orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,cluster
1689,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-93.65074,-265.72058,-233.68466,1329.3123,-528.66595,308.0704,1262.3142,-430.76474,227.80026,1753.321,3
1690,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-79.87637,-226.64044,-199.31543,1133.8334,-450.91818,262.76517,1076.6779,-367.41885,194.30714,1495.481,3
1691,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-52.04049,-147.66579,-129.85907,738.79504,-293.80063,171.20947,701.53326,-239.40495,126.62047,974.4198,3
1692,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-33.624714,-95.417,-83.90762,477.44162,-189.85307,110.63719,453.34097,-154.71219,81.83961,629.6907,3
1693,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-23.180244,-65.78394,-57.846397,329.2156,-130.89845,76.28347,312.5779,-106.67852,56.442772,434.1776,3
1694,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-5.04495,-14.329746,-12.59318,71.83624,-28.532257,16.632055,68.16051,-23.273928,12.342443,94.691605,3
1695,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-30.663904,-87.01456,-76.518135,435.41177,-173.1355,100.89614,413.42554,-141.09177,74.63807,574.2514,3
1696,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-56.66855,-160.79189,-141.40486,804.45856,-319.914,186.42757,763.8846,-260.68246,137.87212,1061.0275,3
1697,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-72.54872,-205.8464,-181.02902,1029.8298,-409.54895,238.66043,977.9048,-333.71426,176.48788,1358.2937,3
1698,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-93.59047,-265.54382,-233.53223,1328.4412,-528.3148,307.86743,1261.4774,-430.48068,227.65283,1752.1661,3
1699,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-117.83325,-334.32312,-294.02252,1672.4972,-665.14954,387.60544,1588.1981,-541.9708,286.60623,2205.9736,3
1700,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-135.93546,-385.68088,-339.1914,1929.3916,-767.3254,447.1447,1832.1576,-625.21967,330.62283,2544.823,3
1701,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-158.74911,-450.40787,-396.1161,2253.1533,-896.09625,522.1817,2139.619,-730.1369,386.09558,2971.872,3
1702,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-184.66559,-523.9367,-460.7831,2620.9492,-1042.3796,607.42395,2488.895,-849.3233,449.1142,3457.0015,0
1703,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-201.96042,-573.0066,-503.93686,2866.3887,-1139.9999,664.30884,2721.9795,-928.85986,491.16644,3780.743,0
1704,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-184.56615,-523.65656,-460.53546,2619.5396,-1041.8214,607.09814,2487.5613,-848.86743,448.87158,3455.145,0
1705,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-151.43298,-429.65393,-377.8616,2149.3267,-854.806,498.11993,2041.0295,-696.4932,368.30386,2834.9292,3
1706,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-118.352554,-335.8,-295.3198,1679.8645,-668.0884,389.31552,1595.2089,-544.36194,287.86597,2215.702,3
1707,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-85.38757,-242.27498,-213.06541,1212.0376,-482.0223,280.8905,1150.9438,-392.76105,207.70671,1598.6334,3
1708,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-52.74048,-149.65126,-131.60434,748.7229,-297.75027,173.511,710.96277,-242.6222,128.3211,987.5156,3
1709,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-21.115961,-59.9299,-52.693928,299.917,-119.24973,69.4944,284.76224,-97.18522,51.420116,395.53644,3
1710,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-10.370718,-29.442589,-25.882305,147.4252,-58.598366,34.151634,139.94695,-47.769135,25.29325,194.39635,3
1711,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-42.274914,-119.959946,-105.49016,600.199,-238.67847,139.08846,569.9193,-194.49236,102.87186,791.6107,3
1712,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-74.828094,-212.31664,-186.71704,1062.1816,-422.4202,246.15901,1008.63416,-344.1994,182.02983,1400.9708,3
1713,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-45.846497,-130.09193,-114.401566,650.88434,-258.8357,150.83493,618.04895,-210.91649,111.55699,858.4632,3
1714,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-17.040592,-48.36592,-42.523857,242.07784,-96.24261,56.088245,229.83072,-78.440994,41.51047,319.2424,3
1715,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-2.5356436,-7.211257,-6.330978,36.228436,-14.368873,8.378727,34.344193,-11.73413,6.2412305,47.72211,3
1716,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-30.614256,-86.87588,-76.39322,434.71347,-172.8576,100.73383,412.76257,-140.86475,74.51777,573.3292,3
1717,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-61.996387,-175.91223,-154.6987,880.0831,-349.9923,203.95409,835.7028,-285.18835,150.82884,1160.7775,3
1718,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-83.291214,-236.3301,-207.83395,1182.2957,-470.19098,273.99612,1122.6979,-383.12186,202.61002,1559.4008,3
1719,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-101.49492,-287.97733,-253.25647,1440.6392,-572.9418,333.8709,1368.0323,-466.83948,246.87505,1900.1603,3
1720,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-125.86583,-357.12164,-314.06723,1786.5038,-710.50287,414.0304,1696.4816,-578.91895,306.1355,2356.3618,3
1721,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-153.49509,-435.50998,-383.00827,2178.6096,-866.4537,504.90622,2068.8416,-705.9826,373.32004,2873.5554,3
1722,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-182.95474,-519.0902,-456.516,2596.6865,-1032.7341,601.8016,2465.864,-841.46234,444.95422,3425.0044,0
1723,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-213.51642,-605.7968,-532.7733,3030.4023,-1205.2341,702.3215,2877.738,-982.00977,519.2682,3997.0818,0
1724,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-244.77704,-694.4862,-610.77435,3474.035,-1381.6794,805.13983,3299.0303,-1125.7711,595.281,4582.24,0
1725,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-276.4969,-784.47894,-689.92145,3924.188,-1560.7172,909.4692,3726.5127,-1271.6451,672.41144,5175.9985,0
1726,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-308.51837,-875.3276,-769.82166,4378.6235,-1741.4581,1014.79114,4158.063,-1418.907,750.2754,5775.405,0
1727,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-337.38953,-957.2397,-841.86145,4788.3555,-1904.4197,1109.752,4547.161,-1551.6824,820.4796,6315.8477,0
1728,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-364.11896,-1033.0754,-908.5571,5167.693,-2055.2925,1197.6692,4907.395,-1674.6085,885.4762,6816.199,0
1729,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-389.91138,-1106.2529,-972.9153,5533.734,-2200.877,1282.5039,5255.0034,-1793.226,948.1946,7299.0127,0
1730,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-415.61597,-1179.1807,-1037.0542,5898.527,-2345.965,1367.0498,5601.426,-1911.4384,1010.699,7780.179,0
1731,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-442.3236,-1254.9534,-1103.6952,6277.55,-2496.7126,1454.8937,5961.3613,-2034.2628,1075.6415,8280.115,0
1732,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-467.22086,-1325.5898,-1165.8187,6630.879,-2637.2417,1536.7832,6296.8975,-2148.7607,1136.1816,8746.163,2
1733,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-492.00604,-1395.9095,-1227.6632,6982.6226,-2777.1396,1618.3046,6630.9277,-2262.745,1196.4501,9210.117,2
1734,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-517.6913,-1468.782,-1291.753,7347.1353,-2922.1177,1702.7859,6977.086,-2380.8674,1258.9059,9690.917,2
1735,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-544.10944,-1543.7328,-1357.6715,7722.0464,-3071.2307,1789.6776,7333.1187,-2502.3599,1323.1439,10185.431,2
1736,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-570.6037,-1618.9003,-1423.7795,8098.0405,-3220.7732,1876.8198,7690.177,-2624.202,1387.5671,10681.372,2
1737,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-597.77167,-1695.9778,-1491.5686,8483.59,-3374.1172,1966.1761,8056.3105,-2749.1409,1453.6285,11189.919,2
1738,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-625.5254,-1774.7174,-1560.8184,8877.453,-3530.7668,2057.4602,8430.338,-2876.7744,1521.1134,11709.429,2
1739,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-653.78876,-1854.9034,-1631.3416,9278.556,-3690.2947,2150.4207,8811.239,-3006.7524,1589.8397,12238.485,2
1740,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-682.503,-1936.3677,-1702.9879,9686.045,-3852.3652,2244.8628,9198.209,-3138.802,1659.6602,12775.973,2
1741,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-711.6077,-2018.9419,-1775.6101,10099.091,-4016.6436,2340.5916,9590.453,-3272.6504,1730.4323,13320.782,2
1742,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-730.2223,-2071.7532,-1822.0569,10363.26,-4121.71,2401.8164,9841.316,-3358.2556,1775.6958,13669.225,2
1743,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-746.13544,-2116.9006,-1861.7632,10589.096,-4211.529,2454.1562,10055.774,-3431.437,1814.3914,13967.102,2
1744,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-760.1024,-2156.5266,-1896.6133,10787.311,-4290.3643,2500.0952,10244.009,-3495.67,1848.354,14228.552,2
1745,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-775.24146,-2199.4805,-1934.3905,11002.169,-4375.82,2549.8916,10448.048,-3565.2957,1885.1686,14511.952,2
1746,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-791.458,-2245.4897,-1974.8544,11232.313,-4467.354,2603.2302,10666.604,-3639.8748,1924.6018,14815.517,1
1747,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-808.70404,-2294.4192,-2017.8867,11477.061,-4564.6978,2659.9543,10899.027,-3719.187,1966.5371,15138.344,1
1748,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-818.4745,-2322.1401,-2042.2664,11615.724,-4619.8477,2692.0916,11030.707,-3764.1213,1990.2954,15321.242,1
1749,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-825.2305,-2341.3098,-2059.1252,11711.608,-4657.985,2714.3147,11121.765,-3795.193,2006.7249,15447.716,1
1750,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-258.36667,-733.04205,-644.6834,3666.892,-1458.385,849.83777,3482.1765,-1188.2681,628.3252,4836.6226,0
1751,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-225.81598,-640.69165,-563.4631,3204.9468,-1274.6571,742.77545,3043.495,-1038.5728,549.1743,4227.311,0
1752,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-193.49715,-548.9994,-482.8216,2746.2922,-1092.2378,636.47577,2607.9382,-889.94366,470.58743,3622.3389,0
1753,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-161.55008,-458.3611,-403.10718,2292.9114,-911.9159,531.3983,2177.3894,-743.0237,392.9041,3024.323,3
1754,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-130.24901,-369.55557,-325.0047,1848.6974,-735.2401,428.44547,1755.5452,-599.07434,316.79166,2438.3987,3
1755,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-100.20113,-284.3051,-250.02892,1422.2664,-565.6368,329.61414,1350.5887,-460.88748,243.726,1875.93,3
1756,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-72.96809,-207.04013,-182.07669,1035.7833,-411.9213,240.04106,983.5668,-335.64554,177.50577,1366.1523,3
1757,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-53.078033,-150.60803,-132.44662,753.5089,-299.65207,174.61969,715.50525,-244.17287,129.14093,993.82715,3
1758,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-50.183315,-142.39406,-125.22342,712.4266,-283.3114,165.09799,676.48944,-230.85951,122.10252,939.6373,3
1759,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-66.53733,-188.79195,-166.03004,944.51776,-375.61945,218.88809,896.89087,-306.06927,161.87016,1245.7677,3
1760,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-85.82624,-243.51665,-214.15996,1218.2605,-484.4934,282.33145,1156.8461,-394.7764,208.77457,1606.8369,3
1761,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-77.747406,-220.5941,-193.99957,1103.6063,-438.88837,255.75726,1047.9587,-357.62018,189.13028,1455.6007,3
1762,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-66.19958,-187.83205,-165.18573,939.7247,-373.70932,217.77579,892.3321,-304.51416,161.0501,1239.4402,3
1763,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-40.829346,-115.8544,-101.88255,579.68353,-230.51147,134.3312,550.42346,-187.84135,99.359955,764.54156,3
1764,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-10.351934,-29.38597,-25.834183,147.15472,-58.48547,34.087143,139.68037,-47.67941,25.248613,194.03305,3
1765,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-19.779789,-56.134296,-49.35988,280.95587,-111.701965,65.09766,266.7433,-91.03837,48.174843,370.51837,3
1766,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-26.701813,-75.77437,-66.63203,379.19113,-150.77428,87.86566,360.03458,-122.87253,65.0057,500.0939,3
1767,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-46.859135,-132.9645,-116.92896,665.26196,-264.55273,154.16711,631.7006,-215.57507,114.02135,877.4261,3
1768,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-71.48735,-202.83908,-178.3814,1014.77563,-403.56525,235.17238,963.61597,-328.8371,173.90698,1338.4414,3
1769,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-89.40989,-253.68842,-223.10236,1269.1279,-504.72818,294.12216,1205.1599,-411.26117,217.48837,1673.9364,3
1770,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-111.83944,-317.3232,-279.06866,1587.4329,-631.3286,367.89413,1507.4371,-514.4102,272.0273,2093.7869,3
1771,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-138.53668,-393.06683,-345.6841,1966.3119,-782.01904,455.7047,1867.2361,-637.1877,336.9455,2593.5337,3
1772,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_44,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,-163.22496,-463.11057,-407.28653,2316.6797,-921.36926,536.90717,2199.9585,-750.7257,396.97845,3055.6729,3
