followers,revenue,yearsjoined,rating,goodreview,mediumreview,badreview
-0.004897830356,-0.05493183904,0.5991742694,0.6140855655,-0.8580784041,-0.7247974588,-0.7072697442
-0.07568269992,-0.03163031636,-0.004305840521,0.3289469019,0.3473241699,-0.103626169,-0.09430044648
-0.07568269992,-0.05493183904,0.5991742694,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442
-0.07568269992,-0.05392562409,-1.21126606,0.3324901798,0.4723813295,-0.2875364474,-0.04853872391
-0.06897171906,-0.04512254332,-0.6077859505,-0.1758109361,0.01430667689,-0.3588538326,0.4254774297
0.004209929385,-0.03488149349,-0.6077859505,0.5920675331,0.8134953492,-0.4400262733,0.08528674003
-0.02638894764,-0.04720346724,1.202654379,0.4985629618,0.6568218337,0.8202936355,0.7110197578
-0.07568269992,-0.05352045001,1.202654379,0.3261433675,0.1229493614,-0.3461806211,-0.0812688812
-0.03270046536,-0.05076143953,1.202654379,0.679865262,0.7600905511,0.4431604874,0.1383360933
0.1080703475,0.008283297655,-0.6077859505,0.6857872478,0.786286664,0.3128947046,0.256790042
-0.05067630695,-0.0520993173,-0.6077859505,0.5361604875,0.7281476833,-0.1745305111,0.2456400751
0.07611329576,-0.01656628922,1.806134489,0.5844955074,0.7268399723,0.7136753072,0.2171222285
-0.01512408691,-0.05224254778,1.806134489,0.2740539349,0.4321779108,1.916680834,1.583275672
0.003970251497,-0.04202630269,1.202654379,0.1962087156,0.3014395402,1.916680834,1.761924492
0.1400273992,-0.03772504872,0.5991742694,0.7568111824,0.8389786764,0.08896989197,-0.3313309486
-0.03062325699,-0.01796798557,-0.004305840521,0.6040996929,0.7375903936,0.1714237996,-0.2944598905
-0.07568269992,-0.05426546786,0.5991742694,0.6153158498,0.5951303861,-0.7247974588,-0.5724826352
-0.0742446326,-0.05343712704,-0.6077859505,0.169922876,0.4431409195,-0.3588538326,-0.7072697442
-0.06154170454,-0.05493183904,0.5991742694,0.1292882174,0.006621235816,-0.7247974588,-0.7072697442
0.1400273992,-0.0341073126,-0.6077859505,0.5193319517,0.6375197326,0.7400112498,1.221603455
-0.006655468201,0.008283297655,1.202654379,0.5262492061,0.6681355454,1.729857134,0.6838729913
-0.0688119338,-0.04999735943,1.202654379,0.674265076,0.8429972114,-0.5457174153,-0.6768333988
0.1400273992,0.008283297655,0.5991742694,0.7805569581,0.8591176938,-0.002665740425,-0.1172469862
-0.0516350185,-0.05200295174,1.202654379,0.4708677616,0.5557984503,1.806554961,0.5940910302
-0.07232720949,-0.05493183904,-0.6077859505,0.2657320996,-0.1054228876,-0.7247974588,-0.2584116271
0.1400273992,0.008283297655,-0.004305840521,0.3722477915,0.5538428624,1.581802754,1.761924492
-0.02559002135,-0.0365076007,0.5991742694,0.4972453767,0.5734126607,0.8551346202,0.969009516
-0.02614926975,-0.0452696058,1.806134489,0.5248539262,0.7154884764,0.9927755132,0.3513606356
-0.07464409574,-0.05131953336,-1.21126606,0.08948883816,0.006621235816,-0.7247974588,-0.7072697442
0.08410255869,-0.05041369368,-0.6077859505,0.7046567201,0.7866729327,-0.3229232408,-0.3696601393
-0.07568269992,0.008283297655,0.5991742694,0.5373293314,0.6156742871,1.916680834,1.207930506
0.09209182162,0.008283297655,-0.6077859505,0.8236104356,0.5255618885,-0.7247974588,-0.5461831776
0.0601347699,0.008283297655,1.202654379,0.5676042787,0.677648333,0.5753111086,0.3493300528
-0.06641515492,-0.04792969151,-0.6077859505,0.5478682358,0.6302635073,-0.6017848541,-0.3298207653
0.1240488733,-0.0222210117,-0.004305840521,0.4502437702,0.7159448351,0.3055005813,0.434803911
0.1400273992,-0.03325256351,1.202654379,0.5190350088,0.7205522701,1.51069949,0.15949569
-0.06977064535,-0.04642524434,0.5991742694,0.2306664764,0.289051945,1.916680834,1.039372966
-0.07568269992,-0.05445060639,-0.6077859505,0.02966112482,0.1265056469,1.505228154,1.761924492
0.1400273992,0.008283297655,1.202654379,0.3414053899,0.5428993775,1.847929178,0.9195336464
-0.0549106163,-0.05091108078,-0.6077859505,0.4719074327,0.711323031,-0.7247974588,-0.3681438067
-0.07568269992,-0.02262925087,0.5991742694,0.2670757419,0.4711151985,1.694130833,1.714892839
-0.0674537591,-0.05241284972,1.806134489,0.390345281,0.2022476244,0.0527928233,0.06075481826
-0.07512345152,-0.05416960394,-1.81474617,-0.2301343817,0.006621235816,-0.7247974588,-0.7072697442
-0.07568269992,-0.05154252433,-2.41822628,-0.3550098396,-0.1983631951,0.5023767949,1.761924492
0.02018845525,-0.0211630889,1.806134489,0.5844955074,0.7119184795,0.205573026,0.1801312912
-0.05323287109,-0.05477709638,-1.21126606,0.6965629203,0.7994677276,-0.6608160999,-0.5113583162
0.1000810846,-0.05430445111,-0.6077859505,0.5833659319,0.7838426719,0.01226994097,0.2037721404
-0.05283340794,-0.05493183904,0.5991742694,0.4927281531,-1.622586598,-0.7247974588,-0.7072697442
-0.0153637648,-0.05037379049,0.5991742694,0.6806505148,0.8642896616,-0.6878465509,-0.5348246508
0.004209929385,-0.04876849021,-0.004305840521,0.6815169924,0.8050991882,0.7290922171,-0.1558434046
-0.06425805393,-0.0443651265,1.202654379,0.6344231227,0.7547856195,0.1859818209,-0.3482564651
-0.0734457063,-0.05455773592,-0.6077859505,0.4967575932,0.6641065979,-0.2212241252,-0.1254860906
-0.07280656527,-0.05315442412,-0.6077859505,0.5420017929,-2.303363299,-0.7247974588,-0.7072697442
0.1400273992,-0.03473005825,-0.6077859505,0.765942192,-0.07664281507,-0.7247974588,-0.7072697442
-0.06905161169,-0.03729636311,-1.21126606,0.5526655306,0.7081892218,0.3128777277,0.1271523487
-0.07025000113,-0.0545670885,1.202654379,0.4575872228,0.5517828888,1.916680834,0.4507058631
-0.07512345152,-0.05484766583,0.5991742694,-0.8283414179,-1.622586598,-0.7247974588,-0.7072697442
-0.06114224139,-0.03680824357,0.5991742694,0.4989782419,0.6142823866,0.6824967594,0.03662738779
-0.04724092389,-0.04568018397,1.202654379,0.5927052182,0.7553440812,0.1858675699,0.3983257857
0.1400273992,-0.0537529636,-0.6077859505,0.5320465062,0.6442102249,-0.4033833596,-0.3906467762
-0.009691388114,-0.02267111641,0.5991742694,0.1908882334,0.5015108596,0.3614160185,1.761924492
-0.07440441785,-0.05168479404,-2.41822628,0.1517068066,0.3205994174,-0.7247974588,-0.7072697442
-0.05507040156,-0.0494019148,1.202654379,0.3125690381,-0.4394444417,-0.7247974588,-0.7072697442
-0.03102272014,-0.05452627725,-1.21126606,0.7865090566,0.8979900871,-0.7247974588,-0.7072697442
0.06812403283,0.008283297655,-1.81474617,0.7436961861,0.8385083282,-0.2671435301,-0.3190877539
0.1240488733,-0.04737954737,1.202654379,0.6906418191,0.8188795456,0.5782517439,-0.09764966459
-0.01376591221,-0.04900910653,0.5991742694,0.6789340423,0.7116279675,0.8109926995,0.4019045527
-0.02127581936,-0.02609188979,-0.004305840521,0.6493253754,0.7439900022,0.5129952639,0.0005408459901
-0.07384516945,-0.02989974936,-1.21126606,0.4224041154,0.6187390279,-0.2245559626,0.8122051616
-0.0636189129,-0.05396512258,0.5991742694,0.4581252691,0.6598411833,0.3316096754,-0.2404704118
-0.07568269992,-0.01327885809,1.202654379,0.5256563243,0.6121867182,1.916680834,0.6191948255
0.1400273992,-0.02359815243,0.5991742694,0.694345075,0.8304352145,0.7866023525,-0.1833173568
0.01219919232,-0.05050891993,-0.6077859505,0.704990526,0.7716880892,-0.0782470041,-0.4302449529
-0.0636189129,-0.0515946692,0.5991742694,0.2679182414,0.006621235816,-0.7247974588,-0.7072697442
-0.0641781613,-0.05433667499,-1.21126606,0.5565588922,0.7218831133,-0.7247974588,-0.6181902003
0.07611329576,-0.03490882003,0.5991742694,0.7337581228,0.8281901528,-0.295752808,-0.3074405002
-0.06577601389,-0.0541836328,-0.004305840521,0.652258494,0.5602626669,-0.3336697776,0.818036799
0.002851754687,0.008283297655,0.5991742694,0.5883451162,0.6914754664,0.5561983536,0.5202414936
-0.07248699475,-0.05493183904,-0.6077859505,-2.227588243,-2.303363299,-0.7247974588,-0.7072697442
-0.065536336,-0.05493183904,1.202654379,0.5871098561,0.7044511249,0.1988063709,-0.2190518356
-0.01656215423,-0.04779983012,-0.004305840521,0.5865402131,0.6894670164,1.04074949,0.3224914135
-0.05970417406,-0.04738430869,-0.6077859505,0.4405407973,0.563054688,-0.06697552622,1.03554273
0.1400273992,-0.02462285572,0.5991742694,0.6055786074,0.7533551458,0.3398509046,0.3430983329
-0.004178796692,-0.04388942038,1.202654379,0.5234014315,0.6828076773,1.420675951,0.4572527888
0.1400273992,0.008283297655,-0.004305840521,0.657097577,0.8597217173,-0.4952133192,-0.437917083
