satellite_no2,highway_primary,high_traffic,medium_traffic,low_traffic,landuse_industrial_variance,landuse_industrial_distance_mean,landuse_industrial_b5,landuse_residential_b5,landuse_forest_b5,neighbours_no2_variance,neighbours_no2_distance_mean,neighbours_no2_distance_max
5.12E-05,17854.54576,0.364246781,0.292799356,0.593958474,0,0,0,0,0,1.48E-11,2.97E-06,2.35E-06
5.19E-05,19100.88184,0.346426565,0.267941615,0.595210197,0,0,0,0,0,9.11E-12,2.93E-06,2.02E-06
5.23E-05,20350.91122,0.338203085,0.250223213,0.583874605,0,0,0,0,0,6.01E-12,2.58E-06,7.90E-06
5.32E-05,21603.9928,0.340263022,0.241213122,0.548026296,0,0,0,0,0,5.83E-12,2.80E-06,-1.17E-06
5.22E-05,22859.62466,0.352428558,0.241880654,0.512235021,0,0,0,0,0,7.25E-12,2.08E-06,-4.86E-06
5.24E-05,24117.40848,0.373726744,0.236489949,0.476513491,0,0,0,0,0,7.54E-12,2.32E-06,-4.86E-06
4.79E-05,25377.02428,0.385954411,0.210968916,0.440878457,0,0,0,0,0,6.67E-12,1.85E-06,7.15E-06
4.78E-05,26638.21218,0.330853102,0.194526013,0.40535244,0,0,0,0,0,4.99E-12,1.95E-06,6.12E-06
4.68E-05,27900.75899,0.277625928,0.189520807,0.369966403,0,0,0,0,0,4.40E-12,3.19E-06,7.48E-06
4.69E-05,29164.48822,0.227564043,0.19682143,0.33476405,0,0,0,0,0,5.90E-12,3.36E-06,7.90E-06
4.76E-05,30429.25257,0.183212283,0.215187292,0.299808969,0,0,0,0,0,1.06E-11,3.10E-06,8.25E-06
5.00E-05,31566.49889,0.149571282,0.199447673,0.265197048,0,0,0,0,0,1.21E-11,1.67E-06,6.68E-06
5.32E-05,32705.97065,0.134619072,0.157046873,0.231079088,0,0,0,0,0,1.10E-11,1.05E-06,3.60E-06
5.49E-05,33855.19455,0.144094118,0.119632718,0.197704321,0,0,0,0,0,8.61E-12,2.02E-06,1.93E-06
5.58E-05,35013.21032,0.17415897,0.093308834,0.165508997,0,0,0,0,0,1.09E-11,2.12E-06,5.53E-06
5.60E-05,36058.7373,0.173799453,0.088416586,0.135305774,0,0,0,0,0,1.23E-11,2.33E-06,5.34E-06
5.60E-05,37027.53688,0.145525701,0.107872253,0.108689602,0,0,0,0,0,1.76E-11,2.02E-06,5.37E-06
5.47E-05,38014.46001,0.119451765,0.142095085,0.088757298,0,0,0,0,0,1.77E-11,9.48E-07,4.36E-06
5.35E-05,39018.16076,0.094706123,0.183042353,0.080313175,0,0,0,0,0,1.68E-11,8.64E-07,7.83E-06
5.30E-05,40032.57634,0.085197752,0.227128275,0.086581885,0,0,0,0,0,2.16E-11,9.26E-07,8.40E-06
5.26E-05,41051.62109,0.064465518,0.272843593,0.105084194,0,0,0,0,0,2.77E-11,1.08E-06,8.78E-06
5.63E-05,42084.68886,0.088032913,0.31949277,0.130922563,0,0,0,0,0,2.86E-11,3.48E-06,2.77E-06
4.02E-05,13723.72102,0.042762875,0.366720999,0.160705701,0,0,0,0,0,4.51E-12,6.62E-07,4.22E-06
4.02E-05,12544.68212,0.022498038,0.414331002,0.192660898,0,0,0,0,0,4.24E-12,9.91E-07,4.22E-06
4.00E-05,11385.72357,0.050787348,0.406361533,0.225889151,0,0,0,0,0,4.92E-12,1.22E-06,4.48E-06
4.02E-05,10253.15269,0.104022961,0.396711613,0.228689916,0,0,0,0,0,3.31E-12,6.09E-07,3.49E-06
4.09E-05,9158.416698,0.161699265,0.39292734,0.235319932,0,0,0,0,0,3.52E-12,2.12E-07,4.30E-07
4.09E-05,8114.63991,0.220431171,0.395176644,0.247037191,0.045351474,0.047619048,0,0,0,2.77E-12,5.58E-07,3.49E-06
4.09E-05,7146.315285,0.279565509,0.403358962,0.263176394,0.045351474,0.047619048,0,0,0,3.28E-12,1.11E-06,3.56E-06
3.97E-05,6287.278009,0.338894659,0.417126499,0.282995801,0.045351474,0.047619048,0,0,0,4.72E-12,2.86E-06,6.70E-06
4.12E-05,5585.814066,0.398332632,0.43595217,0.305792775,0,0,0,0,0,4.97E-12,2.00E-06,5.23E-06
4.21E-05,5104.67853,0.457837492,0.459216265,0.330962229,0,0,0,0,0.125,7.57E-12,1.97E-06,6.02E-06
4.51E-05,4788.534336,0.517386376,0.486284074,0.358011389,0,0,0,0,0.125,8.56E-12,6.69E-07,3.62E-06
4.56E-05,4015.170194,0.891095732,0.824571335,0.727308167,0.0861678,0.095238095,0,0,0.375,7.82E-12,1.09E-06,3.08E-06
4.79E-05,3221.094676,0.854817784,0.777126828,0.704654606,0.12244898,0.142857143,0,0.125,0.25,6.43E-12,3.00E-06,8.08E-07
4.64E-05,2422.059818,0.821265134,0.729871297,0.683166147,0.12244898,0.142857143,0,0.125,0.125,3.84E-12,7.05E-07,2.62E-06
4.58E-05,1708.359328,0.790782636,0.682843896,0.662955199,0.045351474,0.047619048,0,0.125,0,2.97E-12,8.17E-07,4.10E-06
4.52E-05,650.131652,0.763735664,0.636095108,0.644141047,0.045351474,0.047619048,0,0.125,0,3.13E-12,2.83E-06,6.28E-06
4.51E-05,362.3546326,0.729988478,0.589691038,0.626848423,0.0861678,0.095238095,0,0,0,6.39E-12,3.57E-06,8.60E-06
4.54E-05,1137.435734,0.680810299,0.54371972,0.611205377,0.0861678,0.095238095,0,0.125,0,9.72E-12,3.38E-06,8.33E-06
4.95E-05,988.4303814,0.633429012,0.498300594,0.597340386,0.045351474,0.047619048,0,0,0.125,9.20E-12,4.16E-07,4.21E-06
5.08E-05,1576.755103,0.588275394,0.453599038,0.585378674,0,0,0,0,0,6.80E-12,1.72E-06,6.28E-06
5.17E-05,1609.798641,0.545897617,0.409849085,0.575437867,0,0,0,0,0.25,4.82E-12,2.21E-06,2.06E-06
5.22E-05,1652.935275,0.506985613,0.36738952,0.567623171,0,0,0,0,0,3.33E-12,2.19E-06,-2.79E-06
4.90E-05,1582.987922,0.47238787,0.326721593,0.562022457,0,0,0,0,0.25,2.65E-12,1.56E-06,4.72E-06
4.72E-05,1614.66049,0.443105111,0.288599916,0.558701687,0,0,0,0,0.375,2.83E-12,3.30E-06,5.46E-06
4.66E-05,454.8851279,0.420237119,0.254166279,0.557701208,0,0,0,0.125,0.25,2.10E-12,3.54E-06,5.81E-06
4.79E-05,756.0040821,0.404859397,0.225108595,0.55903336,0,0,0,0.125,0.375,8.75E-13,1.75E-06,4.54E-06
4.82E-05,1056.417417,0.397830959,0.203723883,0.562681732,0,0,0,0.125,0.25,9.75E-13,1.36E-06,3.27E-06
4.89E-05,996.465115,0.399587315,0.192566196,0.543590631,0,0,0,0.25,0.25,2.83E-12,9.44E-07,4.44E-06
4.93E-05,107.3877071,0.410016911,0.193400462,0.50748984,0,0,0,0.125,0.125,2.67E-12,1.22E-06,4.61E-06
5.06E-05,1233.883105,0.427375283,0.199401275,0.471412856,0,0,0,0.125,0,9.83E-12,3.06E-07,3.80E-06
5.19E-05,1701.031294,0.368860619,0.168395677,0.435365526,0,0,0,0,0.25,1.26E-11,3.35E-06,-3.87E-06
5.21E-05,1826.286412,0.310789327,0.147319309,0.399355776,0,0,0,0,0.25,1.10E-11,3.82E-06,-2.10E-06
5.33E-05,2052.777769,0.253460593,0.140661019,0.363394617,0,0,0,0,0.5,1.00E-11,4.59E-06,-2.90E-06
4.44E-05,1724.009167,0.197506478,0.150330358,0.327497803,0,0,0,0,0.5,1.46E-11,4.02E-06,9.98E-06
4.46E-05,2179.280858,0.144480145,0.173642791,0.291688667,0,0,0,0,0.375,1.98E-11,2.88E-06,9.83E-06
4.46E-05,2598.496188,0.098968561,0.183186892,0.256003262,0,0,0,0,0.25,1.75E-11,2.21E-06,9.80E-06
4.57E-05,3410.131156,0.075051208,0.135853001,0.220500264,0,0,0,0,0,6.57E-12,1.24E-07,5.01E-06
4.14E-05,4313.197182,0.090631839,0.090156732,0.185281651,0,0,0,0,0,7.49E-12,4.39E-06,9.80E-06
4.25E-05,5369.856856,0.132904648,0.050606382,0.150540374,0,0,0,0,0,8.63E-12,3.50E-06,8.75E-06
4.45E-05,6505.695402,0.131043078,0.041053939,0.11668502,0,0,0,0,0,8.37E-12,1.46E-06,6.74E-06
4.61E-05,7685.687996,0.090881106,0.073929553,0.084720968,0,0,0,0,0,7.27E-12,6.26E-07,4.68E-06
4.58E-05,8892.274432,0.078749707,0.118283117,0.057601753,0,0,0,0,0,5.26E-12,2.75E-07,5.41E-06
4.76E-05,10115.94318,0.039590709,0.165188287,0.044088929,0,0,0,0,0,4.99E-12,1.93E-06,3.67E-06
4.63E-05,11351.17111,0.045533237,0.212977044,0.054299417,0,0,0,0,0,5.57E-12,9.34E-08,4.96E-06
4.59E-05,12594.55764,0.096286063,0.26116746,0.080109456,0,0,0,0,0,4.85E-12,5.54E-07,4.27E-06
4.36E-05,13843.90465,0.125625993,0.309572885,0.111605602,0,0,0,0,0,8.87E-12,3.54E-06,1.02E-05
4.62E-05,15097.73251,0.086679964,0.358106493,0.145260228,0,0,0,0,0,1.04E-11,1.97E-06,8.32E-06
4.94E-05,16355.01071,0.077965339,0.406722561,0.179900203,0,0,0,0,0,1.15E-11,6.70E-07,5.44E-06
5.39E-05,17615.00045,0.099073547,0.453795184,0.215061293,0,0,0,0,0,1.49E-11,4.50E-06,1.17E-06
5.45E-05,18877.15879,0.135001119,0.445171331,0.250528706,0,0,0,0,0,1.09E-11,4.57E-06,5.14E-07
5.49E-05,20141.07803,0.183415501,0.441800982,0.270528182,0,0,0,0,0,6.59E-12,4.17E-06,8.44E-06
5.51E-05,21406.44627,0.236928772,0.443803455,0.280807034,0,0,0,0,0,6.09E-12,4.02E-06,-2.43E-06
5.35E-05,22673.0209,0.292803541,0.451107434,0.295137477,0,0,0,0,0,7.77E-12,2.76E-06,-6.50E-06
5.07E-05,23940.61045,0.349925836,0.463463117,0.31297267,0,0,0,0,0,8.17E-12,3.31E-07,4.36E-06
5.09E-05,25209.06182,0.407777892,0.477954416,0.333759961,0,0,0,0,0,6.82E-12,3.65E-07,4.21E-06
4.58E-05,26471.84428,0.466090853,0.476266324,0.35651428,0,0,0,0,0,5.86E-12,4.57E-06,9.11E-06
4.64E-05,27585.9334,0.524712486,0.479565135,0.377120878,0,0,0,0,0,4.30E-12,4.35E-06,7.89E-06
4.69E-05,28713.22577,0.583550543,0.485158559,0.399929815,0,0,0,0,0,7.40E-12,4.09E-06,9.09E-06
4.78E-05,29852.50348,0.640299461,0.445095071,0.424590664,0,0,0,0,0,1.22E-11,3.67E-06,9.35E-06
4.92E-05,31002.44525,0.938266365,0.799063375,0.699826905,0,0,0,0,0,1.45E-11,3.26E-06,9.71E-06
5.36E-05,32161.90721,0.903873487,0.761265757,0.676260512,0,0,0,0,0,1.37E-11,2.41E-07,6.30E-06
5.47E-05,33305.17473,0.872199511,0.718526704,0.653847015,0,0,0,0,0,1.22E-11,6.62E-07,5.15E-06
5.67E-05,34258.07941,0.843549008,0.67070604,0.632707936,0,0,0,0,0,1.06E-11,1.59E-06,3.17E-06
5.68E-05,35230.13841,0.812809819,0.623049288,0.61297401,0,0,0,0,0,7.11E-12,1.29E-06,3.44E-06
5.65E-05,36221.0756,0.764293929,0.575597062,0.594783886,0,0,0,0,0,8.08E-12,6.77E-07,3.69E-06
5.76E-05,37229.38355,0.717455187,0.528404316,0.578281945,0,0,0,0,0,1.02E-11,1.55E-06,3.70E-06
5.52E-05,38243.78446,0.672641529,0.481547116,0.563615115,0,0,0,0,0,8.49E-12,1.30E-06,7.10E-06
5.53E-05,39267.77888,0.630281749,0.435133516,0.550928587,0,0,0,0,0,1.08E-11,1.29E-06,7.03E-06
5.37E-05,40306.16433,0.590899503,0.389321616,0.540360507,0,0,0,0,0,1.40E-11,2.73E-06,8.62E-06
5.62E-05,41179.21738,0.555123348,0.344350641,0.53203589,0,0,0,0,0,1.46E-11,6.95E-07,5.14E-06
4.02E-05,13309.76342,0.523686056,0.300596443,0.526060192,0,0,0,0,0,3.23E-12,5.18E-07,4.22E-06
4.02E-05,12090.80145,0.49740301,0.258673766,0.522513203,0,0,0,0,0,3.42E-12,1.05E-06,4.22E-06
4.00E-05,10884.5316,0.477118152,0.219627031,0.521443991,0,0,0,0,0,4.59E-12,1.23E-06,4.48E-06
4.02E-05,9696.163863,0.463611296,0.185269343,0.522867603,0,0,0,0,0,3.83E-12,5.44E-07,3.49E-06
4.09E-05,8532.450526,0.457476863,0.158648668,0.526764031,0,0,0,0,0,3.81E-12,1.84E-07,1.63E-06
4.09E-05,7403.322603,0.459007436,0.144074946,0.533079585,0.045351474,0.047619048,0,0,0,2.38E-12,7.16E-07,3.49E-06
4.09E-05,6329.154252,0.468128609,0.145185367,0.505281702,0.0861678,0.095238095,0,0,0,2.50E-12,1.11E-06,3.56E-06
3.97E-05,5342.064405,0.4204471,0.16165991,0.469036795,0.12244898,0.142857143,0,0,0,3.30E-12,2.92E-06,6.70E-06
4.12E-05,4499.75845,0.360825514,0.130275809,0.432793992,0.0861678,0.095238095,0,0,0,3.66E-12,2.33E-06,5.26E-06
4.21E-05,3891.491343,0.301233611,0.101682746,0.396553864,0.0861678,0.095238095,0,0,0.125,6.74E-12,2.33E-06,6.02E-06
4.51E-05,3546.157032,0.241692915,0.091821454,0.360317204,0.0861678,0.095238095,0,0,0.125,8.13E-12,3.12E-07,4.03E-06
4.56E-05,3115.399969,0.182252315,0.10598066,0.32408516,0.12244898,0.142857143,0,0,0.25,7.78E-12,5.80E-07,4.50E-06
4.79E-05,2222.003062,0.123051429,0.136975559,0.28785944,0.0861678,0.095238095,0,0,0,8.12E-12,2.49E-06,2.71E-06
4.64E-05,1423.850536,0.064704954,0.176202302,0.251642722,0.045351474,0.047619048,0,0,0.125,6.13E-12,3.11E-07,4.17E-06
4.58E-05,636.2910226,0.01623088,0.130312906,0.215439436,0,0,0,0,0,4.46E-12,1.11E-06,4.73E-06
4.52E-05,56.83979962,0.051510437,0.081622928,0.179257488,0,0,0,0.125,0,3.89E-12,3.11E-06,6.28E-06
4.51E-05,1075.945655,0.109323899,0.03346554,0.143112486,0,0,0,0.125,0,6.55E-12,3.90E-06,8.60E-06
4.54E-05,2158.383971,0.101688582,0.016318884,0.107040105,0,0,0,0.125,0,8.38E-12,3.71E-06,7.29E-06
4.95E-05,2223.31717,0.048473312,0.063290814,0.071143248,0,0,0,0,0.125,7.87E-12,1.21E-07,3.05E-06
5.08E-05,2713.391069,0.020999917,0.111887372,0.035883702,0,0,0,0,0.125,6.27E-12,1.30E-06,6.28E-06
5.17E-05,2876.817434,0.029221805,0.160653913,0.008047466,0,0,0,0,0.25,4.65E-12,2.02E-06,1.04E-06
5.22E-05,2887.327013,0.036675231,0.209472564,0.030637151,0,0,0,0,0.125,3.26E-12,2.06E-06,-3.66E-06
4.90E-05,2855.125604,0.092177115,0.258313946,0.065654458,0,0,0,0,0.375,3.15E-12,1.47E-06,4.72E-06
4.72E-05,1820.661451,0.150815469,0.307167267,0.101502882,0,0,0,0,0.375,4.01E-12,3.02E-06,5.48E-06
4.66E-05,548.914251,0.142173252,0.356027632,0.137558024,0,0,0,0.125,0.5,4.13E-12,3.38E-06,6.09E-06
4.79E-05,119.0792928,0.136911765,0.404892501,0.173694995,0,0,0,0.25,0.625,2.87E-12,1.52E-06,4.82E-06
4.82E-05,221.1408861,0.155250397,0.453760422,0.209872567,0,0,0,0.25,0.375,2.18E-12,1.01E-06,3.34E-06
4.89E-05,418.3566623,0.180597104,0.493713495,0.24607321,0,0,0,0.25,0.375,3.98E-12,5.99E-07,4.44E-06
4.93E-05,60.91756218,0.219374058,0.488213326,0.26452851,0,0,0,0,0.25,4.84E-12,7.25E-07,4.61E-06
5.06E-05,597.83309,0.265870661,0.466568092,0.268555359,0.045351474,0.047619048,0,0.125,0.125,8.57E-12,4.50E-07,2.51E-06
5.19E-05,544.5378343,0.316756055,0.449205159,0.277216386,0.045351474,0.047619048,0,0,0.25,1.06E-11,3.41E-06,1.18E-06
5.21E-05,742.8462695,0.370248396,0.436633999,0.290104232,0.045351474,0.047619048,0,0,0.375,1.04E-11,3.63E-06,8.70E-07
5.33E-05,1203.083325,0.425376402,0.429274381,0.3066955,0,0,0,0,0.625,9.74E-12,4.20E-06,-2.19E-06
4.44E-05,463.5787308,0.48158429,0.427394706,0.326434957,0.045351474,0.047619048,0,0,0.5,1.31E-11,4.45E-06,8.97E-06
4.46E-05,910.5350473,0.538537062,0.431066428,0.348796467,0.045351474,0.047619048,0,0,0.375,2.05E-11,3.58E-06,9.36E-06
4.46E-05,1623.761409,0.596022952,0.440151093,0.373315704,0.045351474,0.047619048,0,0,0.25,1.99E-11,3.24E-06,9.80E-06
4.57E-05,2527.735866,0.602166064,0.417713305,0.399600849,0,0,0,0,0,9.82E-12,8.11E-07,6.76E-06
4.14E-05,3655.697476,0.959453534,0.769774293,0.673170665,0,0,0,0,0,1.07E-11,5.29E-06,1.04E-05
4.25E-05,4857.552548,0.9117842,0.730465677,0.648644327,0.045351474,0.047619048,0,0,0,1.10E-11,4.24E-06,9.04E-06
4.45E-05,6089.706625,0.865599773,0.69237458,0.625249918,0.045351474,0.047619048,0,0,0,1.01E-11,2.35E-06,7.03E-06
4.61E-05,7336.910391,0.821120413,0.655712753,0.603118029,0.045351474,0.047619048,0,0,0,9.76E-12,2.53E-07,5.07E-06
4.58E-05,8592.61303,0.778060399,0.613621805,0.582391316,0,0,0,0,0,6.97E-12,2.70E-07,5.69E-06
4.76E-05,9853.565881,0.737307559,0.565380899,0.563223493,0.045351474,0.047619048,0,0,0,6.86E-12,1.34E-06,3.95E-06
4.63E-05,11117.98272,0.699262608,0.517259498,0.545777255,0.045351474,0.047619048,0,0,0,7.10E-12,4.44E-07,5.25E-06
4.59E-05,12384.80263,0.664387512,0.46929425,0.530220893,0.045351474,0.047619048,0,0,0,6.52E-12,1.36E-06,5.22E-06
4.36E-05,13653.35673,0.633202252,0.421538283,0.516723396,0,0,0,0,0,9.25E-12,4.25E-06,1.02E-05
4.62E-05,14923.20278,0.606271952,0.37407145,0.505448026,0,0,0,0,0,1.19E-11,2.78E-06,9.67E-06
4.94E-05,16194.03685,0.584180493,0.327019124,0.49654459,0,0,0,0,0,1.36E-11,1.02E-07,6.95E-06
5.39E-05,17465.64328,0.567488457,0.280588841,0.490140985,0,0,0,0,0,1.78E-11,3.78E-06,2.53E-06
5.45E-05,18737.86482,0.552805809,0.235147106,0.486334909,0,0,0,0,0,1.43E-11,3.95E-06,1.88E-06
5.49E-05,20010.58416,0.534608213,0.191394034,0.485186834,0,0,0,0,0,8.32E-12,3.48E-06,8.44E-06
5.51E-05,21283.71198,0.522575647,0.15079262,0.48671537,0,0,0,0,0,8.10E-12,3.22E-06,1.29E-06
5.35E-05,22530.08579,0.517134616,0.116639826,0.490895779,0,0,0,0,0,1.12E-11,1.99E-06,2.85E-06
5.07E-05,23623.53279,0.518490745,0.095972121,0.497661941,0,0,0,0,0,1.10E-11,6.03E-07,5.72E-06
5.09E-05,24734.35516,0.481309097,0.097623186,0.505643503,0,0,0,0,0,8.36E-12,6.90E-07,5.52E-06
4.58E-05,25860.00586,0.421839564,0.120691218,0.469426221,0,0,0,0,0,8.24E-12,5.54E-06,1.06E-05
4.64E-05,26999.04625,0.362444074,0.101672516,0.433215606,0,0,0,0,0,4.97E-12,5.13E-06,9.00E-06
4.69E-05,28149.85099,0.303165462,0.061150344,0.39701346,0,0,0,0,0,6.33E-12,5.25E-06,9.09E-06
4.78E-05,29311.03445,0.244087232,0.043068735,0.360822295,0,0,0,0,0,1.20E-11,4.32E-06,9.74E-06
4.92E-05,30481.41053,0.185396142,0.068003675,0.324645723,0,0,0,0,0,1.45E-11,3.69E-06,9.71E-06
5.36E-05,31502.40929,0.127607764,0.110103656,0.288489137,0,0,0,0,0,1.40E-11,2.73E-07,6.30E-06
5.47E-05,32457.83761,0.072765008,0.156166607,0.252360951,0,0,0,0,0,1.20E-11,4.07E-07,5.09E-06
5.67E-05,33433.52887,0.035527291,0.142248733,0.216275059,0,0,0,0,0,1.03E-11,1.43E-06,2.73E-06
5.68E-05,34428.87596,0.06120041,0.099490755,0.180256139,0,0,0,0,0,9.12E-12,6.39E-07,8.13E-06
5.65E-05,35442.22291,0.090082849,0.065685459,0.144352565,0,0,0,0,0,1.22E-11,1.81E-07,8.38E-06
5.76E-05,36456.56273,0.045477365,0.058582602,0.108673415,0,0,0,0,0,1.56E-11,5.21E-07,7.26E-06
5.52E-05,37485.93545,0.051540038,0.085033167,0.073524111,0,0,0,0,0,1.29E-11,2.09E-06,9.04E-06
5.53E-05,38530.07611,0.033535404,0.125566694,0.040151555,0,0,0,0,0,1.61E-11,2.00E-06,9.62E-06
5.37E-05,39459.32108,0.07530124,0.170496268,0.018112293,0,0,0,0,0,2.12E-11,3.91E-06,1.12E-05
5.62E-05,40054.08618,0.084796301,0.217127551,0.035458407,0,0,0,0,0,2.53E-11,1.10E-06,8.69E-06
3.81E-05,12998.56797,0.120556777,0.264567125,0.06821335,0,0,0,0,0,1.71E-12,1.99E-06,3.28E-06
3.81E-05,11750.3312,0.169920033,0.312448726,0.10321958,0,0,0,0,0,2.18E-12,2.47E-06,4.93E-06
3.83E-05,10508.79702,0.200043921,0.360597018,0.138845903,0,0,0,0,0,3.52E-12,2.38E-06,5.75E-06
3.92E-05,9276.656923,0.19630179,0.408918136,0.17472451,0,0,0,0,0,3.93E-12,1.26E-06,4.86E-06
3.98E-05,8055.471685,0.209788724,0.45735748,0.210729726,0,0,0,0,0,3.28E-12,8.12E-07,4.28E-06
4.02E-05,6851.80445,0.2325324,0.473682718,0.229252797,0,0,0,0,0,9.78E-13,1.08E-06,2.84E-06
4.10E-05,5679.419803,0.263918273,0.446035719,0.228312749,0,0,0,0,0,1.33E-12,7.45E-07,3.14E-06
3.98E-05,4558.104591,0.303775656,0.422241172,0.232952542,0,0,0,0,0,2.55E-12,2.67E-06,6.00E-06
4.03E-05,3538.292901,0.349255502,0.402979631,0.242859374,0,0,0,0,0,4.17E-12,3.03E-06,6.19E-06
4.02E-05,2734.711484,0.398460258,0.388922679,0.257438073,0,0,0,0,0,8.68E-12,4.02E-06,7.96E-06
4.22E-05,2327.253819,0.436126894,0.380645173,0.275963053,0,0,0,0,0,9.75E-12,2.29E-06,6.87E-06
4.32E-05,1972.895518,0.474908362,0.378525011,0.297711346,0,0,0,0,0.125,9.12E-12,1.86E-06,6.90E-06
4.63E-05,1340.442562,0.517646979,0.382664165,0.322041078,0,0,0,0,0.125,8.49E-12,6.62E-07,4.32E-06
4.70E-05,427.9160376,0.563450679,0.392865569,0.348419946,0,0,0,0,0.125,6.44E-12,5.99E-07,3.53E-06
4.69E-05,372.5761998,0.567729012,0.394493967,0.376423349,0,0,0,0,0.125,3.92E-12,4.70E-07,3.72E-06
4.55E-05,1134.252509,0.518564484,0.350919875,0.405719358,0,0,0,0,0.25,3.46E-12,3.14E-06,5.99E-06
4.53E-05,1834.514325,0.428252105,0.269262735,0.45482031,0,0,0,0,0.375,5.98E-12,3.80E-06,8.42E-06
4.47E-05,2800.468672,0.388947032,0.233099263,0.429639964,0,0,0,0,0.25,7.93E-12,4.75E-06,8.00E-06
4.77E-05,3485.260015,0.976309956,0.784295008,0.673948682,0,0,0,0,0.125,7.20E-12,2.01E-06,4.84E-06
5.26E-05,3833.761221,0.925679014,0.74254631,0.647440531,0,0,0,0,0,5.80E-12,2.65E-06,7.43E-06
5.04E-05,4145.045758,0.876184188,0.701717221,0.621908817,0,0,0,0,0,4.24E-12,5.41E-07,2.36E-06
4.87E-05,4145.112603,0.828028046,0.66197755,0.597477633,0,0,0,0,0,2.81E-12,1.43E-06,4.06E-06
4.89E-05,3314.609623,0.78145658,0.623535144,0.574286172,0,0,0,0,0.375,2.99E-12,1.45E-06,4.88E-06
4.77E-05,2170.131676,0.736768385,0.58664446,0.552489093,0,0,0,0,0.5,4.40E-12,2.25E-06,5.02E-06
4.65E-05,1292.74162,0.693636638,0.551616096,0.532256052,0,0,0,0,0.75,4.83E-12,3.25E-06,6.21E-06
4.78E-05,937.1875704,0.653071247,0.510557682,0.513769981,0,0,0,0.125,0.5,3.14E-12,1.51E-06,4.89E-06
4.88E-05,1353.574455,0.615605247,0.461899183,0.497223722,0,0,0,0.125,0.375,2.28E-12,3.87E-07,-9.98E-07
4.97E-05,624.2336555,0.581832713,0.413292564,0.482814591,0,0,0,0.25,0.5,2.91E-12,4.21E-07,1.28E-06
4.99E-05,578.0423771,0.552425542,0.364758486,0.470736702,0,0,0,0.25,0.125,4.68E-12,1.47E-07,4.02E-06
5.05E-05,537.0988219,0.528106815,0.316330186,0.461171179,0.045351474,0.047619048,0,0.25,0.125,6.47E-12,3.17E-07,2.57E-06
5.34E-05,757.223404,0.509598636,0.268064693,0.454274933,0,0,0,0.125,0.25,9.40E-12,4.28E-06,-8.83E-07
5.33E-05,510.6327373,0.497543581,0.220068456,0.450169231,0,0,0,0,0.25,8.70E-12,4.11E-06,-1.46E-06
5.36E-05,228.3969937,0.492411189,0.172564418,0.448929752,0,0,0,0,0.625,8.83E-12,4.40E-06,-2.56E-06
4.70E-05,83.84925373,0.494414992,0.126103715,0.450579877,0,0,0,0,0.5,7.66E-12,2.85E-06,6.13E-06
4.45E-05,108.049282,0.503470607,0.082438272,0.455088535,0,0,0,0,0.375,1.73E-11,4.67E-06,9.42E-06
4.51E-05,830.2179701,0.519212611,0.049372979,0.462373055,0.045351474,0.047619048,0,0,0.125,1.70E-11,3.63E-06,9.34E-06
4.60E-05,2099.266542,0.489785717,0.052470468,0.472306435,0,0,0,0,0,9.79E-12,1.30E-06,6.50E-06
4.22E-05,3373.662022,0.431473024,0.088051557,0.472574373,0.045351474,0.047619048,0,0,0,1.07E-11,5.41E-06,9.65E-06
4.28E-05,4649.009374,0.373592462,0.091798829,0.436621802,0.0861678,0.095238095,0,0,0,1.07E-11,4.69E-06,8.73E-06
4.42E-05,5924.693931,0.316377698,0.043045029,0.400723491,0.045351474,0.047619048,0,0,0,9.09E-12,3.55E-06,7.36E-06
4.64E-05,7200.536472,0.260260132,0.005085612,0.364895224,0,0,0,0,0,9.99E-12,6.44E-07,4.74E-06
4.67E-05,8476.46566,0.206117105,0.052260728,0.329159515,0.045351474,0.047619048,0,0,0,6.22E-12,1.98E-08,4.84E-06
4.51E-05,9752.447487,0.155955464,0.101045451,0.293549571,0.045351474,0.047619048,0,0,0,6.45E-12,1.63E-06,6.46E-06
4.60E-05,11028.46368,0.114887586,0.149891082,0.258116406,0.045351474,0.047619048,0,0,0,6.49E-12,1.28E-06,5.50E-06
4.54E-05,12304.50355,0.094864109,0.168006966,0.222942373,0.045351474,0.047619048,0,0,0,5.69E-12,2.74E-06,5.70E-06
4.37E-05,13580.56042,0.107735738,0.133662773,0.188168874,0,0,0,0,0,7.45E-12,5.36E-06,1.01E-05
4.48E-05,14856.62992,0.066279313,0.110682549,0.15405836,0,0,0,0,0,1.21E-11,5.08E-06,1.11E-05
4.85E-05,16132.70904,0.02116371,0.106580012,0.121148598,0,0,0,0,0,1.42E-11,1.90E-06,7.86E-06
4.94E-05,17408.79567,0.033736349,0.123232821,0.090683009,0,0,0,0,0,1.78E-11,1.48E-06,7.03E-06
5.29E-05,18628.50411,0.091390695,0.154112229,0.065873641,0,0,0,0,0,1.38E-11,1.55E-06,3.46E-06
5.32E-05,19690.5218,0.114968257,0.19253922,0.054268448,0,0,0,0,0,5.77E-12,9.79E-07,5.34E-06
5.36E-05,20776.64915,0.141696908,0.234859964,0.062972713,0,0,0,0,0,4.74E-12,6.77E-07,2.81E-06
5.39E-05,21883.28162,0.16593255,0.27931918,0.086371973,0,0,0,0,0,1.17E-11,1.48E-06,2.51E-06
