orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,cluster
500,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,716.6232,-1698.8395,-1714.2671,2619.1855,-675.449,179.94379,4742.803,-1679.0613,-838.33514,3074.4111,3
501,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,654.3783,-1551.2717,-1565.369,2391.6865,-616.7883,164.31873,4330.841,-1533.2219,-765.5143,2807.374,3
502,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,593.8561,-1407.7909,-1420.5924,2170.4846,-559.74854,149.125,3930.2842,-1391.4185,-694.71027,2547.7275,3
503,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,536.4824,-1271.7747,-1283.348,1960.7908,-505.67664,134.72174,3550.5657,-1256.9927,-627.5898,2301.589,3
504,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,483.497,-1146.1531,-1156.604,1767.1385,-455.75098,121.42578,3199.8826,-1132.8512,-565.5982,2074.2827,3
505,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,436.32007,-1034.2975,-1043.7546,1594.7158,-411.30493,109.59018,2887.6377,-1022.31934,-510.39984,1871.8967,3
506,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,384.964,-912.53564,-920.90796,1407.0182,-362.9181,96.70447,2547.7346,-901.99536,-450.31305,1651.5808,0
507,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,324.0146,-768.0404,-775.11066,1184.2557,-305.4782,81.404724,2144.3496,-759.19226,-379.00842,1390.1031,0
508,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,267.34464,-633.70166,-639.5471,977.1306,-252.05685,67.171875,1769.2983,-626.4129,-312.71646,1146.9773,0
509,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,211.76038,-501.89404,-506.58673,773.9794,-199.7135,53.239166,1401.3849,-496.18518,-247.67096,908.5303,0
510,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,156.6553,-371.28726,-374.7655,572.5712,-147.73788,39.383667,1036.7168,-367.0691,-183.2225,672.10846,0
511,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,105.59586,-250.22589,-252.63007,385.95712,-99.63309,26.573425,698.7739,-247.44098,-123.48115,453.0668,0
512,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,33.347393,-78.95231,-79.80106,121.89423,-31.534233,8.431519,220.61462,-78.161736,-38.96237,143.10905,0
513,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,24.02198,-56.846058,-57.493713,87.811966,-22.746643,6.090906,158.89827,-56.312813,-28.052956,103.10319,0
514,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,65.8104,-155.90271,-157.46487,240.5502,-62.15345,16.593452,435.46344,-154.22827,-76.93124,282.39465,0
515,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,122.06143,-289.26874,-292.01935,446.13617,-115.15024,30.706345,807.76,-286.01962,-142.745,523.70734,0
516,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,172.92282,-409.84766,-413.68433,632.02814,-163.08292,43.473724,1144.378,-405.18637,-202.2478,741.90607,0
517,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,184.81134,-438.0359,-442.12213,675.47864,-174.28177,46.455826,1223.0637,-433.04016,-216.15808,792.9066,0
518,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,118.64862,-281.18518,-283.85278,433.66232,-111.926285,29.845932,785.1791,-278.0218,-138.75613,509.06213,0
519,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,48.481956,-114.81901,-116.00473,177.20969,-45.823036,12.244072,320.76382,-113.62355,-56.657803,208.04553,0
520,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,25.141129,-59.50387,-60.172005,91.90288,-23.801453,6.371975,166.3125,-58.935204,-29.362747,107.906006,0
521,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,99.215485,-235.11256,-237.36584,362.63452,-93.61026,24.96637,656.5604,-232.48984,-116.021835,425.69028,0
522,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,173.42303,-411.04318,-414.87756,633.8551,-163.54181,43.593018,1147.6984,-406.35657,-202.83936,744.04596,0
523,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,247.6879,-587.0928,-592.5305,905.2863,-233.544,62.24205,1639.1971,-580.3606,-289.71545,1062.6547,0
524,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,321.97516,-763.2222,-770.2295,1176.7947,-303.5374,80.88217,2130.8713,-754.4109,-376.63177,1381.3448,0
525,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,396.2675,-939.34045,-947.948,1448.3276,-373.56384,99.53757,2622.5571,-928.4795,-463.54144,1700.072,0
526,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,470.56723,-1115.4988,-1125.6763,1719.8801,-443.56775,118.18033,3114.311,-1102.5581,-550.4717,2018.8145,3
527,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,544.6663,-1291.1715,-1302.9282,1990.7036,-513.3964,136.77954,3604.7283,-1276.1702,-637.1616,2336.7039,3
528,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,616.90234,-1462.4265,-1475.7234,2254.717,-581.46936,154.91125,4082.8142,-1445.4167,-721.6719,2646.6003,3
529,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,689.5788,-1634.7257,-1649.5721,2520.3403,-649.95715,173.15356,4563.8145,-1615.6953,-806.697,2958.3862,3
530,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,762.5425,-1807.7063,-1824.1086,2787.0142,-718.7163,191.46765,5046.718,-1786.6472,-892.0587,3271.4043,3
531,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,835.6569,-1981.0435,-1999.0054,3054.2385,-787.6173,209.82013,5530.617,-1957.9525,-977.59607,3585.0698,3
532,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,908.9611,-2154.8306,-2174.3564,3322.1562,-856.698,228.22021,6015.7725,-2129.702,-1063.3557,3899.5498,3
533,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,982.4161,-2328.9744,-2350.0676,3590.625,-925.92053,246.6582,6501.9263,-2301.805,-1149.2914,4214.676,3
534,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1055.9902,-2503.4004,-2526.0654,3859.5303,-995.2572,265.12732,6988.868,-2474.188,-1235.3667,4530.3154,1
535,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1129.6602,-2678.0527,-2702.2922,4128.7856,-1064.6855,283.62036,7476.4434,-2646.7957,-1321.5527,4846.366,1
536,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1195.717,-2834.6548,-2860.3071,4370.2153,-1126.9397,300.203,7913.631,-2801.5654,-1398.8325,5129.7554,1
537,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1250.5286,-2964.5989,-2991.423,4570.546,-1178.5957,313.96265,8276.393,-2929.9883,-1462.956,5364.9023,1
538,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1307.2673,-3099.1108,-3127.1477,4777.9185,-1232.0688,328.20557,8651.91,-3062.9258,-1529.334,5608.3154,1
539,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1365.6927,-3237.622,-3266.908,4991.456,-1287.1309,342.87292,9038.59,-3199.8154,-1597.6858,5858.967,1
540,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1425.5975,-3379.6401,-3410.2073,5210.4014,-1343.5881,357.91052,9435.061,-3340.172,-1667.7676,6115.965,1
541,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1486.804,-3524.7417,-3556.62,5434.1045,-1401.2744,373.2771,9840.145,-3483.5781,-1739.3713,6378.5464,1
542,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1549.1606,-3672.5522,-3705.794,5662.0156,-1460.0696,388.94556,10252.83,-3629.685,-1812.3098,6646.0786,1
543,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1612.5256,-3822.7803,-3857.3691,5893.6074,-1519.7812,404.84924,10672.209,-3778.148,-1886.4429,6917.9185,1
544,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1676.7894,-3975.1372,-4011.0942,6128.4844,-1580.3376,420.97864,11097.534,-3928.7158,-1961.6274,7193.6123,1
545,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1741.8541,-4129.3887,-4166.735,6366.286,-1641.6555,437.3109,11528.154,-4081.1602,-2037.7466,7472.743,1
546,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1807.6301,-4285.328,-4324.077,6606.6904,-1703.6409,453.82068,11963.488,-4235.2715,-2114.6997,7754.9272,2
547,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1874.0444,-4442.7803,-4482.947,6849.427,-1766.2295,470.4923,12403.043,-4390.8784,-2192.3975,8039.8486,2
548,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1941.0308,-4601.5884,-4643.184,7094.251,-1829.3562,487.3064,12846.379,-4547.8257,-2270.7664,8327.223,2
549,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2008.5315,-4761.618,-4804.6533,7340.958,-1892.9661,504.24792,13293.127,-4705.9775,-2349.737,8616.805,2
550,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2076.4973,-4922.7485,-4967.2344,7589.365,-1957.0168,521.3091,13742.953,-4865.2207,-2429.2505,8908.383,2
551,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2144.8838,-5084.876,-5130.8213,7839.3096,-2021.4624,538.47534,14195.56,-5025.448,-2509.257,9201.768,2
552,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2213.6523,-5247.9077,-5295.3223,8090.6484,-2086.2708,555.73706,14650.695,-5186.571,-2589.7095,9496.786,2
553,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2282.7676,-5411.763,-5460.654,8343.259,-2151.4058,573.0869,15108.127,-5348.5073,-2670.5688,9793.298,2
554,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2352.1997,-5576.3687,-5626.742,8597.024,-2216.8374,590.5149,15567.655,-5511.1855,-2751.7983,10091.168,2
555,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2421.9224,-5741.664,-5793.5244,8851.85,-2282.5415,608.0156,16029.102,-5674.542,-2833.3672,10390.277,2
556,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2491.9097,-5907.5884,-5960.9414,9107.6455,-2348.495,625.58276,16492.307,-5838.5215,-2915.2466,10690.528,2
557,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2562.1396,-6074.0903,-6128.9395,9364.33,-2414.6797,643.2107,16957.121,-6003.0684,-2997.411,10991.823,2
558,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2632.5942,-6241.123,-6297.4736,9621.833,-2481.0732,660.8955,17423.418,-6168.1416,-3079.8372,11294.076,2
559,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2703.2559,-6408.6416,-6466.502,9880.09,-2547.662,678.6321,17891.078,-6333.698,-3162.503,11597.217,2
560,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1155.7068,-2739.798,-2764.599,4223.9824,-1089.2373,290.16113,7648.8247,-2707.8228,-1352.0227,4958.1094,1
561,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1109.1196,-2629.3538,-2653.158,4053.7131,-1045.3312,278.46594,7340.4976,-2598.6704,-1297.521,4758.247,1
562,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1065.6824,-2526.376,-2549.251,3894.955,-1004.39417,267.56165,7053.0137,-2496.897,-1246.7039,4571.8975,1
563,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1025.7947,-2431.8127,-2453.8354,3749.17,-966.80286,257.5487,6789.023,-2403.441,-1200.0398,4400.776,1
564,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,989.8136,-2346.5103,-2367.765,3617.6636,-932.8944,248.51672,6550.8857,-2319.1382,-1157.9446,4246.414,3
565,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,958.1975,-2271.5557,-2292.1353,3502.1094,-903.0995,240.58063,6341.6357,-2245.062,-1120.957,4110.778,3
566,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,930.1097,-2204.9666,-2224.9463,3399.4517,-876.6305,233.53015,6155.74,-2179.2524,-1088.0964,3990.2793,3
567,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,873.67566,-2071.1753,-2089.9512,3193.1926,-823.44836,219.36438,5782.2393,-2047.0295,-1022.0736,3748.1743,3
568,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,811.12805,-1922.8904,-1940.3303,2964.5884,-764.5049,203.66449,5368.274,-1900.4819,-948.8983,3479.8408,3
569,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,745.60156,-1767.5422,-1783.5842,2725.0964,-702.754,187.21643,4934.5933,-1746.9551,-872.2378,3198.7275,3
570,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,680.04395,-1612.1205,-1626.7637,2485.491,-640.9741,170.76062,4500.707,-1593.3552,-795.541,2917.4812,3
571,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,614.85614,-1457.5486,-1470.8418,2247.2466,-579.5812,154.41736,4069.2546,-1440.6321,-719.26154,2637.8447,3
572,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,551.3249,-1306.9347,-1318.8673,2015.0474,-519.7058,138.46826,3648.7827,-1291.7788,-644.93726,2365.2893,3
573,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,489.90765,-1161.3307,-1171.9493,1790.574,-461.82483,123.05069,3242.2993,-1147.8787,-573.08527,2101.8032,3
574,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,431.6023,-1023.09717,-1032.4792,1577.4778,-406.88525,108.418945,2856.407,-1011.27234,-504.87,1851.6736,3
575,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,378.52698,-897.27106,-905.51636,1383.4932,-356.86377,95.09442,2505.1355,-886.9171,-442.77783,1623.9744,0
576,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,332.85187,-788.98645,-796.2556,1216.5554,-313.81903,83.628815,2202.8389,-779.90063,-389.34235,1428.0236,0
577,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,281.4178,-667.0385,-673.22253,1028.573,-265.36105,70.72446,1862.4183,-659.39435,-329.16382,1207.374,0
578,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,220.0177,-521.4999,-526.3396,804.15576,-207.4638,55.295258,1456.0735,-515.52856,-257.34564,943.9461,0
579,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,163.88562,-388.40695,-392.0721,599.006,-154.58755,41.21643,1084.5547,-384.01794,-191.6667,703.14825,0
580,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,106.76256,-252.97989,-255.4278,390.22668,-100.75488,26.87725,706.4891,-250.17969,-124.83755,458.0853,0
581,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,53.695927,-127.16429,-128.48979,196.27725,-50.754257,13.561272,355.26746,-125.84831,-62.750526,230.43102,0
582,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8.930194,-21.034266,-21.405058,32.66355,-8.568799,2.3247366,58.98873,-20.963306,-10.378332,38.38284,0
583,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_43,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,42.42286,-100.459595,-101.516174,155.06836,-40.102394,10.717224,280.6774,-99.42983,-49.57454,182.05359,0
