orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,cluster
1848,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1169.24,440.62268,-121.66394,206.75864,549.3917,-167.77733,150.79321,128.67679,-0.73046875,-172.03668,0
1849,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,572.3644,215.73277,-59.56667,101.2094,268.9468,-82.13249,73.823135,62.997616,-0.34186554,-84.19616,0
1850,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,63.205437,23.903492,-6.597509,11.170807,29.717556,-9.073875,8.166489,6.972667,-0.0071959496,-9.258837,0
1851,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,618.1518,232.98277,-64.33039,109.30698,290.4605,-88.70368,79.728,68.036224,-0.37189865,-90.93561,0
1852,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1204.0985,453.74927,-125.29022,212.92441,565.7697,-172.78152,155.28813,132.51233,-0.75414276,-177.16965,0
1853,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1113.2968,419.53793,-115.8438,196.86746,523.1063,-159.75273,143.579,122.52087,-0.6948166,-163.80635,0
1854,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,700.691,264.08224,-72.91866,123.9032,329.24188,-100.54799,90.37214,77.119286,-0.42442322,-103.08082,0
1855,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,426.331,160.71089,-44.374165,75.38582,200.33302,-61.178947,54.99186,46.928535,-0.24710464,-62.70575,0
1856,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,32.46461,12.315012,-3.3979597,5.7352676,15.273386,-4.6627126,4.201241,3.588587,0.010315895,-4.739291,0
1857,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,168.6885,63.640644,-17.57002,29.824383,79.2785,-24.208775,21.76756,18.578072,-0.07861805,-24.787155,0
1858,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,624.95386,235.54848,-65.0386,110.508965,293.6561,-89.67825,80.6048,68.784645,-0.37538147,-91.93411,0
1859,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1207.2026,454.92242,-125.61331,213.47197,567.2273,-173.22453,155.68764,132.85358,-0.755188,-177.62341,0
1860,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1800.901,678.60956,-187.37865,318.45956,846.17834,-258.41345,232.24673,198.18207,-1.1431274,-264.99896,0
1861,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2397.7334,903.478,-249.47008,424.00122,1126.602,-344.05206,309.21002,263.85532,-1.5331726,-352.83563,0
1862,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2995.7754,1128.802,-311.6874,529.75696,1407.594,-429.8641,386.32907,329.66168,-1.9239197,-440.8503,0
1863,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3501.1978,1319.23,-364.269,619.13403,1645.0681,-502.3862,451.5046,385.27643,-2.2541504,-515.234,3
1864,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3937.795,1483.7268,-409.6905,696.34033,1850.2048,-565.0327,507.80493,433.31787,-2.5394897,-579.4888,3
1865,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4411.5615,1662.2281,-458.97916,780.1196,2072.8057,-633.0127,568.89813,485.44928,-2.8489685,-649.21344,3
1866,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4900.217,1846.3392,-509.81674,866.53174,2302.402,-703.12897,631.9116,539.21936,-3.1681213,-721.1293,3
1867,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,5348.541,2015.2532,-556.4583,945.8124,2513.0486,-767.4593,689.7247,588.5515,-3.4612732,-787.1105,3
1868,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,5823.7217,2194.2861,-605.8945,1029.8423,2736.3145,-835.6431,751.00104,640.8389,-3.7716064,-857.04395,3
1869,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6310.845,2377.819,-656.57336,1115.984,2965.1914,-905.5405,813.81775,694.44086,-4.08963,-928.73444,3
1870,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,6739.5654,2539.3474,-701.176,1191.7982,3166.6274,-967.0577,869.103,741.6161,-4.3697205,-991.8297,3
1871,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,7191.948,2709.7913,-748.24023,1271.7964,3379.1812,-1031.9696,927.4397,791.3949,-4.665344,-1058.4078,3
1872,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,7663.946,2887.6252,-797.34485,1355.2633,3600.9504,-1099.6963,988.30566,843.33246,-4.973633,-1127.8721,3
1873,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8140.8506,3067.308,-846.96045,1439.5979,3825.026,-1168.1271,1049.8046,895.8096,-5.284912,-1198.0586,1
1874,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,8628.982,3251.2214,-897.7438,1525.9176,4054.3765,-1238.1685,1112.7511,949.5221,-5.60376,-1269.8972,1
1875,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,9130.454,3440.1611,-949.915,1614.5964,4289.995,-1310.1244,1177.4177,1004.70245,-5.9313354,-1343.6992,1
1876,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,9643.186,3633.343,-1003.2579,1705.2664,4530.904,-1383.6956,1243.5361,1061.1221,-6.265991,-1419.1582,1
1877,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,10165.477,3830.1265,-1057.5947,1797.6265,4776.304,-1458.6382,1310.8872,1118.593,-6.6070557,-1496.0242,1
1878,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,10695.922,4029.9824,-1112.7797,1891.4288,5025.535,-1534.7506,1379.2896,1176.9617,-6.9536133,-1574.0901,1
1879,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,11194.698,4217.906,-1164.6699,1979.6311,5259.887,-1606.3195,1443.6086,1231.8452,-7.279724,-1647.4963,1
1880,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,11515.63,4338.8223,-1198.0576,2036.3834,5410.6772,-1652.37,1484.9937,1267.1594,-7.489624,-1694.7288,1
1881,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,11857.883,4467.772,-1233.6637,2096.9065,5571.4863,-1701.4796,1529.1283,1304.8193,-7.713257,-1745.0991,1
1882,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,12130.99,4570.67,-1262.0763,2145.202,5699.806,-1740.6678,1564.3462,1334.8716,-7.8918457,-1785.2932,1
1883,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,12381.354,4664.999,-1288.1227,2189.475,5817.4404,-1776.5922,1596.6311,1362.4203,-8.055725,-1822.1398,1
1884,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,12655.145,4768.158,-1316.6077,2237.8909,5946.082,-1815.8767,1631.9357,1392.5465,-8.233887,-1862.4331,1
1885,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,12950.349,4879.3813,-1347.319,2290.094,6084.784,-1858.2356,1670.0037,1425.03,-8.427185,-1905.8785,1
1886,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,13265.939,4998.2856,-1380.1522,2345.9028,6233.0664,-1903.52,1710.7009,1459.7566,-8.633545,-1952.3257,1
1887,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,13491.86,5083.405,-1403.6555,2385.854,6339.216,-1935.9375,1739.8345,1484.6167,-8.780884,-1985.5745,1
1888,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,13598.873,5123.723,-1414.7883,2404.7778,6389.496,-1951.2928,1753.6344,1496.3918,-8.851013,-2001.3235,1
1889,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,13731.221,5173.586,-1428.5576,2428.1824,6451.6807,-1970.2838,1770.7015,1510.9556,-8.937256,-2020.8013,1
1890,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,4592.4062,1730.3618,-477.7948,812.10156,2157.7769,-658.9646,592.2212,505.3506,-2.9669495,-675.8292,3
1891,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3994.1013,1504.938,-415.54962,706.2994,1876.661,-573.1147,515.0681,439.51514,-2.5760498,-587.7761,3
1892,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,3396.387,1279.737,-353.36603,600.60144,1595.823,-487.34964,437.99115,373.7448,-2.185669,-499.80984,3
1893,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2799.641,1054.9012,-291.2831,495.07468,1315.4401,-401.72336,361.03888,308.081,-1.7957916,-411.98602,0
1894,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2204.6516,830.72784,-229.38304,389.85858,1035.8822,-316.34882,284.31293,242.61014,-1.4071045,-324.42053,0
1895,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1613.3784,607.95404,-167.8692,285.29947,758.0703,-231.50752,208.06604,177.54825,-1.020874,-237.40216,0
1896,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1032.2185,388.98996,-107.40747,182.52896,485.01022,-148.11784,133.12354,113.59931,-0.6414108,-151.87257,0
1897,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,497.9149,187.6796,-51.819874,88.04425,233.9661,-71.45076,64.22284,54.805565,-0.29374313,-73.24082,0
1898,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,128.02562,48.31727,-13.338224,22.633953,60.17238,-18.37547,16.524065,14.103956,-0.052088737,-18.803589,0
1899,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,245.98863,92.76049,-25.609024,43.49397,115.598175,-35.300644,31.734833,27.082767,-0.13179207,-36.168804,0
1900,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,645.15234,243.1551,-67.13716,114.08064,303.14645,-92.576324,83.20824,71.00581,-0.39120102,-94.91182,0
1901,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1108.513,417.7348,-115.34245,196.01974,520.8582,-159.06265,142.95941,121.99165,-0.6952133,-163.10732,0
1902,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1660.0674,625.5453,-172.72548,293.5553,780.0079,-238.20569,214.08502,182.68405,-1.0534363,-244.2769,0
1903,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1337.6782,504.07965,-139.18622,236.54503,628.53253,-191.94719,172.51224,147.21019,-0.8420639,-196.8294,0
1904,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,977.6495,368.4307,-101.73034,172.87903,459.37146,-140.28711,126.08583,107.59381,-0.60691833,-143.84349,0
1905,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,773.88873,291.65936,-80.53192,136.84674,363.63376,-111.04994,99.81052,85.17281,-0.47381592,-113.855865,0
1906,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,352.58838,132.92603,-36.70167,62.34533,165.6843,-50.59806,45.482655,38.814423,-0.19854927,-51.85244,0
1907,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,51.4345,19.460674,-5.370976,9.090108,24.18607,-7.3856106,6.647934,5.676465,-0.001745224,-7.530952,0
1908,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,341.96768,128.92398,-35.596478,60.467205,160.6942,-49.073742,44.11316,37.645573,-0.19218636,-50.290222,0
1909,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,916.0221,345.2104,-95.31838,161.98102,430.41602,-131.44403,118.13906,100.81258,-0.5677719,-134.77557,0
1910,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1505.8364,567.434,-156.67982,266.28198,707.5421,-216.07504,194.19736,165.71315,-0.95371246,-221.5802,0
1911,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1709.9838,644.35046,-177.91852,302.38287,803.46155,-245.36803,220.52281,188.17682,-1.0870438,-251.62486,0
1912,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1758.7014,662.70496,-182.98698,310.9984,826.35205,-252.35928,226.80539,193.53777,-1.1190033,-258.79523,0
1913,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1955.1056,736.7044,-203.42093,345.73026,918.6332,-280.5423,252.13287,215.1502,-1.246109,-287.69867,0
1914,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2092.657,788.52936,-217.73122,370.05463,983.2623,-300.27972,269.87054,230.28589,-1.3359985,-307.94263,0
1915,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2275.6414,857.4727,-236.76796,402.4127,1069.2378,-326.5354,293.4666,250.42065,-1.4554901,-334.87244,0
1916,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2399.6787,904.2065,-249.6717,424.34674,1127.5173,-344.3325,309.46124,264.0689,-1.5371552,-353.12775,0
1917,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1808.1139,681.3237,-188.12776,319.7357,849.56824,-259.44867,233.17673,198.9748,-1.1505966,-266.06577,0
1918,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1223.2108,460.95776,-127.2783,216.30215,574.75,-175.52043,157.7522,134.61487,-0.7663498,-179.9803,0
1919,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,640.0355,241.23595,-66.607155,113.17479,300.74298,-91.84064,82.54953,70.444,-0.3853073,-94.15317,0
1920,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,81.58859,30.830322,-8.508567,14.420559,38.354637,-11.709476,10.53579,8.994225,-0.020501137,-11.965721,0
1921,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,524.728,197.78564,-54.609512,92.784515,246.56433,-75.29549,67.6791,57.75489,-0.3114891,-77.18608,0
1922,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1110.4146,418.45566,-115.5423,196.35535,521.75073,-159.3352,143.20534,122.202354,-0.6928711,-163.38011,0
1923,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1536.5759,579.01984,-159.87761,271.7162,721.98413,-220.48413,198.1598,169.09525,-0.97197723,-226.10004,0
1924,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1243.1124,468.453,-129.34729,219.8208,584.0992,-178.37526,160.31651,136.80359,-0.77957153,-182.90933,0
1925,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,806.6882,304.0217,-83.943146,142.64456,379.04382,-115.7526,104.037674,88.780365,-0.49513245,-118.68112,0
1926,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,474.38586,178.82767,-49.37319,83.88026,222.91106,-68.070145,61.186714,52.215782,-0.2759819,-69.7716,0
1927,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,118.8409,44.86985,-12.38382,21.006517,55.857025,-17.053038,15.337663,13.092544,-0.04369068,-17.445393,0
1928,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,672.9515,253.64096,-70.031075,118.9941,316.20795,-96.56245,86.792175,74.06514,-0.4058113,-98.995224,0
1929,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1242.3357,468.16153,-129.26707,219.68335,583.7344,-178.26422,160.21585,136.71803,-0.7784805,-182.79428,0
1930,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,1825.4216,687.85034,-189.92946,322.7949,857.6996,-261.93106,235.40717,200.87926,-1.1592941,-268.60776,0
1931,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2279.7153,859.0141,-237.19263,403.13123,1071.1512,-327.11755,293.99036,250.8685,-1.4560089,-335.46677,0
1932,mvdec_dekm_consistent_v1,airpollution_mvdec_dekm_consistent_v1_2b88b20cd9b6_seed_42,2b88b20cd9b6ab9268889294ab249f6a1e5fb71b3e5ee88d2e8fde10ebe63a10,2652.879,999.6105,-276.01526,469.12054,1246.4836,-380.6626,342.1114,291.9304,-1.699646,-390.38553,0
