orig_index,protocol_id,run_id,config_hash,h_0,h_1,h_2,h_3,h_4,cluster
347,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.023317277,0.22113043,-0.10244751,0.093423024,0.034349546,2
348,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.11908073,0.19833979,-0.023197263,0.06014371,0.06331927,2
349,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.063764,0.15537843,-0.15241821,0.049773872,0.03745291,2
350,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.07705994,0.18975423,-0.06946102,0.12404969,-0.03221275,0
351,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.021518648,0.21101655,-0.019730084,0.17891194,0.013547823,0
352,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.040007576,0.1583035,-0.014502153,0.104110226,0.048093207,2
353,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.17845038,0.33242851,0.22361276,0.1707623,0.16933572,3
354,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.09723358,0.11742223,0.057656057,0.12228823,-0.043017358,2
355,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.052323177,0.21255255,-0.03694015,0.24220847,-0.1050913,0
356,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.113843486,0.12886435,-0.030479621,0.051382363,0.060999688,2
357,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.04823264,0.14399691,-0.011317261,0.09562285,0.0074267983,2
358,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.11540121,0.3162328,-0.042734653,0.24863686,-0.012613088,0
359,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.10142563,0.22972703,0.25361672,0.10066624,0.11620967,3
360,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.13246986,0.30373943,0.18984401,0.1627506,0.13574442,3
361,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.11129457,0.25497502,-0.044231474,0.2582655,-0.08736993,0
362,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.08240246,0.22183433,0.0053410716,0.2509676,-0.059561193,0
363,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.09194732,0.26684114,0.029104225,0.1371239,0.037379272,2
364,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.05015167,0.087768525,-0.039649997,0.08587527,0.02151461,2
365,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.16514798,0.21464765,-0.085155144,0.06321423,0.012643054,2
366,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.18972333,0.24982296,-0.13184546,0.038411707,0.060570076,2
367,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.0017703772,0.20439914,0.034224197,0.17915393,0.041364416,0
368,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.2415869,0.2534167,0.052653402,0.03744538,0.100315735,2
369,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.053787157,0.2272577,-0.061877478,0.18791714,-0.07387695,0
370,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.002132468,0.24925792,-0.0078089684,0.20767425,-0.036924094,0
371,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.09370885,0.19746584,-0.010247491,0.115661114,-0.04460907,2
372,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.0744413,0.23565172,-0.046867643,0.16608918,-0.023790304,0
373,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.1497253,0.20896403,-0.11081021,0.05975686,0.0034900159,2
374,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.05556573,0.12503584,0.043453842,0.15793972,-0.031246156,0
375,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.2604019,0.31525886,-0.09987278,0.053928673,0.0106116235,2
376,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.07771218,0.21526638,-0.03906808,0.17713691,-0.04295963,0
377,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.12943253,0.23555002,-0.13456126,0.053070113,0.024621055,2
378,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.039080843,0.16764355,-0.054590076,0.10859826,0.012263238,2
379,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.009046532,0.14663154,-0.12008858,0.15571114,-0.055735238,0
380,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.13768809,0.26529068,-0.053184107,0.20483206,0.020553753,0
381,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.20134749,0.22360143,-0.10308137,0.022519588,0.049170434,2
382,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.19831935,0.32589445,0.076366454,0.14016818,0.031626817,3
383,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.08026612,0.34740707,0.041377068,0.29439628,-0.007063523,0
384,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.14917126,0.16913283,-0.08888045,0.07215364,0.006745234,2
385,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.031840004,0.31847322,0.13779262,0.208083,0.0641748,3
386,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.13278912,0.17907469,-0.004043333,0.068075806,0.045721058,2
387,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.011131287,0.22039795,0.03774351,0.18717864,-0.0060866475,0
388,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.121086955,0.17825422,-0.04674252,0.045390412,0.036492825,2
389,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.0012206733,0.15805745,-0.013948642,0.11077976,0.119765714,2
390,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.06983088,0.3107469,0.0792668,0.26805836,0.01731284,0
391,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.15237576,0.307997,-0.066969156,0.26021487,-0.041625455,0
392,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.22947595,0.0052351654,-0.2528268,0.48677972,0.028197944,4
393,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.016513646,0.2152043,-0.012999237,0.24260196,-0.05883187,0
394,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.08782931,0.2120815,-0.04919412,0.11504409,-0.04072936,2
395,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.10041871,0.29277045,0.019736402,0.28849703,-0.09038022,0
396,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.042833626,0.14905696,-0.059722334,0.088841856,0.017897636,2
397,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.12297583,0.1532601,-0.025594883,0.058382913,0.02945065,2
398,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.216082,0.24417144,-0.13235152,0.02417317,0.04918143,2
399,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.16296667,0.16894601,0.25972864,0.02383411,0.18980186,3
400,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.122618005,0.21059729,-0.06031143,0.21283953,-0.091964185,0
401,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.010633685,0.21416062,-0.04499939,0.20621169,-0.06551993,0
402,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.19774322,0.24192324,-0.14387646,0.04525253,0.056312114,2
403,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.18639731,0.35385546,0.20416382,0.15565011,0.18145269,3
404,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.16531537,0.21617585,-0.03656838,0.059469834,0.015538454,2
405,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.08902247,0.14743252,0.05915405,0.06774902,0.07305798,2
406,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.00889729,0.2953544,0.118178874,0.23913571,0.018087536,0
407,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.17156222,-0.049662918,-0.29326954,0.526222,0.14205913,4
408,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.14098817,0.33820516,-0.046135463,0.32670248,-0.14120099,0
409,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.08044016,0.1524781,-0.07627111,0.051123187,0.09055906,2
410,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.016694814,0.13477479,-0.041746616,0.12393199,-0.03902711,2
411,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.052296523,0.17658848,-0.059100796,0.09103027,-0.0024344176,2
412,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.019007966,0.27144736,0.055453286,0.16400938,0.08966133,0
413,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.2661354,0.2949844,-0.13722406,0.028818697,0.06151423,2
414,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.090472706,0.30473524,0.22039947,0.22902411,0.112494335,3
415,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.1880733,-0.008351982,-0.21078205,0.41996402,-0.0737997,4
416,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.06638585,0.19586214,-0.06908197,0.14528582,-0.070129514,0
417,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.048759945,0.2749018,0.14311057,0.18101844,0.08488782,3
418,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.123489425,0.17067645,-0.094960466,0.050466165,0.046833545,2
419,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.17786802,0.2543577,0.1394996,0.11002881,0.09994366,3
420,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.03911493,0.17706856,-0.086396635,0.07892321,0.0009849817,2
421,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.18372938,0.041989505,-0.19729464,0.4712512,-0.14944509,4
422,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.21769634,0.25868586,-0.16724482,0.0275217,0.037548617,2
423,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.15949915,0.29670355,0.044539638,0.11116705,0.04449431,2
424,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.05811864,0.17868738,0.045332804,0.12239966,0.062023174,2
425,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.1284863,0.3688222,0.24835715,0.20973901,0.2127153,3
426,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.0042141825,0.19992082,0.04406634,0.128466,0.11747331,0
427,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.008349553,0.20640711,0.012122273,0.20134297,-0.03310913,0
428,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.122275576,0.28550324,0.16925853,0.15167755,0.13818783,3
429,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.08914487,0.3103238,0.17314348,0.1885134,0.06539402,3
430,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.20895737,0.20966612,-0.081560284,0.02738367,0.07464883,2
431,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.1067333,0.19453609,-0.11369624,0.057832494,0.0686825,2
432,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.19929677,0.010341287,-0.21456659,0.44700772,-0.070664,4
433,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.17228743,0.047103822,-0.18481928,0.47638878,-0.16263081,4
434,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.051926583,0.3118289,0.09289417,0.26620156,0.018863834,0
435,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.015722394,0.19096375,-0.031960815,0.1935879,-0.098283306,0
436,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.023938574,0.26353365,-0.17808528,0.042888016,0.070683375,2
437,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.0634061,0.19969758,0.06910595,0.19531746,-0.0011302978,0
438,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.05159592,0.26782137,0.11497863,0.19178164,0.049237102,3
439,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.06501216,0.15150726,-0.06456551,0.11261864,-0.015050158,2
440,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.08050508,0.25501212,0.13415769,0.203965,0.028323099,3
441,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.23606244,0.23533274,-0.08593669,0.026782572,0.05515397,2
442,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.15749657,0.018261313,-0.17164646,0.47430813,-0.08515656,4
443,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.056832165,0.3376965,0.04149069,0.30380395,-0.049430966,0
444,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.0015003383,0.05296004,-0.5533553,0.7362484,0.49511045,1
445,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.1221273,0.2169442,-0.120353736,0.05386786,0.03973064,2
446,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.035617374,0.20790997,-0.11244106,0.07656255,0.011152342,2
447,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.0006754324,0.20053911,-0.12838067,0.026290378,0.0565443,2
448,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.089958884,0.1805882,0.012746915,0.1174628,-0.03924051,2
449,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,0.00898838,0.1712741,-0.02547797,0.18320271,-0.10891397,0
450,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.30235288,-0.1730254,-0.4104558,0.944964,0.28945097,1
451,mvdec_dekm_consistent_v1,tiki_mvdec_dekm_consistent_v1_ccfbcd08db49_seed_43,ccfbcd08db49645649c885e212a7f2e0796a7bf3746d6b5f7b50f2673ebb95b4,-0.16786695,0.3677951,0.23102036,0.2163414,0.106064565,3
