original_index,followers,revenue,yearsjoined,rating,goodreview,mediumreview,badreview,fused_1,fused_2,fused_3,fused_4,fused_5,artifact_cluster,reclustered_cluster_raw,reclustered_cluster_aligned
897,-0.05618889837,-0.05493183904,-1.21126606,0.9030437068,0.8832908453,-0.7247974588,-0.7072697442,-0.21783587,-0.080585524,0.0694083,0.07469357,-0.5503859,2,1,2
898,-0.07568269992,-0.0548221588,-0.004305840521,0.166534348,-1.424493338,1.916680834,-0.05607265729,-0.3463783,-0.25352103,-0.1242158,0.2200146,-0.30802172,3,0,3
899,-0.07568269992,-0.05493183904,-2.41822628,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.32095185,-0.3118199,0.012337416,-0.07184136,-0.77533585,1,2,1
900,-0.07528323678,-0.05493183904,-1.21126606,-1.297961156,-0.8580784041,-0.7247974588,-0.7072697442,-0.19993192,-0.115627006,0.060729653,0.039539367,-0.52620894,2,1,2
901,-0.07568269992,-0.05153855373,-1.21126606,0.7144888326,0.8022027081,0.001221250372,-0.467926731,-0.1923629,-0.09086889,0.06636341,0.066958964,-0.4891435,2,1,2
902,-0.07544302204,-0.05469462365,-1.81474617,-2.528150338,-1.622586598,-0.7247974588,-0.7072697442,-0.28048283,-0.21109936,0.028651208,-0.029643118,-0.6726765,1,2,1
903,-0.06353902027,-0.05376701797,0.5991742694,0.002321711404,0.03755709844,-0.7247974588,0.6033310115,-0.06710942,-0.1266261,0.063542396,0.070070125,-0.3916126,0,3,0
904,-0.07392506208,-0.05391920992,-1.21126606,0.4508014352,0.5951303861,-0.7247974588,-0.5724826352,-0.18704428,-0.0934419,0.052226424,0.04139491,-0.47644466,2,1,2
905,-0.07552291466,-0.05493183904,-0.004305840521,-0.5282071901,-2.303363299,-0.7247974588,-0.7072697442,-0.18263142,-0.32162616,0.018378079,-0.06717059,-0.64122444,4,4,4
906,-0.05387201212,-0.05297970946,-0.6077859505,0.7138406578,0.8418776416,-0.4322494447,-0.4615698794,-0.18027869,-0.10722837,0.05849623,0.06103524,-0.4590189,2,1,2
907,-0.07568269992,-0.04707057221,-1.81474617,0.1506776892,0.5026296801,-0.7247974588,-0.7072697442,-0.18456276,-0.06305006,0.06562218,0.057220638,-0.47978705,2,1,2
908,0.1400273992,-0.04689032253,0.5991742694,0.6749157542,0.779027249,-0.1417582197,0.1472722216,-0.084389165,-0.09164719,0.049352743,0.10412134,-0.4138504,0,3,0
909,-0.02750744445,-0.03922290913,1.202654379,0.4461477509,0.5552850821,1.262897296,-0.02428197443,-0.13158603,-0.22754724,-0.00312002,0.13522646,-0.34234494,3,0,3
910,-0.07384516945,-0.05479665177,-1.81474617,-0.8283414179,-0.5594359521,-0.7247974588,0.02664446785,-0.15993196,-0.15960109,0.043830365,0.03844303,-0.5092387,2,1,2
911,-0.07568269992,-0.05449643402,0.5991742694,0.3909825742,0.547897541,0.4600691598,-0.6366858774,-0.08910627,-0.17415912,0.047018807,0.12069476,-0.34976554,0,3,0
912,-0.07160817583,-0.05493183904,-1.21126606,0.4523669259,0.7052195917,-0.7247974588,-0.612337015,-0.18559074,-0.084839255,0.05899194,0.03944458,-0.4734826,2,1,2
913,-0.07200763897,-0.0530411729,1.202654379,0.417990413,0.4737134307,0.95283229,0.03374681554,-0.13371636,-0.21955179,0.017265588,0.11362895,-0.34387988,3,0,3
914,-0.07568269992,-0.04481481545,1.202654379,0.5039786342,0.8094830585,-0.7247974588,-0.6482243629,-0.052500263,-0.15578128,0.06861324,0.13820654,-0.39861968,0,3,0
915,0.1400273992,-0.0530154108,0.5991742694,0.5762275887,0.6890630335,0.2262762038,-0.3910899276,-0.09295728,-0.12950161,0.05138826,0.108289495,-0.37594903,0,3,0
916,-0.07232720949,-0.05493183904,-0.6077859505,0.5628103192,0.2454177561,-0.2010828937,-0.7072697442,-0.18426909,-0.12854896,-0.002039954,0.08056064,-0.40730757,2,1,2
917,-0.07568269992,-0.05493183904,-0.004305840521,-1.498508037,-2.303363299,-0.7247974588,-0.7072697442,-0.17280082,-0.3347551,0.02958668,-0.07098417,-0.6238939,4,4,4
918,-0.01416537536,-0.05493183904,-0.004305840521,0.01153049161,-0.07664281507,-0.7247974588,-0.7072697442,-0.118167534,-0.110116266,0.014567539,0.07652352,-0.38743648,0,3,0
919,-0.07168806846,-0.05386054375,-1.21126606,0.7118009903,0.2686469667,-0.7247974588,-0.0812688812,-0.19545056,-0.099581115,0.02683419,0.052667856,-0.53430355,2,1,2
920,-0.07456420311,-0.05434262663,1.202654379,0.3424835272,0.6863703983,-0.7247974588,-0.6056605342,-0.05654055,-0.1550704,0.06885564,0.12722193,-0.37961575,0,3,0
921,-0.0641781613,-0.05077483073,-0.004305840521,0.2030157192,0.06147319708,1.107198821,1.733649115,-0.1833135,-0.20172063,-0.038336426,0.13278686,-0.35226172,3,0,3
922,-0.07568269992,-0.05493183904,-1.21126606,-1.010976848,-2.303363299,-0.7247974588,-0.7072697442,-0.2777157,-0.25569063,0.008017346,-0.06647734,-0.69147754,1,2,1
923,-0.0641781613,-0.0454985246,1.202654379,0.3320776462,0.6244672336,-0.003108480079,0.885321562,-0.060840994,-0.1195723,0.042536303,0.079763785,-0.37215722,0,3,0
924,-0.06425805393,-0.05418618351,0.5991742694,0.649067916,0.751396178,-0.5292205564,-0.4134338231,-0.08686957,-0.14485669,0.034135044,0.10967025,-0.40100545,0,3,0
925,-0.07568269992,-0.05493183904,-0.004305840521,-2.520500295,-2.303363299,-0.7247974588,-0.7072697442,-0.19710156,-0.33070332,0.025886342,-0.032564536,-0.6260448,4,4,4
926,-0.05690793204,-0.04885691458,1.806134489,0.2056989328,0.2979313066,1.916680834,1.761924492,-0.16431382,-0.26846725,-0.090652525,0.19778466,-0.3022605,3,0,3
927,-0.07432452522,-0.05453222889,-1.21126606,-0.6119727252,-0.2939341537,-0.7247974588,-0.7072697442,-0.1737723,-0.083093695,0.056602612,0.05444652,-0.48066506,2,1,2
928,-0.07392506208,-0.05277734519,-0.004305840521,0.6005122275,0.7785458153,0.02232717138,-0.4246661312,-0.083710514,-0.14546885,0.025887638,0.09250726,-0.39775118,0,3,0
929,-0.07360549156,-0.05493183904,0.5991742694,0.360926895,0.3205994174,-0.7247974588,-0.7072697442,-0.09929969,-0.15828207,0.049359955,0.099196844,-0.3635403,0,3,0
930,-0.07568269992,-0.0544038435,0.5991742694,0.7175171739,0.8163179635,-0.2673268373,-0.5918898185,-0.09180233,-0.146318,0.03976576,0.11751411,-0.39415136,0,3,0
931,-0.07568269992,-0.05493183904,-0.6077859505,0.624487219,0.3850852726,-0.7247974588,-0.7072697442,-0.19567168,-0.1231453,0.026626527,0.07921915,-0.5057462,2,1,2
932,-0.07496366626,-0.05472523209,0.5991742694,0.1507800413,0.2443068984,1.40509567,0.1652925342,-0.14442633,-0.25025916,-0.047406614,0.13070753,-0.3016603,3,0,3
933,-0.06385859079,-0.05493183904,-1.21126606,-0.3518448427,-1.174894379,-0.7247974588,-0.7072697442,-0.19804245,-0.102977306,0.027871907,0.026772976,-0.53155935,2,1,2
934,-0.07568269992,-0.05343602174,1.202654379,0.3397598852,0.3492943037,0.00333318589,1.192045758,-0.07186468,-0.11515722,0.032746494,0.10030873,-0.37653852,0,3,0
935,-0.07488377363,-0.05307620256,1.202654379,-0.798498114,-0.8580784041,-0.7247974588,-0.7072697442,-0.06571029,-0.1562346,0.027710896,0.053518757,-0.35643214,0,3,0
936,-0.0603433151,-0.05493183904,1.202654379,0.1169795204,0.1338181417,1.33782718,0.3830357038,-0.16834721,-0.2616928,-0.036966056,0.12537032,-0.29158622,3,0,3
937,-0.07568269992,-0.05493183904,-0.6077859505,0.03825066186,-0.2939341537,-0.7247974588,-0.7072697442,-0.16513082,-0.051325303,0.017800137,0.07044974,-0.45372802,2,1,2
938,-0.07472398837,-0.05409342294,-1.21126606,-0.2729786225,-1.174894379,-0.7247974588,-0.7072697442,-0.20125559,-0.09820393,0.023776144,0.027398273,-0.5336279,2,1,2
939,-0.07568269992,-0.05239388949,1.202654379,0.1705582312,0.7222886607,-0.7247974588,-0.7072697442,-0.0467667,-0.15873316,0.085894994,0.12165209,-0.35680524,0,3,0
940,-0.06489719497,-0.05475499029,-1.21126606,0.7032989538,0.8382412535,-0.7247974588,-0.6578230898,-0.2011888,-0.08279672,0.06531586,0.053944454,-0.50993407,2,1,2
941,-0.07552291466,-0.05493183904,1.202654379,-0.3979707529,-1.618927147,1.916680834,-0.7072697442,-0.27729335,-0.31300628,-0.1499584,0.21330401,-0.17808083,3,0,3
942,-0.07568269992,-0.05323137033,1.202654379,0.6358391209,0.7361696071,-0.04912411345,-0.2800730052,-0.09001613,-0.15468518,0.04935342,0.097146064,-0.39533776,0,3,0
943,-0.07496366626,-0.05493183904,-1.21126606,-1.092851051,-1.312462107,-0.7247974588,0.7851871023,-0.21035941,-0.28273475,-0.02524639,-0.032814622,-0.64105135,4,4,4
944,-0.07568269992,-0.05320073639,-0.6077859505,0.7630819749,0.6747978586,-0.7247974588,-0.7072697442,-0.19690478,-0.12240128,0.043870166,0.07794338,-0.51215017,2,1,2
945,-0.0734457063,-0.05461045045,1.202654379,0.4483500215,0.1628679687,0.002822232297,0.3925502201,-0.114504784,-0.10449325,0.010409258,0.054170087,-0.36663312,0,3,0
946,-0.04580285656,-0.05493183904,-0.6077859505,0.2880271044,0.2454177561,-0.2010828937,-0.7072697442,-0.17129192,-0.12570429,-0.0007262379,0.056020144,-0.36926806,0,3,0
947,-0.06082267087,-0.05493183904,0.5991742694,0.4098209912,0.533435348,0.8518918832,0.1261698197,-0.11148472,-0.19194119,0.02143702,0.10592325,-0.34364524,0,3,0
948,-0.07464409574,-0.05430691679,-0.6077859505,0.1096319958,0.5026296801,-0.7247974588,-0.7072697442,-0.17916898,-0.101073354,0.036144987,0.042177573,-0.4628532,2,1,2
949,0.1400273992,-0.0400200421,1.806134489,0.7752691173,0.8954856917,-0.1145412776,-0.3795375641,-0.05855006,-0.121599786,0.071822755,0.13268854,-0.43485513,0,3,0
950,-0.07544302204,-0.05447526319,-0.6077859505,-0.3477506858,-0.07664281507,-0.7247974588,-0.7072697442,-0.1598322,-0.07942546,0.032628298,0.062050857,-0.45819706,2,1,2
951,-0.07568269992,-0.05448699642,-0.6077859505,0.7478045612,0.8340089811,-0.7247974588,-0.7072697442,-0.18520556,-0.11730328,0.056236386,0.067630954,-0.49711555,2,1,2
952,-0.07568269992,-0.05493183904,1.202654379,-0.756353128,-2.303363299,-0.7247974588,-0.7072697442,-0.140663,-0.3278456,0.012873042,-0.025393039,-0.57957804,4,4,4
953,-0.07568269992,-0.05493183904,-1.21126606,-0.03269973302,-0.4394444417,-0.7247974588,-0.7072697442,-0.18709934,-0.068274364,0.04528919,0.04889021,-0.4869396,2,1,2
954,-0.07328592104,-0.05110833515,-1.21126606,-0.05718983957,-0.4394444417,-0.7247974588,-0.7072697442,-0.18464321,-0.06910873,0.04635352,0.048789747,-0.484678,2,1,2
955,-0.04795995755,-0.05049191524,1.202654379,0.5123061469,0.692613225,0.1942562498,0.1725883232,-0.095446795,-0.14065625,0.05080276,0.08178696,-0.37589514,0,3,0
956,-0.07544302204,-0.05493183904,-0.004305840521,-0.08493989826,0.139487936,-0.7247974588,-0.7072697442,-0.1284213,-0.110241905,0.02906464,0.07678937,-0.39167103,0,3,0
957,-0.07200763897,-0.05086800791,0.5991742694,0.0594243057,0.06233487056,0.01874981934,0.8422894563,-0.11006485,-0.13130713,0.03796719,0.08462179,-0.29947978,0,3,0
958,-0.0549106163,-0.05493183904,0.5991742694,0.6718607217,0.7015086401,0.9488617976,-0.1402477715,-0.09281829,-0.17596224,0.043429486,0.13920593,-0.3775679,0,3,0
959,-0.07560280729,-0.05420658913,-1.21126606,-0.1679466747,-0.1054228876,-0.7247974588,-0.2584116271,-0.12495953,-0.113610834,0.032435924,0.06370005,-0.44445902,2,1,2
960,-0.07072935691,-0.05187864747,0.5991742694,0.5004310487,0.2407975837,-0.7247974588,-0.7072697442,-0.10423135,-0.15525493,0.03953904,0.10135716,-0.38494036,0,3,0
961,-0.07368538419,-0.05465296217,0.5991742694,0.1487980835,0.4736343413,-0.7247974588,0.7099166151,-0.043550044,-0.12857983,0.076542735,0.074807525,-0.40255058,0,3,0
962,-0.06649504755,-0.05453596992,-0.004305840521,0.4506830604,0.07582166738,-0.2250241772,-0.4430890874,-0.14071077,-0.12536341,-0.015088141,0.057239845,-0.33753467,0,3,0
963,-0.07512345152,-0.05253842933,-1.81474617,0.1096319958,0.3007305936,-0.7247974588,-0.454637956,-0.1697191,-0.08356098,0.05190511,0.055272996,-0.4754616,2,1,2
964,0.03616698111,0.008283297655,-0.004305840521,0.6789340423,0.7877315721,0.3644956124,0.08374984422,-0.08377403,-0.11604774,0.060624424,0.115156054,-0.41897932,0,3,0
965,0.1400273992,0.008283297655,0.5991742694,0.7019241641,0.8341748391,0.1534453923,0.1099871366,-0.078005336,-0.10353472,0.058840368,0.1208854,-0.4134552,0,3,0
966,-0.07544302204,-0.05493183904,0.5991742694,-0.9626402592,-2.303363299,-0.7247974588,-0.7072697442,-0.15324104,-0.312606,0.029553741,-0.031208683,-0.6050241,4,4,4
967,-0.07232720949,-0.05493183904,-0.004305840521,-0.07829269664,-2.303363299,-0.7247974588,-0.7072697442,-0.18124849,-0.3349666,0.010106504,-0.07173328,-0.63873553,4,4,4
968,-0.07416473997,-0.05493183904,0.5991742694,0.5549260651,0.7260119583,-0.7247974588,-0.4977132592,-0.075936526,-0.15924923,0.04686295,0.110352986,-0.39388713,0,3,0
969,-0.0742446326,-0.05336485712,-0.6077859505,-0.1872454458,-0.08847556888,-0.113185727,-0.3839711708,-0.13559318,-0.12742583,-0.0018118471,0.062470816,-0.30207008,0,3,0
970,-0.07280656527,-0.05493183904,0.5991742694,0.2454712564,-2.303363299,-0.7247974588,-0.7072697442,-0.16818452,-0.3363442,0.010200143,-0.032318555,-0.61666054,4,4,4
971,-0.07520334415,-0.05470312599,0.5991742694,-0.1290830817,0.2454177561,-0.7247974588,-0.430433701,-0.08633659,-0.12209758,0.05049114,0.07361232,-0.32828316,0,3,0
972,-0.04172833247,0.008283297655,1.806134489,0.4958266265,0.781910157,0.01430241223,-0.005020658498,-0.06447342,-0.15006785,0.056954272,0.09355894,-0.39701554,0,3,0
973,-0.07440441785,-0.04568477524,-1.21126606,-0.1938857697,0.1784737266,-0.4964393101,0.776493673,-0.13768023,-0.078115106,0.046923228,0.045188382,-0.45028585,2,1,2
974,-0.07496366626,-0.0547651931,-0.6077859505,0.423596468,0.1933403709,-0.7247974588,-0.7072697442,-0.18763223,-0.110811196,0.022313654,0.06928047,-0.48458874,2,1,2
975,-0.07568269992,-0.05493183904,0.5991742694,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.14842281,-0.34827653,-0.020551797,0.01225771,-0.61336374,4,4,4
976,-0.07560280729,-0.05493183904,-1.81474617,-2.227588243,-1.622586598,-0.7247974588,-0.7072697442,-0.25989184,-0.22201785,0.032613695,-0.025875092,-0.65337896,1,2,1
977,-0.07568269992,-0.05493183904,0.5991742694,-2.227588243,-2.303363299,-0.7247974588,-0.7072697442,-0.14486393,-0.3513044,0.021376643,-0.005674161,-0.5726463,4,4,4
978,-0.07128860531,-0.05488507615,-0.004305840521,0.5560376989,0.4382783543,-0.7247974588,-0.7072697442,-0.12825005,-0.16133471,0.033686444,0.090156555,-0.4118854,0,3,0
979,-0.07464409574,-0.05493183904,-1.81474617,-2.227588243,-1.622586598,-0.7247974588,-0.7072697442,-0.25996917,-0.22192627,0.03271745,-0.025865883,-0.65345174,1,2,1
980,-0.07088914216,-0.05493183904,0.5991742694,0.3201470253,-1.622586598,-0.7247974588,-0.7072697442,-0.120665714,-0.25167823,0.012620509,0.016490787,-0.5036152,4,4,4
981,-0.07568269992,-0.05493183904,-0.6077859505,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.27652887,-0.2640458,0.0048369393,-0.062397778,-0.7276419,1,2,1
982,0.02817771818,-0.05493183904,-0.004305840521,0.3722477915,0.4045140336,1.304268003,1.142758312,-0.14561181,-0.18557236,-0.024724782,0.14587471,-0.3511162,3,0,3
983,-0.04628221234,-0.05388605163,1.202654379,0.530948248,0.6464626428,0.8529013169,-0.06453248398,-0.11687225,-0.19307669,0.04374419,0.118010886,-0.36336535,0,3,0
984,-0.07568269992,-0.05315484924,0.5991742694,0.4616263532,0.5878215209,-0.1384748039,0.1036591851,-0.1078022,-0.12893228,0.03732115,0.07902379,-0.36528522,0,3,0
985,-0.07568269992,-0.05467761896,-1.21126606,-0.091423477,-0.8646893938,-0.7247974588,0.2766313862,-0.16321358,-0.2019625,0.010104664,0.019791618,-0.585233,4,4,4
986,-0.01240773751,0.008283297655,-1.21126606,0.6129141906,0.5478043771,-0.4361478406,-0.7072697442,-0.20083696,-0.104247436,0.0399888,0.07054515,-0.45904234,2,1,2
987,-0.07464409574,-0.05160062084,-1.21126606,0.06190028927,0.3205994174,-0.7247974588,-0.7072697442,-0.17691076,-0.091720745,0.048851267,0.058730736,-0.46743253,2,1,2
988,-0.07568269992,-0.0546538124,-1.21126606,-0.886007664,-0.4394444417,-0.7247974588,-0.7072697442,-0.17599005,-0.09538373,0.059683368,0.050063387,-0.4845514,2,1,2
989,-0.07224731686,-0.05493183904,-1.21126606,-2.227588243,-1.622586598,-0.7247974588,-0.7072697442,-0.24626276,-0.18913463,0.032636225,-0.023047775,-0.6445943,1,2,1
990,-0.07568269992,-0.0515623603,-0.004305840521,0.645932635,0.7480450534,0.3188973905,-0.02677949183,-0.08179608,-0.14167862,0.049088478,0.10219982,-0.4072663,0,3,0
991,-0.06441783919,-0.04410495479,1.202654379,0.490814098,0.550214208,1.477327643,0.9865477797,-0.14517905,-0.2205316,-0.04285136,0.15527764,-0.33524767,3,0,3
992,0.01219919232,-0.05191350708,-0.004305840521,0.4320794665,-0.1752671698,-0.7247974588,-0.7072697442,-0.12531728,-0.1361945,0.026718006,0.08738114,-0.39891475,0,3,0
993,-0.07544302204,-0.05371600391,-2.41822628,-0.4984696531,-0.3001506268,-0.113185727,0.308261747,-0.24594393,-0.09400724,0.024387639,0.075312406,-0.475784,2,1,2
994,0.1400273992,-0.04321135848,1.202654379,0.4888250045,0.6589138222,0.07315007,0.2408451202,-0.089107096,-0.10406056,0.053718843,0.08603552,-0.37822884,0,3,0
995,-0.07512345152,-0.05493183904,-1.21126606,-0.4529680108,-0.07664281507,-0.7247974588,-0.7072697442,-0.17104523,-0.07012886,0.046566263,0.05813828,-0.47462544,2,1,2
996,-0.0742446326,-0.05446421014,-0.6077859505,0.1506776892,0.5026296801,-0.7247974588,-0.7072697442,-0.18048762,-0.10255824,0.03630887,0.04141751,-0.46338284,2,1,2
997,-0.06329934238,-0.05455246447,0.5991742694,0.5004723313,0.6090401759,-0.5818820199,0.6612238713,-0.071247175,-0.098522164,0.049721062,0.08552856,-0.42421263,0,3,0
998,-0.0004238431147,-0.05433582475,-0.6077859505,0.5891715766,-1.174894379,-0.7247974588,-0.7072697442,-0.16338053,-0.11992176,0.032223046,0.07655305,-0.5191489,2,1,2
999,-0.02958465281,-0.05401953757,1.202654379,0.6726931152,0.6340931049,-0.6031535452,-0.3340384919,-0.09790014,-0.12732935,0.05130337,0.11812492,-0.42670873,0,3,0
1000,-0.07568269992,-0.05493183904,0.5991742694,-0.9138550593,-0.1752671698,-0.7247974588,-0.7072697442,-0.0757887,-0.11251368,0.028522499,0.117754675,-0.41408443,0,3,0
1001,-0.07256688738,-0.05493183904,0.5991742694,-2.227588243,-1.622586598,-0.7247974588,-0.7072697442,-0.10718038,-0.24349138,-0.006675318,0.027053885,-0.5210077,4,4,4
1002,-0.07568269992,-0.05420982002,-1.21126606,-0.1066544913,0.4829062255,-0.7247974588,-0.7072697442,-0.16418175,-0.07143542,0.048202947,0.04954934,-0.45917094,2,1,2
1003,-0.06082267087,-0.05493183904,-0.6077859505,0.4535511713,-0.6220677953,-0.7247974588,-0.7072697442,-0.1588288,-0.076778725,0.038318858,0.08635914,-0.46290392,2,1,2
1004,-0.04676156811,-0.05194496575,-0.6077859505,0.4872469174,0.6728769705,0.2889529358,-0.2593076165,-0.12996642,-0.123472825,0.06974587,0.06310513,-0.42790756,0,3,0
1005,-0.07448431048,-0.05434645268,-1.81474617,-0.3477506858,-0.2939341537,-0.7247974588,-0.7072697442,-0.18341076,-0.08873739,0.063970074,0.059034914,-0.48822474,2,1,2
1006,-0.07504355889,-0.05493183904,-1.81474617,-1.297961156,-1.174894379,-0.7247974588,-0.7072697442,-0.21232155,-0.17953147,0.056194216,0.02829501,-0.57406104,2,1,2
1007,-0.07184785372,-0.05390305547,0.5991742694,0.1079835837,0.4054907,-0.2759816621,0.2233712261,-0.10282228,-0.13322642,0.0395145,0.0765726,-0.32834557,0,3,0
1008,-0.05211437428,-0.0519560188,1.806134489,-0.4239054599,-1.424493338,1.916680834,-0.05607265729,-0.24507335,-0.33569464,-0.14693117,0.20992352,-0.17644852,3,0,3
1009,0.06812403283,-0.04769974563,1.202654379,0.7635556338,0.8141857867,0.2618878108,-0.2409165334,-0.09350009,-0.12902704,0.06221457,0.112066746,-0.40543005,0,3,0
1010,-0.07440441785,-0.05493183904,1.202654379,0.2043891543,0.4829062255,-0.7247974588,-0.7072697442,-0.071402445,-0.14619756,0.073529944,0.115046516,-0.35662657,0,3,0
1011,-0.07488377363,-0.05493183904,-0.6077859505,0.05774893095,0.2143119001,-0.7247974588,-0.4165047622,-0.15826963,-0.09616347,0.011340767,0.04550443,-0.45533234,2,1,2
1012,-0.02439163191,-0.04007795581,1.202654379,0.676805581,0.7801194684,0.08097646467,0.1502216598,-0.09038693,-0.12678064,0.04880754,0.09072165,-0.4057777,0,3,0
1013,-0.07568269992,-0.05447823901,0.5991742694,0.08670204665,-0.1737822644,0.1958597874,-0.7072697442,-0.13991538,-0.1336099,-0.013472328,0.08014696,-0.27407753,0,3,0
1014,-0.06329934238,-0.02372823829,-0.6077859505,0.4364929072,-1.174894379,-0.7247974588,-0.7072697442,-0.15707396,-0.11733994,0.02657418,0.056314923,-0.49977747,2,1,2
1015,-0.07560280729,-0.05493183904,-0.6077859505,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.2765302,-0.2640442,0.0048412606,-0.062400907,-0.72764194,1,2,1
1016,-0.05578943523,-0.04163311096,1.202654379,0.3813937989,0.4253937954,1.282013208,1.179848582,-0.14410359,-0.21249558,-0.025728256,0.14817421,-0.32619438,3,0,3
1017,-0.07552291466,-0.05493183904,-0.004305840521,-1.010976848,-0.6220677953,-0.7247974588,-0.7072697442,-0.1353581,-0.06415543,0.036659673,0.08883773,-0.47193938,2,1,2
1018,-0.07568269992,-0.05493183904,-0.6077859505,-2.520500295,-1.622586598,-0.7247974588,-0.7072697442,-0.22715488,-0.1723271,-0.0011302754,-0.019441187,-0.6451087,1,2,1
1019,-0.07512345152,-0.05493183904,0.5991742694,-1.938619837,-2.303363299,-0.7247974588,-0.7072697442,-0.14092284,-0.34349713,0.028418481,-0.015568525,-0.5725206,4,4,4
1020,-0.06889182643,-0.05409010703,1.202654379,0.3766997203,0.474718901,-0.03819154817,1.640016941,-0.04895346,-0.10502633,0.032204285,0.11220576,-0.41028637,0,3,0
1021,-0.07568269992,-0.05334402638,-1.21126606,-0.2719145533,0.07785417755,-0.7247974588,-0.7072697442,-0.16714862,-0.0730959,0.041300327,0.0568012,-0.47036222,2,1,2
1022,-0.06649504755,-0.05413686992,0.5991742694,0.6328626337,0.5208835085,-0.7247974588,-0.7072697442,-0.098911814,-0.15293099,0.048134133,0.116858944,-0.39979193,0,3,0
1023,0.004209929385,-0.05094594039,0.5991742694,0.7456655359,0.8631691481,-0.294319746,-0.3538041615,-0.08553137,-0.1270012,0.029629823,0.10848261,-0.41809878,0,3,0
1024,-0.07216742423,-0.05042729743,0.5991742694,0.3749313224,0.6034125785,-0.7247974588,-0.5755546559,-0.08188321,-0.15641509,0.05174267,0.1001938,-0.3660757,0,3,0
1025,-0.07184785372,-0.0530698258,0.5991742694,0.3277519922,0.5647352546,-0.5140473739,-0.5958670384,-0.09470329,-0.15443687,0.04000742,0.099833444,-0.34076518,0,3,0
1026,-0.07568269992,-0.05493183904,-0.6077859505,0.1783215872,-0.04460444207,-0.7247974588,-0.2907639724,-0.14482196,-0.0803965,0.0061095953,0.05259394,-0.45411196,2,1,2
1027,-0.02694819605,0.008283297655,-0.004305840521,0.4749060458,0.3638408077,1.352972823,1.569151603,-0.16604453,-0.18703622,-0.038978904,0.15450329,-0.38556674,3,0,3
1028,-0.07240710212,-0.05349919415,-1.21126606,0.1373649961,0.4660403815,-0.2818343956,-0.03990539384,-0.1477584,-0.086302206,0.03970345,0.06700118,-0.3850147,0,3,0
1029,-0.06785322225,-0.0530944826,-0.6077859505,0.5299468918,0.8391813225,-0.3277485697,-0.6071125522,-0.16603583,-0.11874659,0.06423631,0.054811317,-0.41298273,2,1,2
1030,-0.07568269992,-0.05493183904,-1.21126606,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.3018734,-0.25848415,-0.00054366887,-0.06219673,-0.75426656,1,2,1
1031,-0.07528323678,-0.05493183904,0.5991742694,-2.227588243,-1.174894379,-0.7247974588,-0.7072697442,-0.087182455,-0.17274463,-0.011402812,0.058547653,-0.4836529,0,3,0
1032,-0.06865214854,-0.05467676873,-0.004305840521,0.504190696,0.6620104076,0.2327568647,-0.5777972283,-0.08843088,-0.16013992,0.031647075,0.09633914,-0.3828111,0,3,0
1033,-0.06993043061,-0.05424357433,-0.004305840521,0.4875219089,0.6337105235,0.6573498065,-0.1446254458,-0.07748465,-0.17175356,0.040537946,0.10789952,-0.39042518,0,3,0
1034,-0.07568269992,-0.05357146407,1.806134489,0.7132981032,0.6302635073,-0.3417718739,-0.5048020368,-0.084877715,-0.14624862,0.060170583,0.13588302,-0.4128701,0,3,0
1035,-0.06146181191,-0.0541836073,-0.004305840521,0.2333420169,0.297028454,1.916680834,1.05032174,-0.15341245,-0.26705593,-0.057746857,0.18293467,-0.33694124,3,0,3
1036,-0.07408484734,-0.05493183904,0.5991742694,0.5096356212,0.5852807736,0.2255188659,-0.7072697442,-0.09998743,-0.16052313,0.053146236,0.11129956,-0.3503398,0,3,0
1037,-0.06993043061,-0.04798457414,-0.6077859505,0.4814160314,0.6912226874,-0.3773930517,0.1066806337,-0.13847649,-0.105519205,0.05533431,0.03916955,-0.42899433,2,1,2
1038,-0.07488377363,-0.05493183904,-1.21126606,0.0131062089,-0.6986558168,0.8656486957,-0.7072697442,-0.25509167,-0.11658816,-0.034686558,0.122676335,-0.3267814,3,0,3
1039,-0.07009021587,-0.05384013813,-0.6077859505,0.4368462627,0.6453726623,-0.1084663395,-0.2594603885,-0.146143,-0.12695679,0.05270299,0.051227987,-0.41107833,0,3,0
1040,-0.07560280729,-0.05493183904,-1.21126606,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.30187374,-0.2584808,-0.0005411953,-0.062200427,-0.7542665,1,2,1
1041,-0.074803881,-0.05420913984,-0.6077859505,-0.951735361,-1.312462107,1.916680834,-0.7072697442,-0.3176218,-0.2798089,-0.10763526,0.14452125,-0.15705484,3,0,3
1042,-0.07568269992,-0.05493183904,-1.21126606,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.3018734,-0.25848415,-0.00054366887,-0.06219673,-0.75426656,1,2,1
1043,-0.07552291466,-0.05493183904,-1.81474617,-3.055399464,-2.303363299,-0.7247974588,-0.7072697442,-0.31571057,-0.27692074,0.0067403913,-0.05684364,-0.7710124,1,2,1
