phase, space, metric, loss, n_changed_assignment, cluster_sizes, greedy_eigen_direction, greedy_eigen_index, greedy_eigenvalue, greedy_target_mode, time:2026-07-14 04:48:37
phase:baseline_raw_input, space:x, silhouette = 0.31003278493881226, loss:0.0, n_changed_assignment:1799," cluster_sizes:[180, 359, 589, 188, 483]", time:39.037
phase:training_stop, stop_reason:converged_assignment, refinement_epochs_completed:6, max_refinement_epochs:1400, time:63.607
phase:final_recomputed_artifact, space:H_fused_latent, silhouette = 0.5829299092292786, loss:0.04302, n_changed_assignment:0," cluster_sizes:[248, 102, 1157, 199, 93]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_target_mode:selected_dimension_only, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, stop_reason:converged_assignment, refinement_epochs_completed:6, max_refinement_epochs:1400, loss_scope:last_completed_epoch_mean, time:63.990
run 1/5, seed:42, greedy_eigen_direction:smallest, greedy_target_mode:selected_dimension_only, silhouette:0.5829299092292786, time:64.016
phase, space, metric, loss, n_changed_assignment, cluster_sizes, greedy_eigen_direction, greedy_eigen_index, greedy_eigenvalue, greedy_target_mode, time:2026-07-14 04:49:33
phase:baseline_raw_input, space:x, silhouette = 0.30998238921165466, loss:0.0, n_changed_assignment:1799," cluster_sizes:[480, 597, 348, 179, 195]", time:30.905
phase:paper_step4_to_7_common_pre_refine, space:H_fused_latent, silhouette = 0.28626614809036255, loss:0.0, n_changed_assignment:1799," cluster_sizes:[324, 483, 178, 144, 670]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:55.02542495727539, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:31.377
phase:paper_step8_greedy_target_Yprime_pre_refine, space:Y_greedy_target, silhouette = 0.3059600293636322, loss:0.0, n_changed_assignment:1799," cluster_sizes:[324, 483, 178, 144, 670]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:55.02542495727539, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:31.424
phase:paper_step9_after_full_epoch_1, space:H_fused_latent_same_labels, silhouette = 0.38049736618995667," loss:total:0.45935, L1_reconstruction:0.21378, L2_kmeans:0.22670, L3_trace_logged:0.22670, L4_greedy:0.01887, L4_selected_direction:0.01887, L4_nonselected_snapshot_anchor:0.00000, L4_selected_fraction:1.00000, L4_anchor_fraction:0.00000", n_changed_assignment:1799," cluster_sizes:[324, 483, 178, 144, 670]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:55.02542495727539, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, refinement_epoch:1, step9_metric_scope:full_dataset_after_epoch, step9_loss_scope:epoch_mean, step9_loss_batches:8, step9_loss_samples:1799, time:34.546
phase:paper_step4_to_7_common_refine_epoch_1, space:H_fused_latent, silhouette = 0.38447779417037964, loss:0.22855, n_changed_assignment:66," cluster_sizes:[310, 164, 173, 473, 679]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:12.237895965576172, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:35.010
phase:paper_step8_greedy_target_Yprime_refine_epoch_1, space:Y_greedy_target, silhouette = 0.39888375997543335, loss:0.22855, n_changed_assignment:66," cluster_sizes:[310, 164, 173, 473, 679]", greedy_eigen_direction:smallest, greedy_eigen_index:0, greedy_eigenvalue:12.237895965576172, greedy_target_mode:selected_dimension_only, kmeans_n_init:100, kmeans_refresh_policy:one_epoch, batches_per_epoch:8, time:35.058
