orig_index,h_0,h_1,h_2,h_3,h_4,cluster
747,-0.29919407,-0.32860386,-0.25186533,-0.07714641,0.14181988,4
748,-0.92115885,-0.41242713,-0.40488473,-0.3419679,-0.18731642,2
749,-0.9213704,-0.4124887,-0.4050989,-0.34208217,-0.18736804,2
750,-0.26771608,-0.29196662,-0.2048544,-0.042770118,0.11495016,4
751,-0.010166809,-0.20055711,-0.12678343,0.09988017,0.12920551,3
752,-0.24895224,-0.3187616,-0.22104132,-0.047471136,0.15047635,4
753,-1.086436,-0.41732472,-0.47872257,-0.4547592,-0.20092608,2
754,-0.026152305,-0.2098367,-0.16630211,0.07706155,0.12401286,3
755,0.010913514,-0.18595968,-0.18652269,0.05806449,0.13289502,3
756,-0.99424917,-0.4188258,-0.44742692,-0.3628915,-0.18451552,2
757,0.0032444447,-0.15488797,-0.18518624,0.111976236,0.07497261,3
758,-0.25017822,-0.2826944,-0.23841098,-0.028368887,0.14056519,4
759,-0.60666865,-0.39234582,-0.18801245,-0.23412377,-0.08837336,1
760,-0.045660824,-0.19666988,-0.14375353,0.07268523,0.12932198,3
761,-0.8985977,-0.44531256,-0.38399768,-0.35388654,-0.19502741,2
762,-0.31978932,-0.3492546,-0.27064332,-0.06274298,0.1961357,4
763,-1.0875432,-0.41788217,-0.4795028,-0.4552097,-0.20150456,2
764,0.014097929,-0.20206743,-0.21010837,0.08504035,0.09003875,3
765,-0.26867482,-0.29306763,-0.2654054,-0.08250853,0.14584534,4
766,-0.076999396,-0.24813688,-0.17629656,0.020007908,0.09823537,3
767,-0.30233735,-0.33680308,-0.22950132,-0.04308909,0.20520377,4
768,-0.3720484,-0.30340433,-0.22263007,-0.057013422,0.08839835,4
769,-0.024301283,-0.17891437,-0.14411516,0.029801182,0.10113118,3
770,-0.11694669,-0.185747,-0.1654864,0.015823394,0.14073893,3
771,-0.3300673,-0.26316977,-0.1683335,-0.026532851,0.10788577,4
772,-0.014764085,-0.115229815,-0.14943942,0.042383283,0.11069168,3
773,0.07217233,-0.08189206,-0.4434748,0.14203036,0.18642254,0
774,-0.27175942,-0.29202196,-0.24277955,-0.08862519,0.16419855,4
775,-0.13276741,-0.19760266,-0.16686171,0.055880267,0.13238654,3
776,-0.029909492,-0.10271805,-0.12846765,0.07318669,0.10667285,3
777,0.035006553,-0.13238555,-0.2890982,0.10886133,0.12958583,0
778,0.07253799,-0.18617798,-0.39871138,0.10278724,0.18012445,0
779,-0.6647469,-0.41659328,-0.29636413,-0.2342246,-0.07988031,1
780,-0.027825698,-0.18737483,-0.11979111,0.077913605,0.15283278,3
781,-0.01515463,-0.08186194,-0.1662458,0.060775936,0.12308219,3
782,-0.05228363,-0.07871142,-0.38030422,0.0051159263,0.08962394,0
783,-0.032148823,-0.17465119,-0.13720159,0.05254954,0.15023322,3
784,-0.031668037,-0.2038412,-0.21211414,0.06213495,0.12314727,3
785,-0.030769296,-0.19361469,-0.22175938,0.07040859,0.122818105,3
786,-0.2569164,-0.2799035,-0.22132045,-0.032357022,0.12879606,4
787,-0.2613643,-0.27107394,-0.22486041,-0.044411056,0.14439802,4
788,-0.39645696,-0.35110104,-0.26210508,-0.10888177,0.07110647,4
789,-0.17465098,-0.2197111,-0.21675915,-0.021165192,0.13371423,4
790,-0.06873455,-0.24409491,-0.17668863,0.040569454,0.1267786,3
791,-0.86552286,-0.41613603,-0.34509757,-0.32045075,-0.18713959,2
792,-0.023655355,-0.18237701,-0.1594079,0.062085003,0.14157884,3
793,-0.22534302,-0.2773677,-0.24216549,-0.04790906,0.12924327,4
794,-0.2648538,-0.22731954,-0.2021215,-0.06344101,0.2026048,4
795,-0.0055856593,-0.19121355,-0.15405786,0.040531605,0.17326224,3
796,-0.06028397,-0.20442119,-0.17693427,0.068559274,0.13159972,3
797,-0.032901183,-0.2361526,-0.23081487,0.05741915,0.118506685,3
798,0.09314637,-0.12777382,-0.4658366,0.15084702,0.19854742,0
799,-0.016704954,-0.118161626,-0.14717549,0.06480691,0.11103186,3
800,-0.19033964,-0.23632663,-0.22779879,-0.031279072,0.1240188,4
801,-0.52909654,-0.44050002,-0.24472392,-0.25380826,-0.005777061,1
802,0.0799249,-0.08635655,-0.4148603,0.14040211,0.15037927,0
803,-0.2764561,-0.29746592,-0.21167998,-0.04618168,0.13986263,4
804,-0.011498466,-0.1259078,-0.20123725,0.07766863,0.1021459,3
805,0.0762849,-0.14898624,-0.27584833,0.12207551,0.17402467,0
806,-0.14026535,-0.25350565,-0.23820879,-0.0009880122,0.14843465,4
807,0.0041625956,-0.18384022,-0.17548802,0.06488459,0.08073467,3
808,-0.05596569,-0.17606151,-0.17367198,0.08141827,0.10234694,3
809,-0.14526746,-0.2180672,-0.19525228,0.0058366507,0.1270861,3
810,-0.25495982,-0.27670604,-0.29590997,-0.1264165,0.10770229,4
811,-0.3060078,-0.40034485,-0.20873165,-0.09612978,0.094369054,4
812,-0.5619361,-0.4318725,-0.24705493,-0.24008268,-0.03731469,1
813,-0.24841326,-0.2929777,-0.22656529,-0.032898575,0.13307433,4
814,-0.2778397,-0.37500015,-0.1529167,-0.1369259,0.1407235,4
815,-1.0759443,-0.4320934,-0.469517,-0.4117012,-0.20020771,2
816,-0.25955772,-0.2921828,-0.21713576,-0.058798693,0.16106176,4
817,-0.007760167,-0.18490744,-0.20794627,0.06396368,0.116460264,3
818,-0.3520261,-0.28063983,-0.23185274,-0.0733486,0.10069915,4
819,-0.008678347,-0.1323517,-0.16218314,0.053221956,0.126062,3
820,-0.064539135,-0.23413935,-0.18586937,0.03966932,0.120195776,3
821,-6.082654e-05,-0.09708385,-0.32274738,0.0707884,0.08364554,0
822,0.02580554,-0.17533568,-0.1430131,0.076198846,0.14953378,3
823,-0.028132945,-0.1588577,-0.15675765,0.074541375,0.13485052,3
824,0.025424331,-0.19165048,-0.26502627,0.06693267,0.16537449,3
825,0.0025816113,-0.21236534,-0.2103783,0.06782299,0.14399682,3
826,-0.100519255,-0.20530578,-0.15629372,0.029145679,0.09007834,3
827,-0.43612748,-0.34723485,-0.2739221,-0.13013107,0.07511613,1
828,-0.030997574,-0.18512374,-0.157076,0.07943314,0.14410147,3
829,-0.8985911,-0.44531468,-0.3839919,-0.3538802,-0.19502574,2
830,-0.26532093,-0.30606285,-0.22337544,-0.060589902,0.14024642,4
831,0.05469358,-0.11270913,-0.3871564,0.099289775,0.17867704,0
832,0.05041356,-0.13052657,-0.35547978,0.1235884,0.16066778,0
833,0.02011688,-0.17983092,-0.24526593,0.08623898,0.14455022,3
834,-1.071764,-0.42308134,-0.48195267,-0.42924082,-0.19706315,2
835,-0.32034463,-0.2725183,-0.23432955,-0.059526473,0.20498502,4
836,-0.062143564,-0.2395375,-0.1604282,0.06224136,0.13909236,3
837,-0.22567533,-0.40121034,-0.19693248,-0.0685641,0.1264188,4
838,-0.104434736,-0.16634956,-0.16739504,0.03960881,0.16599701,3
839,-0.15978654,-0.33442038,-0.18794018,-0.03891918,0.17264655,4
840,-0.000844419,-0.22963977,-0.15102157,0.048363127,0.13061093,3
841,-0.2567312,-0.27935687,-0.23306741,-0.057208367,0.14249568,4
842,0.0041301996,-0.17501979,-0.20085944,0.043552905,0.14489153,3
843,0.015150398,-0.21101815,-0.293932,0.08811611,0.15209675,0
844,-0.006913282,-0.16038431,-0.17127587,0.08640104,0.12933512,3
845,-0.035092138,-0.09425829,-0.22769348,0.018569864,0.0897581,3
846,-0.049999796,-0.1825977,-0.14262573,0.060924884,0.091744676,3
847,-0.29675302,-0.2989527,-0.2543145,-0.027788829,0.13364652,4
848,-0.045122474,-0.21019101,-0.1426822,0.0693161,0.14415623,3
849,-0.015230842,-0.1746383,-0.1671362,0.08482285,0.13454857,3
850,0.022316933,-0.10226774,-0.2167324,0.09340431,0.115651,3
851,-1.0543882,-0.39333412,-0.4532748,-0.40482998,-0.21060194,2
852,-0.04438828,-0.21338888,-0.14156914,0.07098563,0.146445,3
853,-0.016226277,-0.24551637,-0.14756039,0.094543666,0.13680306,3
854,-0.27178776,-0.30582213,-0.21821311,-0.05360031,0.1545102,4
855,-0.026177935,-0.1400363,-0.11175878,0.053014576,0.12690328,3
856,-0.55111885,-0.4600888,-0.2637315,-0.25007352,-0.031573467,1
857,-0.26432943,-0.28112763,-0.23485711,-0.07358213,0.13565466,4
858,-0.21623676,-0.30945256,-0.21112868,-0.03777854,0.14542943,4
859,-0.04849131,-0.17273323,-0.17192402,0.0453894,0.12363389,3
860,-0.2662766,-0.28289223,-0.2380828,-0.0653518,0.1286806,4
861,0.081011996,-0.14562325,-0.43773732,0.14646184,0.18726438,0
862,-0.000490278,-0.18751842,-0.21509746,0.09891814,0.15171286,3
863,-0.033195868,-0.16318768,-0.13039094,0.079782866,0.13221507,3
864,0.012657538,-0.16601568,-0.23551449,0.09653665,0.15547046,3
865,-0.9211465,-0.41241348,-0.4048754,-0.34195718,-0.18731228,2
866,-0.1687821,-0.236467,-0.21380302,-0.003600467,0.1322018,4
867,-0.019170232,-0.17268977,-0.147479,0.044830836,0.10607308,3
868,-0.25187838,-0.24334943,-0.23640743,-0.024887076,0.14935432,4
869,0.041425854,-0.16718952,-0.31953418,0.10793404,0.14823955,0
870,-0.05326716,-0.24356325,-0.23080395,0.037990555,0.12623909,3
871,-0.1279083,-0.2193968,-0.20093206,0.024409294,0.13825762,3
872,-0.22499591,-0.23592347,-0.21042112,-0.029187098,0.11743264,4
873,-0.29187626,-0.2678054,-0.22582814,-0.053818643,0.18881483,4
874,-0.022928193,-0.17560713,-0.12981915,0.058654994,0.14133748,3
875,-0.208938,-0.25455445,-0.22750998,-0.027307682,0.13995366,4
876,-0.1173085,-0.24368702,-0.18359897,0.023303028,0.13356337,3
877,-0.33840016,-0.34879228,-0.24740595,-0.08903533,0.11076077,4
878,0.07852745,-0.16335356,-0.33916196,0.13925569,0.13531937,0
879,-0.26111078,-0.27646264,-0.2350075,-0.08031924,0.11599368,4
880,0.10180041,-0.29131767,-0.571851,0.00072458386,0.19195923,0
881,-1.0759057,-0.43207824,-0.46945173,-0.41164345,-0.20021887,2
882,-0.050399065,-0.22334215,-0.15636118,0.07116732,0.13397308,3
883,-0.15718378,-0.24824876,-0.23769824,-0.01859529,0.14381483,4
884,-0.07484925,-0.24902971,-0.17565271,0.034903884,0.12780549,3
885,-1.0596339,-0.38959295,-0.43499833,-0.377091,-0.1882068,2
886,-0.017186947,-0.1495776,-0.13189696,0.05620965,0.13498087,3
887,-0.33727992,-0.32410544,-0.23155497,-0.088869005,0.08874071,4
888,-0.007191792,-0.128061,-0.20119563,0.07836199,0.118372545,3
889,-0.26531392,-0.27786046,-0.23956667,-0.049475085,0.13223027,4
890,-0.42908835,-0.40845537,-0.27324918,-0.15767944,0.003296107,1
891,-0.19481,-0.27319676,-0.18298209,-0.0024923792,0.11495276,4
892,-0.016908363,-0.20707548,-0.16719334,0.073463365,0.12233029,3
893,-0.2868616,-0.27711368,-0.22507225,-0.08498649,0.09139152,4
894,0.08856374,-0.12104154,-0.3639562,0.11134118,0.14640097,0
895,-0.28581575,-0.23986822,-0.21324518,-0.05282882,0.20162085,4
896,-0.9576295,-0.4398239,-0.41726184,-0.37733722,-0.19584519,2
897,-0.3085823,-0.33088446,-0.2577823,-0.08574426,0.13347283,4
898,0.052155785,-0.16792068,-0.5289001,0.09227261,0.12782204,0
899,-1.1039451,-0.40844694,-0.4943864,-0.45437437,-0.20902008,2
900,-0.59129715,-0.40799242,-0.30943847,-0.1973469,-0.049665235,1
901,-0.13315281,-0.25459063,-0.2273591,0.0007160008,0.13788667,4
902,-1.0057752,-0.40954483,-0.44843435,-0.35725772,-0.21380565,2
903,-0.050751135,-0.25719818,-0.18625599,0.016314492,0.14063339,3
904,-0.2978463,-0.2926101,-0.23086345,-0.05876638,0.12816593,4
905,-0.62726647,-0.35849416,-0.2105557,-0.18278208,-0.092355445,1
906,-0.18258354,-0.24218403,-0.22436985,-0.018296272,0.1368209,4
907,-0.26525745,-0.2996177,-0.2302736,-0.038627505,0.13315101,4
908,-0.0008646324,-0.19888322,-0.18355368,0.056162745,0.13285623,3
909,0.018425614,-0.15585846,-0.29808488,0.0923696,0.14047779,0
910,-0.35448584,-0.2881984,-0.24210143,-0.066040784,0.12719698,4
911,-0.033218652,-0.19372936,-0.11792742,0.08092932,0.13686444,3
912,-0.3018542,-0.29398626,-0.23549235,-0.06383133,0.122663945,4
913,0.021143705,-0.14315653,-0.25776422,0.08039482,0.13040163,3
914,0.0038104206,-0.17489979,-0.17438513,0.08195144,0.12683871,3
915,-0.020705938,-0.16077094,-0.16819564,0.052579053,0.1139819,3
916,-0.12796196,-0.25443107,-0.17187731,0.027348265,0.15716568,3
917,-0.7039592,-0.42717206,-0.27110752,-0.26499513,-0.1608173,1
918,-0.2738876,-0.2667264,-0.21450293,-0.07968861,0.13595672,4
919,-0.315897,-0.3164136,-0.2472232,-0.06341818,0.15528858,4
920,-0.006465081,-0.16468874,-0.18258393,0.08352451,0.11242081,3
921,0.06776851,-0.13254479,-0.34449208,0.13506909,0.092082806,0
922,-0.64380044,-0.41024444,-0.24526292,-0.2071132,-0.10907696,1
923,-0.01367382,-0.1375766,-0.14909075,0.05025515,0.16828175,3
924,-0.0019221455,-0.17111085,-0.16630091,0.08175326,0.13674885,3
925,-0.9370117,-0.40828198,-0.37993416,-0.33845016,-0.1975747,2
926,0.06678054,-0.10498573,-0.46268147,0.15344244,0.17682628,0
927,-0.29668963,-0.30508375,-0.22017278,-0.069054246,0.10171963,4
928,-0.01564312,-0.1933735,-0.14143664,0.07351744,0.13709325,3
929,-0.05109161,-0.19497737,-0.15279728,0.05801321,0.10730407,3
930,0.01548031,-0.16870767,-0.14640728,0.07398171,0.14342944,3
931,-0.26678628,-0.2886475,-0.25201902,-0.08690092,0.15347692,4
932,0.029568002,-0.10332972,-0.31114817,0.08868338,0.16852656,0
933,-0.47479966,-0.36193383,-0.2677244,-0.1490696,0.04131936,1
934,-0.0018638577,-0.16866073,-0.1973714,0.049084514,0.1567762,3
935,-0.35323033,-0.3806025,-0.220141,-0.12587355,0.039615005,4
936,0.055998385,-0.06894954,-0.3233716,0.081514746,0.1439679,0
937,-0.29811785,-0.30943704,-0.22338423,-0.0630144,0.16010076,4
938,-0.46477953,-0.3495141,-0.25758892,-0.14526469,0.056243192,1
939,-0.003781177,-0.15819922,-0.15921322,0.10622719,0.09971319,3
940,-0.31117344,-0.3083273,-0.24973863,-0.08616589,0.13059211,4
941,0.06398521,-0.10645221,-0.5232591,0.0746301,0.17892104,0
942,-0.03732589,-0.16571565,-0.14518736,0.053771764,0.13136896,3
943,-0.37906498,-0.2609585,-0.20434923,-0.075944245,0.05355323,4
944,-0.26431265,-0.28887993,-0.2549552,-0.06261872,0.12828875,4
945,-0.02507798,-0.18634285,-0.13711095,0.027715325,0.09548792,3
946,-0.11788261,-0.2175721,-0.18495741,-0.0050460994,0.17029923,3
947,0.0016990751,-0.16350332,-0.2208266,0.07011643,0.14781867,3
948,-0.26502946,-0.3047982,-0.22087108,-0.058468528,0.13871752,4
949,0.012102932,-0.18223894,-0.22854984,0.039553523,0.14660583,3
950,-0.29905018,-0.30833524,-0.21147734,-0.061445177,0.120356575,4
951,-0.25448766,-0.28885257,-0.2469112,-0.048606224,0.13429019,4
952,-0.5917934,-0.38408577,-0.1859898,-0.2280727,-0.07389009,1
953,-0.27756593,-0.28873944,-0.2122849,-0.06011653,0.16990371,4
954,-0.27669957,-0.289163,-0.20984145,-0.056519896,0.16681409,4
955,-0.032893956,-0.162042,-0.11637814,0.05438134,0.13230668,3
956,-0.24961436,-0.259483,-0.17664583,-0.0625819,0.14177921,4
957,0.0023298003,-0.115569234,-0.19068992,0.06530227,0.049966402,3
958,-0.04154086,-0.2462932,-0.20281519,0.065366335,0.16369282,3
959,-0.23702303,-0.2719965,-0.21673049,-0.02371654,0.18636529,4
960,-0.055881087,-0.21497232,-0.17512812,0.043082178,0.12644248,3
961,-0.05064349,-0.16781574,-0.15536077,0.047672376,0.16158703,3
962,-0.10487219,-0.19343598,-0.16078979,0.060082927,0.16459502,3
963,-0.26065534,-0.29492965,-0.23490563,-0.043861717,0.16098481,4
964,-0.017834827,-0.21280837,-0.15777549,0.07093241,0.13255772,3
965,-0.010277331,-0.20540763,-0.17615385,0.06041324,0.13075711,3
966,-0.6091183,-0.38265643,-0.2274339,-0.24676786,-0.081125975,1
967,-0.62938523,-0.3549294,-0.23328212,-0.17265129,-0.07049775,1
968,-0.007468257,-0.1838192,-0.15946636,0.08665699,0.122523114,3
969,-0.117865376,-0.15033835,-0.1609676,0.010394663,0.09380557,3
970,-0.606536,-0.36839128,-0.25028878,-0.20752336,-0.010810494,1
971,-0.094480544,-0.2100263,-0.17489044,0.04124666,0.1331058,3
972,-0.022451878,-0.14386722,-0.14127453,0.048579186,0.13816975,3
973,-0.23280469,-0.17140839,-0.17780602,-0.058026142,0.15434179,4
974,-0.26237327,-0.27953506,-0.22612903,-0.077075206,0.17818469,4
975,-1.0543847,-0.39333162,-0.45326534,-0.40482235,-0.21060307,2
976,-0.919628,-0.41176564,-0.41774333,-0.32314914,-0.20877248,2
977,-0.8467551,-0.42374957,-0.36268234,-0.33815375,-0.16033795,2
978,-0.1527581,-0.2149593,-0.20471129,-0.02541922,0.1395297,4
979,-0.91973853,-0.41179857,-0.41787195,-0.3231864,-0.20881438,2
980,-0.50119245,-0.31637618,-0.26096514,-0.16134486,0.023352355,1
981,-1.0759057,-0.43207824,-0.46945173,-0.41164345,-0.20021887,2
982,0.033777058,-0.15720323,-0.3136659,0.11335353,0.12251384,0
983,-0.007840782,-0.1862975,-0.21874183,0.095265195,0.13632277,3
984,-0.042053826,-0.1524381,-0.1255168,0.06490575,0.1063765,3
985,-0.30194485,-0.23037457,-0.1490098,-0.0637849,0.15299863,4
986,-0.23057577,-0.2757244,-0.21018702,-0.05164258,0.1312809,4
987,-0.2550774,-0.28008768,-0.21911119,-0.03250332,0.131535,4
988,-0.3852345,-0.34628993,-0.24755815,-0.109912455,0.06315711,4
989,-0.9216316,-0.41257653,-0.40535986,-0.3422281,-0.18743314,2
990,-0.027224973,-0.20940928,-0.13639483,0.090672314,0.13610013,3
991,0.050888583,-0.16382894,-0.3434629,0.12184119,0.16951483,0
992,-0.23471692,-0.24613291,-0.20342632,-0.049898025,0.19917446,4
993,-0.24780011,-0.23060408,-0.20694275,-0.07709932,0.178112,4
994,-0.01262331,-0.15559813,-0.14172272,0.026827246,0.13275155,3
995,-0.25207955,-0.28972897,-0.2006162,-0.044552,0.12843396,4
996,-0.26490298,-0.2995286,-0.22074854,-0.06185147,0.14207643,4
997,-0.020637851,-0.19418979,-0.1546692,0.061615065,0.16624981,3
998,-0.43845135,-0.37363625,-0.2770301,-0.15788925,0.04787632,1
999,-0.0154955685,-0.20807163,-0.21397024,0.053100318,0.12862454,3
1000,-0.3131635,-0.31958,-0.21729551,-0.11187512,0.118232235,4
1001,-0.8506809,-0.40864393,-0.36010635,-0.31618172,-0.16071048,2
1002,-0.26507825,-0.30194336,-0.24542221,-0.042893663,0.12347418,4
1003,-0.33298045,-0.3205611,-0.24949361,-0.12190624,0.14496242,4
1004,-0.042680576,-0.19266942,-0.14075604,0.08207582,0.14307886,3
1005,-0.2543894,-0.31590468,-0.21979418,-0.04700333,0.13971746,4
1006,-0.5936759,-0.40962884,-0.32108453,-0.17890155,-0.08005391,1
1007,-0.02965562,-0.10222043,-0.13161305,0.046391755,0.10883248,3
1008,0.062405724,-0.069006406,-0.49292794,0.15026206,0.13615477,0
1009,-0.053251922,-0.21170025,-0.16571316,0.05375439,0.14057744,3
1010,-0.015428326,-0.18799102,-0.1821416,0.09164816,0.08564854,3
1011,-0.27076706,-0.28564993,-0.2227602,-0.025851123,0.1794303,4
1012,-0.034095302,-0.19034152,-0.118617155,0.054588854,0.14143586,3
1013,-0.030341346,-0.16875803,-0.18135542,-0.00030898862,0.10953157,3
1014,-0.4545396,-0.35789275,-0.2595214,-0.15827394,0.03468144,1
1015,-1.0759156,-0.43208194,-0.46946812,-0.411658,-0.2002159,2
1016,0.040039852,-0.14611262,-0.32734284,0.11176497,0.15872918,0
1017,-0.5072272,-0.41670772,-0.27449515,-0.17816612,-0.00058790296,1
1018,-0.9940478,-0.4187361,-0.44715077,-0.3626914,-0.18451682,2
1019,-0.77702814,-0.43666452,-0.3266032,-0.31040016,-0.13658765,1
1020,0.05557257,-0.1736719,-0.2590698,0.087718785,0.21561947,0
1021,-0.2401579,-0.29193693,-0.20824799,-0.03165227,0.13388859,4
1022,-0.019806895,-0.21622047,-0.15850738,0.06919469,0.11392234,3
1023,0.0062643588,-0.18548726,-0.16869015,0.08707992,0.1437078,3
1024,-0.013491424,-0.17902535,-0.1586954,0.084562875,0.10096687,3
1025,-0.008201476,-0.14695585,-0.14249073,0.07980895,0.10342947,3
1026,-0.26809424,-0.2726678,-0.22577369,-0.033742562,0.19678798,4
1027,0.0854323,-0.18132788,-0.35213193,0.13586852,0.13450983,0
1028,-0.19107378,-0.19900589,-0.19038421,-0.0007303804,0.11586882,4
1029,-0.13826728,-0.23562796,-0.22296445,-0.030493699,0.14727248,4
1030,-1.071764,-0.42308134,-0.48195267,-0.42924082,-0.19706315,2
1031,-0.81034476,-0.3887825,-0.35299972,-0.28324512,-0.09671524,2
1032,-0.00055886805,-0.17151855,-0.12599261,0.073991805,0.1507897,3
1033,-0.02154708,-0.20216155,-0.14820999,0.06852197,0.15735659,3
1034,-0.019326597,-0.22306897,-0.21122415,0.05191222,0.14669874,3
1035,0.057010576,-0.136872,-0.39718965,0.12268843,0.17008042,0
1036,-0.012324452,-0.18063614,-0.12899429,0.08203444,0.15438613,3
1037,-0.18534249,-0.20676875,-0.20929016,-0.008016199,0.134242,4
1038,-0.16668878,-0.2402918,-0.27497262,-0.029650152,0.05042632,4
1039,-0.12623349,-0.18625543,-0.19659004,0.013251327,0.13295871,3
1040,-1.0717754,-0.4230831,-0.4819639,-0.4292482,-0.19706565,2
1041,-0.061589446,0.01787518,-0.42876703,0.06519103,0.04273358,0
1042,-1.071764,-0.42308134,-0.48195267,-0.42924082,-0.19706315,2
1043,-1.0862371,-0.41729906,-0.47853595,-0.4546727,-0.20088187,2
1044,-0.3030426,-0.30839825,-0.22030921,-0.058392704,0.15299405,4
1045,-0.24983999,-0.30078986,-0.20668247,-0.031159401,0.14829808,4
1046,-0.50723267,-0.41670948,-0.27451473,-0.17818403,-0.0005743429,1
1047,-0.013885245,-0.2042548,-0.16213292,0.08535932,0.1353914,3
1048,-0.29850638,-0.3097508,-0.24299617,-0.043198735,0.1441002,4
1049,-0.40943134,-0.34771842,-0.19793795,-0.14065085,0.008739352,1
1050,-1.0862122,-0.417296,-0.47851256,-0.4546616,-0.2008765,2
1051,-1.071764,-0.42308134,-0.48195267,-0.42924082,-0.19706315,2
1052,-0.54927564,-0.3587701,-0.25951773,-0.17532183,-0.03730669,1
1053,-0.6142177,-0.37113366,-0.21800043,-0.1877833,-0.09190051,1
1054,-0.27517864,-0.26951933,-0.22697139,-0.06427613,0.15690853,4
1055,-0.2901649,-0.27762946,-0.1143083,-0.084908366,0.08755122,4
1056,-1.0760508,-0.43213576,-0.46969712,-0.41186002,-0.20017768,2
1057,-0.0488528,-0.18155143,-0.1532326,0.072780624,0.12314478,3
1058,-1.0759349,-0.43208972,-0.46950078,-0.41168684,-0.20021054,2
1059,-0.26631254,-0.31648257,-0.23230727,-0.044998795,0.12807511,4
1060,-0.3354997,-0.27363974,-0.17628431,-0.09778118,0.14403851,4
1061,-0.17268285,-0.26761457,-0.20875748,-0.02733162,0.1426346,4
1062,-1.0168126,-0.40938562,-0.40404648,-0.38376057,-0.20016474,2
1063,-0.2758102,-0.29571113,-0.23943217,-0.083909206,0.16318727,4
1064,-0.2980073,-0.2886192,-0.23457424,-0.05359775,0.17776905,4
1065,-0.29698518,-0.333101,-0.25108483,-0.10569554,0.15890913,4
1066,-0.44959387,-0.37916815,-0.22163218,-0.20164043,0.053794675,1
1067,-0.19950594,-0.19708966,-0.19571044,-0.041134864,0.108663425,4
1068,0.023925364,-0.18832394,-0.22193913,0.06613284,0.1410592,3
1069,0.068898514,-0.13888678,-0.3681472,0.123821855,0.19551182,0
1070,-0.22364537,-0.31309235,-0.13983424,-0.092629455,0.23931363,4
1071,0.04449305,-0.16790712,-0.39284453,0.09132361,0.17898673,0
1072,-0.32726705,-0.338037,-0.24103397,-0.1004172,0.14672315,4
1073,-1.0112866,-0.32548514,-0.48393965,-0.32343093,-0.056938678,2
1074,-0.26795825,-0.28551707,-0.23915903,-0.08449951,0.12402901,4
1075,-0.066419385,-0.14197886,-0.2156038,0.04138413,0.08482361,3
1076,-0.04105544,-0.2317923,-0.13710566,0.08175638,0.14186177,3
1077,-1.1227235,-0.35983413,-0.45519197,-0.33638418,-0.13964444,2
1078,-0.9693999,-0.40956223,-0.46360242,-0.34491915,-0.18885016,2
1079,-0.26983798,-0.28626424,-0.22092333,-0.04114607,0.11760629,4
1080,-0.51058793,-0.33579364,-0.2785882,-0.13762593,0.01115194,1
1081,0.069226444,0.004855521,-0.40573403,0.106583,0.1958759,0
1082,-0.29491946,-0.28679806,-0.23152581,-0.05158256,0.12163082,4
1083,0.05035068,-0.14809182,-0.36941016,0.12742677,0.18230191,0
1084,-0.26134896,-0.29310143,-0.2047016,-0.054061532,0.12663183,4
1085,-0.08096096,-0.24329679,-0.19503894,0.0337058,0.1494734,3
1086,-0.56816936,-0.42974097,-0.2484318,-0.205838,-0.02154234,1
1087,-0.10934147,-0.19436963,-0.17180833,0.053948294,0.16493866,3
1088,-1.0862122,-0.417296,-0.47851256,-0.4546616,-0.2008765,2
1089,-0.0030410886,-0.2202923,-0.19519836,0.057071164,0.1437659,3
1090,-0.025462821,-0.20536597,-0.1371008,0.069015235,0.15564981,3
1091,-0.43832278,-0.3187628,-0.25927326,-0.11100119,0.023312286,1
1092,-0.08267848,-0.2024785,-0.33052954,0.003334254,0.05307293,3
1093,-0.8913353,-0.42828226,-0.39923012,-0.36559784,-0.19548619,2
1094,-1.0679498,-0.40196577,-0.45720613,-0.40643176,-0.20477475,2
1095,-0.032249272,-0.1529712,-0.18347746,0.064196914,0.13342321,3
1096,-0.5336858,-0.37907258,-0.3030684,-0.15641552,-0.01930964,1
1097,-1.0543847,-0.39333162,-0.45326534,-0.40482235,-0.21060307,2
1098,-0.6938668,-0.39361048,-0.2598476,-0.25709298,-0.11103785,1
1099,-0.27922377,-0.30235377,-0.22447532,-0.06011063,0.12472362,4
1100,-1.0679293,-0.40195507,-0.45717797,-0.40640685,-0.20477048,2
1101,-1.0862122,-0.417296,-0.47851256,-0.4546616,-0.2008765,2
1102,-0.029137503,-0.15736194,-0.17158341,0.08977422,0.1346053,3
1103,0.07098848,-0.07599418,-0.4408092,0.13896242,0.18511067,0
1104,0.025485113,-0.1698393,-0.14269225,0.07232855,0.14191206,3
1105,-0.03777702,-0.10139614,-0.120038025,0.048188508,0.12369871,3
1106,-0.12357085,-0.24417143,-0.23200567,-0.0007884428,0.1282078,3
1107,-0.021577418,-0.23402257,-0.20233706,0.09541002,0.13729031,3
1108,-0.03850384,-0.15860586,-0.13874143,0.07393215,0.13684608,3
1109,-0.18153955,-0.27532095,-0.13982604,-0.044545606,0.13422185,4
1110,-0.005566299,-0.1784075,-0.132175,0.07633903,0.1534488,3
1111,-0.7629024,-0.42912602,-0.3298012,-0.2867301,-0.14638473,1
1112,-0.1372641,-0.23578514,-0.19491374,-0.019830316,0.17024642,4
1113,-0.034520425,-0.1272445,-0.13228089,0.08278003,0.12201074,3
1114,-0.40587136,-0.35081574,-0.25265238,-0.12115976,0.057374686,4
1115,-0.009137668,-0.24345568,-0.23261112,0.06803241,0.14432369,3
