orig_index,h_0,h_1,h_2,h_3,h_4,cluster
757,-0.24520469,0.053826354,0.3166728,-0.033792302,-0.090046115,3
758,-0.082503006,-0.033443913,0.30110332,0.16211265,-0.10086449,2
759,0.039876737,-0.0008354932,0.43869352,0.038061216,0.3491863,4
760,-0.3087014,-0.07186586,0.20935829,0.04730458,0.01416681,0
761,0.26854068,0.11596689,0.4751718,0.0351824,0.4788618,1
762,-0.05493933,-0.111273676,0.31160238,0.19857097,-0.14803939,2
763,0.32191837,0.14105734,0.4483926,-0.10771382,0.59435856,1
764,-0.34108394,-0.017974213,0.2489442,0.038560465,-0.00042205304,0
765,-0.04290341,-0.02003625,0.28818068,0.18235704,-0.12245302,2
766,-0.15945232,0.013989702,0.20366402,0.20049655,-0.07899107,2
767,-0.035999835,-0.017847974,0.35071385,0.23630825,-0.019173682,2
768,-0.025186896,-0.006538883,0.34737885,0.04345967,0.13274984,4
769,-0.15810649,-0.00075639784,0.23742805,0.13833708,-0.06369836,2
770,-0.13904768,0.029916475,0.19126706,0.15213321,-0.09804946,2
771,-0.06644815,-0.009369977,0.32576406,0.13129659,0.050098084,2
772,-0.25087225,-0.07195884,0.2244694,0.03527464,-0.03673859,0
773,-0.27161387,0.16882327,0.52079266,-0.084232405,-0.23672922,3
774,-0.10485431,-0.05537436,0.26877186,0.20500539,-0.03394387,2
775,-0.17984708,-0.074955225,0.26289546,0.010293134,-0.05802391,0
776,-0.29178214,-0.049844116,0.17842941,0.01109726,-0.03659898,0
777,-0.33216414,-0.021719657,0.3060757,0.034491993,0.009829655,0
778,-0.33761495,0.012287945,0.41190338,-0.03430052,-0.093134224,3
779,0.10517605,0.03705211,0.3899653,0.032189023,0.3316452,4
780,-0.27974802,-0.056068845,0.21151578,0.07679662,-0.001531306,0
781,-0.26359534,-0.05548555,0.15735088,0.055743337,-0.02399972,0
782,-0.25922906,0.248364,0.19607425,-0.012469947,-0.06455916,3
783,-0.3518094,-0.08780824,0.23204568,-0.009041339,0.010715976,0
784,-0.30690747,-0.121916145,0.26313138,0.03629794,0.016126499,0
785,-0.3076445,0.08333304,0.3601632,-0.095705435,-0.12996018,3
786,-0.098356485,-0.026727095,0.2776832,0.15418276,-0.12808996,2
787,-0.108083084,-0.056899436,0.27026695,0.13512392,-0.10565306,2
788,-0.008200616,0.018489428,0.38247854,0.12525883,0.15898308,4
789,-0.0806888,0.0054950714,0.2333785,0.13575682,-0.08411956,2
790,-0.11597139,-0.03177169,0.27479416,0.16848537,-0.07128878,2
791,0.2717381,0.11997311,0.48823163,0.013846278,0.4897366,1
792,-0.30659744,-0.09762508,0.20730154,0.06834808,0.0007201284,0
793,-0.08940871,-0.0059086084,0.2895755,0.19295225,-0.085901216,2
794,-0.11994678,-0.01251894,0.29163808,0.116717264,-0.04580537,2
795,-0.32835197,-0.10478619,0.334841,-0.07621217,-0.05226385,0
796,-0.2711149,-0.06628242,0.2776603,0.0064677075,-0.0116704255,0
797,-0.34605116,-0.14445686,0.25417808,0.0625816,0.07927087,0
798,-0.34322426,0.08040014,0.5814914,-0.1105815,-0.18924269,3
799,-0.26794755,-0.041028827,0.18978928,0.06435089,-0.05923468,0
800,-0.08983602,-0.026132982,0.23646292,0.17709395,-0.08437377,2
801,0.079556435,0.056314796,0.51188713,0.14807749,0.2801317,4
802,-0.3107478,0.12132989,0.47107637,-0.041266948,-0.1724573,3
803,-0.13887776,-0.02658724,0.25833628,0.12494973,-0.06256022,2
804,-0.17950344,-0.019335173,0.25993502,0.048505865,-0.06513185,2
805,-0.32898343,0.058862284,0.41254535,-0.14855458,-0.13720143,3
806,-0.06039135,-0.035211563,0.26197493,0.14719701,-0.12670618,2
807,-0.17423463,0.018973224,0.29431275,0.01888879,-0.0922983,2
808,-0.19079486,0.031123333,0.3036415,0.0531582,-0.06336039,2
809,-0.15252542,-0.037599057,0.24563143,0.10082355,-0.07808065,2
810,-0.1528813,0.29507485,0.2152084,0.07042754,0.06694416,2
811,-0.018680453,0.18825753,0.5013467,0.15565914,0.13215244,4
812,0.068145946,0.027143106,0.4431949,0.15114659,0.22419113,4
813,-0.07057804,-0.06675903,0.2784652,0.20596002,-0.10104032,2
814,-0.05957365,0.09756194,0.53298825,0.22714917,0.14040363,4
815,0.31014746,0.15764448,0.46899512,-0.08895207,0.5829574,1
816,-0.13496123,-0.028965533,0.2457612,0.13955836,-0.071999036,2
817,-0.39365274,-0.076565996,0.22588912,0.092658654,0.097953185,0
818,-0.13338885,-0.041696828,0.2793187,0.1442524,0.06732598,2
819,-0.2967289,-0.06402558,0.1739951,0.035287607,-0.006622374,0
820,-0.24870256,-0.09880383,0.32207116,0.033024464,-0.0020397604,0
821,-0.37611565,0.11271821,0.31848425,-0.058969587,-0.17783794,3
822,-0.27608544,-0.089570254,0.23913005,0.09029602,-0.008384541,0
823,-0.32857013,-0.053515367,0.18689847,0.064069256,0.034590118,0
824,-0.2434731,-0.047239885,0.34810466,0.018915761,-0.066730276,0
825,-0.22509064,-0.08606085,0.28420895,0.09631074,0.0026144236,0
826,-0.20508721,0.013113968,0.33321682,0.01673279,-0.08575456,2
827,0.07496083,0.0415783,0.42398232,0.0738626,0.16160546,4
828,-0.2277965,-0.114298195,0.21806896,0.046055067,-0.008630373,0
829,0.26853806,0.1159718,0.47517928,0.035177186,0.4788691,1
830,-0.14274251,-0.018541709,0.23936436,0.114590555,-0.10087566,2
831,-0.26466298,0.095614284,0.3820656,-0.040085904,-0.16421522,3
832,-0.31179118,0.10992074,0.5059833,-0.06816544,-0.112955414,3
833,-0.2552097,-0.065948404,0.32600704,0.023264743,-0.041332677,0
834,0.30885643,0.14802095,0.46785682,-0.091481596,0.5913918,1
835,-0.053431273,-0.023347974,0.28386244,0.15858331,-0.13949668,2
836,-0.28228688,-0.11676876,0.24388163,0.06506154,0.008770615,0
837,-0.25777972,0.16518521,0.51674056,0.08318893,-0.12660402,3
838,-0.15507963,0.020464271,0.19315845,0.11060216,-0.092773385,2
839,-0.31466436,0.15867755,0.46693107,-0.016339734,-0.24348071,3
840,-0.1660431,-0.07795365,0.24662179,0.16688417,-0.04736618,2
841,-0.1697027,-0.08665551,0.30626,0.10533695,0.109382465,0
842,-0.3537321,-0.1051013,0.19004343,0.028151952,0.052312672,0
843,-0.31338042,-0.07601153,0.31195456,0.008946992,0.0022486057,0
844,-0.26950788,-0.07683766,0.2453429,0.056408986,-0.036594644,0
845,-0.1103322,0.112320974,0.20496438,0.051565588,0.002386868,2
846,-0.28468192,-0.07708523,0.2422034,0.06559321,-0.04299125,0
847,-0.16667745,-0.018781986,0.26470822,0.06482786,-0.039461493,2
848,-0.25087187,-0.14210725,0.2281369,0.057988264,0.002108734,0
849,-0.27193466,-0.084050745,0.2584838,0.0315918,-0.042754535,0
850,-0.24489291,-0.0036194697,0.23229101,0.07415712,-0.022990078,0
851,0.3322807,0.16400999,0.48141232,-0.090834096,0.5882608,1
852,-0.24996725,-0.15179741,0.23174413,0.049980298,0.003774006,0
853,-0.10764383,-0.06889476,0.22560585,0.18002291,-0.050304495,2
854,-0.12353033,-0.031645723,0.25636727,0.1344958,-0.056288168,2
855,-0.30655855,-0.100845754,0.22701126,-0.020917147,-0.021396741,0
856,0.05030115,0.013132468,0.46541548,0.19934422,0.18663034,4
857,-0.12610278,-0.026182085,0.2842113,0.15140188,-0.08666627,2
858,-0.27340633,-0.12956318,0.37549633,0.090375856,0.12066072,0
859,-0.23881707,-0.019931428,0.15771142,0.047044657,-0.053049237,0
860,-0.11388371,-0.023875311,0.29066107,0.15873027,-0.086288884,2
861,-0.28731444,0.12333661,0.5896498,-0.056980744,-0.21420768,3
862,-0.30073625,-0.103746116,0.25428295,0.030573118,0.024760261,0
863,-0.26346064,-0.07715514,0.20445484,0.043811522,-0.008470553,0
864,-0.22164696,-0.056597564,0.3406857,0.0035882816,-0.09385416,0
865,0.24413353,0.10106675,0.44921836,-0.03893721,0.51505506,1
866,-0.10000476,-0.012367576,0.24759023,0.11359929,-0.10242505,2
867,-0.15373603,0.0007508844,0.220633,0.13172731,-0.06467115,2
868,-0.121436596,-0.0466654,0.23775078,0.11878477,-0.09547587,2
869,-0.23967478,0.028741136,0.45546293,-0.0135471895,-0.1268929,3
870,-0.30326557,-0.13379663,0.28988472,0.08766344,0.044334337,0
871,-0.13512726,-0.053793058,0.24778868,0.11369224,-0.063450605,2
872,-0.076837316,-0.016846105,0.24300537,0.14723544,-0.091822766,2
873,-0.08266768,-0.009654503,0.28861928,0.1853465,-0.087229274,2
874,-0.27895254,-0.08373928,0.22571713,0.028671913,-0.019528598,0
875,-0.0739836,-0.020575881,0.2650521,0.15415922,-0.09284673,2
876,-0.13171822,-0.044726312,0.29545656,0.065965,-0.09972582,2
877,-0.0011141598,0.010065921,0.43241048,0.16588253,0.15171027,4
878,-0.32105315,0.11842626,0.52346206,-0.06490238,-0.17312491,3
879,-0.07803251,-0.007614851,0.2692331,0.18094148,-0.10642218,2
880,-0.28662047,0.12481335,0.30913854,0.07852697,-0.31250432,3
881,0.31014067,0.15766647,0.46903932,-0.08898148,0.58298075,1
882,-0.24492523,-0.10499947,0.23656486,0.067518294,0.0073611625,0
883,-0.06300972,-0.008218557,0.25337768,0.122198805,-0.12695675,2
884,-0.13124804,-0.02285222,0.21982518,0.19042808,-0.064515255,2
885,0.29122713,0.16852811,0.47156376,-0.10413703,0.5996723,1
886,-0.2625517,-0.028500572,0.20715156,0.09006071,-0.042354584,0
887,-0.027594686,0.010514411,0.35552472,0.06958801,0.06284955,4
888,-0.301018,-0.06776151,0.27060097,0.022719175,-0.0046741813,0
889,-0.09832376,-0.025630265,0.29177338,0.15990895,-0.08972165,2
890,-0.06645669,-0.024516087,0.3280846,0.09645415,0.107332125,4
891,-0.14625196,-0.045207568,0.30971807,0.11295902,-0.060926974,2
892,-0.21593276,-0.12256542,0.3025328,0.043193992,-0.026555538,0
893,-0.19770786,-0.047464315,0.32781893,0.10551041,0.07830539,0
894,-0.3584887,0.045171633,0.3788533,0.00565063,-0.049633123,3
895,-0.1251753,-0.042773597,0.24971338,0.07932935,-0.10719868,2
896,0.28772768,0.13299721,0.47459736,-0.0039003491,0.5133869,1
897,-0.05805978,-0.053221256,0.33933654,0.23074366,-0.10816668,2
898,-0.23980507,0.17739177,0.3178376,0.044250667,-0.25994134,3
899,0.33657545,0.15313151,0.4453946,-0.14422865,0.6299354,1
900,0.08128142,0.04606436,0.413684,0.049285874,0.2973021,4
901,-0.08762471,-0.03893276,0.2615352,0.19267425,-0.08288467,2
902,0.28849718,0.13562411,0.45105392,-0.09388827,0.5879262,1
903,-0.23607424,-0.017614543,0.29546687,-0.039565645,-0.067320615,0
904,-0.08305657,-0.042619154,0.27544045,0.16447943,-0.097187586,2
905,0.13373165,0.023476318,0.3588181,0.07772854,0.24064466,4
906,-0.07458204,-0.010916069,0.2588477,0.16628528,-0.09374419,2
907,-0.07237682,-0.05158125,0.27768484,0.20203395,-0.14164722,2
908,-0.24291132,-0.050870284,0.26805776,0.033372864,-0.04876808,0
909,-0.28003442,-0.01953087,0.2916717,0.025064081,-0.018206906,0
910,0.007825494,-0.005316168,0.34880903,0.07053223,0.12088145,4
911,-0.2495762,-0.04464637,0.19167557,0.08193734,0.007596053,0
912,-0.08415952,-0.04261604,0.27295455,0.15515423,-0.10654888,2
913,-0.25539398,-0.035807036,0.27041215,0.056318376,0.001765117,0
914,-0.3417258,-0.11932181,0.23740312,0.028085552,0.009741813,0
915,-0.24801846,-0.05811554,0.2140462,0.07497279,0.00036381744,0
916,-0.08994481,-0.02246812,0.2561726,0.167181,-0.049484074,2
917,0.20313519,0.0696121,0.45739362,0.074492395,0.3697412,1
918,-0.1700261,-0.042384822,0.23229438,0.119001396,-0.033885658,2
919,-0.10075155,-0.0595278,0.314434,0.23874661,-0.077607356,2
920,-0.32395428,-0.10234678,0.21985662,0.02025311,0.0055294484,0
921,-0.29184058,0.13395739,0.46352252,-0.033205092,-0.16617656,3
922,0.12281507,0.042565346,0.39788947,0.05024901,0.3182344,4
923,-0.33215952,-0.0544471,0.30400944,-0.08124687,-0.071146704,0
924,-0.27316388,-0.08439563,0.25361565,0.07454027,-0.016416125,0
925,0.29058462,0.13262653,0.47735164,-0.02900144,0.51543,1
926,-0.3069645,0.12947538,0.58848727,-0.09071843,-0.22035581,3
927,-0.062309623,0.004537718,0.34813705,0.08816676,0.026231676,2
928,-0.16826601,-0.027615085,0.21809804,0.13567033,-0.051453292,2
929,-0.28443772,-0.08100633,0.25769967,0.090482734,-0.035072714,0
930,-0.26348808,-0.07137397,0.22819164,0.08698547,-0.008582335,0
931,-0.1129694,-0.037132725,0.25992915,0.18125133,-0.05439713,2
932,-0.20116563,0.06229052,0.30973053,-0.0024103746,-0.1332459,3
933,0.034774512,0.031087257,0.41211164,0.12665421,0.2148178,4
934,-0.31424987,0.012747899,0.38229895,-0.09824465,-0.12007113,3
935,-0.16917227,-0.0632956,0.3184961,0.060655482,0.20679218,4
936,-0.22326699,0.09389186,0.34205973,0.02879326,-0.11417829,3
937,-0.08526003,-0.027941238,0.2588413,0.12763779,-0.010957241,2
938,0.028926939,0.0278247,0.4136194,0.13639131,0.20590173,4
939,-0.32825458,-0.092531964,0.19242722,0.012375049,0.007280886,0
940,-0.07162729,-0.04865338,0.30802852,0.18579455,-0.10654808,2
941,-0.2350216,0.2312186,0.28429914,0.04569736,-0.22990984,3
942,-0.30736312,-0.0687356,0.17924522,0.063798666,0.0063299984,0
943,0.025294334,0.06605406,0.39518878,0.050679952,0.29092473,4
944,-0.09443058,-0.030622825,0.29145813,0.19748151,-0.0757633,2
945,-0.22268195,-0.0987401,0.28831583,0.091115095,-0.028476521,0
946,-0.11663537,0.024756217,0.21535654,0.13737449,-0.07126873,2
947,-0.19373414,-0.040551044,0.25528628,0.043670677,-0.046431594,0
948,-0.14320585,-0.021117285,0.23853482,0.116615355,-0.09771984,2
949,-0.37562537,-0.116521075,0.20644982,0.040980767,0.06721935,0
950,-0.122172356,-0.021968637,0.28272069,0.11104986,-0.017848894,2
951,-0.092059016,-0.025346473,0.30197316,0.18822277,-0.0900126,2
952,0.02279625,-0.017483413,0.42747712,0.04385014,0.3077014,4
953,-0.036313385,-0.01722584,0.33178133,0.15827608,0.02675929,2
954,-0.039487123,-0.015449536,0.33363816,0.15650547,0.026618741,2
955,-0.2839157,-0.08234969,0.19501537,0.029589094,-0.017307855,0
956,-0.17585962,-0.037962966,0.23149069,0.10314247,-0.050725564,2
957,-0.30007318,0.031476736,0.22306657,-0.012105122,-0.08003786,0
958,-0.27055693,-0.0980026,0.3028236,0.04397373,-0.018712603,0
959,-0.096829385,-0.029531553,0.28415737,0.123997055,-0.0627021,2
960,-0.27024987,-0.08759868,0.27676958,0.12179043,-0.021536052,0
961,-0.25284794,-0.06650427,0.31743208,-0.08009879,-0.040293515,0
962,-0.13193914,-0.012984813,0.19499585,0.12336579,-0.04443597,2
963,-0.08257571,-0.060120028,0.28619257,0.19225124,-0.12094046,2
964,-0.16823007,-0.05888659,0.26446748,0.09238405,-0.08164353,2
965,-0.24873728,-0.094215415,0.25573507,0.035900902,-0.03068189,0
966,0.10432769,0.012610957,0.4069692,0.08024518,0.30515343,4
967,0.09095047,0.013631493,0.36080912,0.097284496,0.22582734,4
968,-0.27569962,-0.10201691,0.2610168,0.059896097,-0.007920355,0
969,-0.13113104,0.071010225,0.19424978,0.13449177,-0.09255363,2
970,0.031492308,-0.013532788,0.38037774,0.13631126,0.24811405,4
971,-0.2472824,-0.052695416,0.23031503,0.041574597,-0.02143243,0
972,-0.34467053,-0.06792045,0.17371145,-0.008343607,0.026159793,0
973,-0.16481131,-0.0031689336,0.24930465,0.025927924,-0.13434899,2
974,-0.12842715,-0.032819167,0.23478292,0.17369935,-0.06376391,2
975,0.3322757,0.16401082,0.4814188,-0.09084306,0.58826226,1
976,0.25652564,0.09539652,0.4291814,-0.052763537,0.5216309,1
977,0.24090266,0.10958555,0.48912668,-0.010837425,0.5063659,1
978,-0.14399496,-0.033979878,0.24851945,0.15782648,-0.06526853,2
979,0.25638935,0.095344976,0.4291003,-0.052883297,0.52153313,1
980,-0.02956,-0.036845587,0.34900063,0.09275398,0.23820868,4
981,0.31014067,0.15766647,0.46903932,-0.08898148,0.58298075,1
982,-0.26707622,0.098674305,0.44179112,-0.04721259,-0.11517623,3
983,-0.29703677,-0.08462076,0.24167168,0.048613336,0.040642884,0
984,-0.2621746,-0.07186036,0.21053515,0.052290678,-0.04101534,0
985,-0.05619949,0.011767264,0.38033754,0.18025161,0.12787914,4
986,-0.06915498,-0.01794745,0.26135564,0.20721251,-0.08856125,2
987,-0.096297264,-0.026543759,0.28039673,0.15512069,-0.12284286,2
988,-0.006065756,0.018698648,0.36830688,0.070863806,0.12459847,4
989,0.24384111,0.10057758,0.44839585,-0.038909033,0.5145753,1
990,-0.17556533,-0.071447246,0.24496675,0.10474642,-0.065724194,2
991,-0.26322207,0.025583312,0.45545137,-0.032258406,-0.13188931,3
992,-0.16038206,-0.05344041,0.25061995,0.15751055,-0.013326645,2
993,-0.040392637,0.08390492,0.2916084,0.14075492,-0.021214098,2
994,-0.27426583,-0.06746957,0.20232636,-0.0017145425,-0.017137237,0
995,-0.08555341,-0.006938316,0.3330813,0.10018865,-0.059722453,2
996,-0.14143205,-0.02017212,0.24344271,0.119658686,-0.09718819,2
997,-0.2845856,-0.12475456,0.33780944,-0.03528239,-0.041736595,0
998,-0.013803348,-0.017770309,0.37124363,0.19275624,0.14014813,4
999,-0.30078194,-0.12050612,0.25475493,0.0601954,0.02495718,0
1000,-0.16929689,-0.074752256,0.26930088,0.08273431,0.11208767,0
1001,0.2324617,0.09912929,0.4296596,-0.027531706,0.46371666,1
1002,-0.09756827,-0.02109547,0.26405713,0.14606616,-0.14096916,2
1003,-0.06498182,-0.045284763,0.27668363,0.17677477,0.0573581,2
1004,-0.12500747,-0.029518168,0.20791721,0.114692114,-0.060423717,2
1005,-0.051206827,-0.02273408,0.3762548,0.16075589,-0.029075801,2
1006,0.095552295,0.045014143,0.4425418,0.048234656,0.36112568,4
1007,-0.27945185,-0.02698408,0.17197017,0.015014097,-0.037523605,0
1008,-0.31701788,0.25211975,0.43491673,0.026519656,-0.15299529,3
1009,-0.33613393,-0.09217474,0.22882393,0.037691973,0.043564893,0
1010,-0.31969357,-0.09333968,0.21224353,0.03276568,0.009955525,0
1011,-0.13443756,-0.023525603,0.25833502,0.08238107,-0.0883771,2
1012,-0.29733723,-0.08881487,0.2289353,0.013534926,-0.01873596,0
1013,-0.21625759,0.012124367,0.24014777,0.0906071,-0.0022978187,0
1014,-0.0034618303,-0.010864019,0.3538084,0.15728849,0.15139338,4
1015,0.31014246,0.15766093,0.4690282,-0.08897409,0.582975,1
1016,-0.25178677,0.0341911,0.45902032,-0.02999179,-0.13349143,3
1017,-0.016278908,-0.02286697,0.35063004,0.09058511,0.19172306,4
1018,0.24778423,0.12236807,0.46644858,-0.067139484,0.5562598,1
1019,0.20425048,0.09311259,0.48706132,0.01971522,0.47581738,1
1020,-0.3661809,0.052114233,0.47647306,-0.19293222,-0.15396115,3
1021,-0.088743776,-0.02270883,0.3029285,0.12929572,-0.10439998,2
1022,-0.26022536,-0.09473424,0.26486033,0.116832994,0.0013297498,0
1023,-0.26414335,-0.07642828,0.24735664,0.07865163,-0.02404637,0
1024,-0.28260255,-0.09574479,0.24679932,0.054925155,-0.022169545,0
1025,-0.28182226,-0.06897792,0.21516699,0.060523994,-0.038410395,0
1026,-0.11905263,-0.02030623,0.25714907,0.10883744,-0.06311309,2
1027,-0.3022394,0.12847422,0.54278773,-0.035910077,-0.14990047,3
1028,-0.114837885,-0.014621988,0.17683929,0.12761432,-0.11575576,2
1029,-0.08709699,0.01756601,0.24381784,0.15443274,-0.094527416,2
1030,0.30885643,0.14802095,0.46785682,-0.091481596,0.5913918,1
1031,0.16099748,0.08887963,0.42999524,-0.007569343,0.41880107,1
1032,-0.17067683,-0.06700288,0.20223118,0.119341664,-0.029809125,2
1033,-0.18077518,-0.049147274,0.23354936,0.072298504,-0.057168,2
1034,-0.3580049,-0.120077476,0.20887975,0.09689213,0.08004539,0
1035,-0.3385014,0.16371511,0.45693427,-0.09612144,-0.13611616,3
1036,-0.26547396,-0.033940084,0.20458098,0.09802283,-0.012938503,0
1037,-0.122339666,-0.026772685,0.21803455,0.092864975,-0.09385668,2
1038,-0.1287596,0.11038515,0.21335904,0.13395989,-0.016445905,2
1039,-0.091194965,0.025298491,0.19288826,0.115147606,-0.07812155,2
1040,0.30885234,0.14801195,0.46783945,-0.09147595,0.5913834,1
1041,-0.18889587,0.31346136,0.12247397,0.016491145,-0.16715565,2
1042,0.30885643,0.14802095,0.46785682,-0.091481596,0.5913918,1
1043,0.32308885,0.14135003,0.44902465,-0.10696076,0.59392655,1
1044,-0.0873173,-0.019672245,0.26495507,0.12389681,-0.010074556,2
1045,-0.06383321,-0.025617871,0.34537774,0.14854725,-0.09443804,2
1046,-0.016271695,-0.022872139,0.35062414,0.090602934,0.19170688,4
1047,-0.22943977,-0.14041983,0.29161745,0.03196454,-0.028597396,0
1048,-0.06741002,-0.07392827,0.30121708,0.18767941,-0.11219681,2
1049,-0.13654616,-0.06252297,0.35433212,0.065870024,0.23509035,4
1050,0.32309884,0.14136574,0.4490598,-0.10696772,0.59393543,1
1051,0.30885643,0.14802095,0.46785682,-0.091481596,0.5913918,1
1052,0.0443426,0.0023230463,0.35945946,0.11048147,0.1761379,4
1053,0.09034989,0.03770402,0.37207475,0.09442103,0.22874838,4
1054,-0.13756752,-0.03384562,0.24985807,0.140652,-0.091985896,2
1055,-0.0627583,0.0118150525,0.40335798,0.19392426,0.14273614,4
1056,0.31016666,0.15758422,0.46887335,-0.088870965,0.5828929,1
1057,-0.14449096,-0.030324578,0.21857607,0.10323109,-0.06800479,2
1058,0.3101459,0.15765002,0.46900618,-0.08895937,0.58296335,1
1059,-0.060803413,-0.05400704,0.3045231,0.21104501,-0.1204413,2
1060,0.009844422,0.121540755,0.45319247,0.0878803,0.21261856,4
1061,-0.07382075,-0.005918294,0.25148648,0.20993301,-0.08820141,2
1062,0.2849101,0.16196474,0.47491774,-0.11307042,0.61045384,1
1063,-0.100703835,-0.053753734,0.2746413,0.21036986,-0.029789893,2
1064,-0.072268456,-0.040068157,0.32797608,0.22382975,-0.03766879,2
1065,-0.08485404,-0.07471278,0.28888452,0.20329358,0.012875892,2
1066,0.05989951,0.035797253,0.49703312,0.17783743,0.29730305,4
1067,-0.122079074,-0.010711029,0.2197446,0.1230349,-0.10160284,2
1068,-0.28141004,-0.10466327,0.24590363,-0.009974163,0.006773688,0
1069,-0.29088378,0.013648495,0.47424594,-0.09254861,-0.14339767,3
1070,-0.26413742,0.13105017,0.52385545,0.0871903,-0.17468141,3
1071,-0.2800304,0.06637995,0.4394501,-0.04686443,-0.12260342,3
1072,0.015754402,0.011524774,0.42321292,0.13691698,0.04588531,4
1073,0.35771143,0.18088003,0.44340792,-0.18764925,0.64435685,1
1074,-0.06355482,-0.012895659,0.28413063,0.20807837,-0.09871224,2
1075,-0.13481559,0.016973719,0.2968673,0.056497507,0.02713862,2
1076,-0.25684443,-0.08314398,0.21110822,0.07490718,0.021606557,0
1077,0.2923082,0.18483311,0.5156483,-0.13065843,0.6667216,1
1078,0.2963047,0.13927071,0.47098482,-0.118869424,0.58762604,1
1079,-0.100315824,-0.03127466,0.27493137,0.16885136,-0.1174749,2
1080,-0.0133385,-0.017080337,0.35909715,0.11414191,0.19502635,4
1081,-0.25529006,0.20696,0.35515112,-0.035882194,-0.2553053,3
1082,-0.09504217,-0.04365982,0.2621491,0.15388271,-0.11788982,2
1083,-0.2705338,0.053695783,0.5063411,-0.057095125,-0.16135824,3
1084,-0.07887918,-0.005528763,0.33201686,0.09150854,-0.050602645,2
1085,-0.10367522,0.018879995,0.25542763,0.18166643,-0.07679482,2
1086,-0.069395915,-0.06496062,0.4529402,0.14002529,0.28630263,4
1087,-0.12237696,-0.023098392,0.20432852,0.09132726,-0.027843803,2
1088,0.32309884,0.14136574,0.4490598,-0.10696772,0.59393543,1
1089,-0.246481,-0.11393243,0.27629906,0.026990388,-0.03401739,0
1090,-0.1879176,-0.07257998,0.23724666,0.08546773,-0.077127725,2
1091,-0.07333747,-0.006353724,0.3209251,0.08695866,0.12266807,4
1092,-0.13397394,0.10339862,0.19263425,0.117519915,-0.09291777,2
1093,0.26416677,0.094475746,0.46163607,0.029770568,0.47763848,1
1094,0.3165854,0.16292179,0.48105583,-0.09120487,0.58953774,1
1095,-0.3439986,-0.04163128,0.16328382,0.06045796,0.04714264,0
1096,0.07398349,0.04216671,0.41985276,0.05024065,0.27823645,4
1097,0.3322757,0.16401082,0.4814188,-0.09084306,0.58826226,1
1098,0.13407712,0.057182208,0.4073373,-0.048782162,0.44158873,1
1099,-0.09524357,-0.0444109,0.28980714,0.20831941,-0.07859675,2
1100,0.31658033,0.16293636,0.48108086,-0.091216296,0.58954716,1
1101,0.32309884,0.14136574,0.4490598,-0.10696772,0.59393543,1
1102,-0.28060603,-0.09965992,0.26800352,0.001902841,-0.032649294,0
1103,-0.26891148,0.17025283,0.5092257,-0.083312646,-0.238332,3
1104,-0.2682665,-0.070448145,0.2280047,0.091790356,-0.009603519,0
1105,-0.27667615,-0.06852956,0.16078912,0.023799613,-0.032185487,0
1106,-0.073773265,-0.006542176,0.24714535,0.18284845,-0.113791496,2
1107,-0.34036714,-0.13132703,0.2506634,0.034123447,0.051046126,0
1108,-0.23564988,-0.0979756,0.1797768,0.051279318,0.0036367252,0
1109,-0.18783276,0.0048908032,0.39655071,0.18350007,-0.0964969,2
1110,-0.16596603,-0.043504182,0.21059671,0.13028452,-0.03444097,2
1111,0.19428523,0.06867553,0.4172912,-0.0007325271,0.42133492,1
1112,-0.122879565,0.017087176,0.24419779,0.14557622,-0.086435154,2
1113,-0.28736177,-0.0758133,0.1998795,0.010271616,-0.03497203,0
1114,0.00659588,0.02318617,0.3677619,0.06523742,0.14562605,4
1115,-0.35418233,-0.17079967,0.2691681,0.041183222,0.07626805,0
1116,0.038348176,0.017020315,0.42053023,0.15370053,0.20749873,4
1117,-0.07797703,-0.02498652,0.24073823,0.1687141,-0.092482835,2
1118,-0.2658413,0.08268663,0.35483032,0.009110928,-0.09866233,3
1119,-0.3112446,-0.06161938,0.20230551,0.054420277,0.04217632,0
1120,-0.1012705,0.04492139,0.443789,0.12163991,-0.076500535,2
1121,-0.2895615,-0.019157708,0.2585874,0.07762578,0.02547872,0
1122,-0.1534762,-0.049718436,0.2452222,0.066235326,-0.06179427,2
1123,-0.0907923,-0.0059777647,0.28976363,0.18952861,-0.08678444,2
1124,-0.25685593,-0.04106665,0.20015389,0.07541807,-0.0045876466,0
1125,-0.3187035,-0.10830407,0.26079044,-0.01827158,0.0043176413,0
1126,0.089002386,0.04839821,0.40340498,0.057511747,0.27089787,4
1127,-0.3111985,0.09462245,0.44556773,-0.043238357,-0.21438488,3
1128,-0.2940696,-0.09126364,0.24876481,-0.012517311,-0.039613087,0
1129,0.33656555,0.15312046,0.44537514,-0.14423452,0.6299299,1
1130,0.012024924,0.008750357,0.33964837,0.11623177,0.17342839,4
1131,-0.28606787,0.1165493,0.45107996,-0.013260134,-0.16259143,3
1132,-0.3500478,-0.11250463,0.19477242,0.01699416,0.053212732,0
1133,-0.15798613,-0.025814548,0.23175186,0.1385333,-0.059408873,2
1134,-0.26270735,-0.07286249,0.2317655,0.07682179,-0.0127485525,0
1135,-0.24983649,-0.09114434,0.226642,0.012078062,0.010204289,0
1136,0.31657803,0.16294378,0.48109347,-0.09122205,0.5895518,1
1137,-0.23010252,-0.05680895,0.354853,0.08830245,0.014876768,0
