job_index,strategy,n_bins,min_support,selection_step,candidate_feature,candidate_features,trial_index,stage,silhouette_score,view_weighted_score,n_selected_features,selected_features,cluster_sizes,alpha,mu_param,gamma,beta,status,error_message,is_best
6,uniform,3,0.7,,,,119,refine,0.5111798048019409,0.6693115234375,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[175, 216, 946, 162, 300]",0.2,0.7,0.9,3.0,ok,,False
6,uniform,3,0.7,,,,120,refine,0.5111637711524963,0.669142484664917,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[169, 216, 935, 176, 303]",0.2,0.8,0.7,3.0,ok,,False
6,uniform,3,0.7,,,,121,refine,0.511467695236206,0.6724272966384888,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[175, 217, 935, 170, 302]",0.2,0.8,0.9,3.0,ok,,False
6,uniform,3,0.7,,,,122,refine,0.5210760235786438,0.7260012626647949,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[240, 214, 815, 224, 306]",0.2,0.9,0.7,3.0,ok,,False
6,uniform,3,0.7,,,,123,refine,0.5210760235786438,0.7260012626647949,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[240, 214, 815, 224, 306]",0.2,0.9,0.8,3.0,ok,,False
6,uniform,3,0.7,,,,124,refine,0.5208525657653809,0.725401759147644,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[240, 213, 815, 224, 307]",0.2,0.9,0.9,3.0,ok,,False
6,uniform,3,0.7,,,,125,refine,0.506201446056366,0.6238667368888855,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[162, 207, 952, 179, 299]",0.3,0.7,0.7,3.0,ok,,False
6,uniform,3,0.7,,,,126,refine,0.506201446056366,0.6238667368888855,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[162, 207, 952, 179, 299]",0.3,0.7,0.8,3.0,ok,,False
6,uniform,3,0.7,,,,127,refine,0.506201446056366,0.6238667368888855,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[162, 207, 952, 179, 299]",0.3,0.7,0.9,3.0,ok,,False
6,uniform,3,0.7,,,,128,refine,0.5020657181739807,0.6245459318161011,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[169, 211, 918, 200, 301]",0.3,0.8,0.7,3.0,ok,,False
6,uniform,3,0.7,,,,129,refine,0.5020334720611572,0.6240637302398682,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[168, 211, 918, 200, 302]",0.3,0.8,0.8,3.0,ok,,False
6,uniform,3,0.7,,,,130,refine,0.5020334720611572,0.6240637302398682,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[168, 211, 918, 200, 302]",0.3,0.8,0.9,3.0,ok,,False
6,uniform,3,0.7,,,,131,refine,0.5100088119506836,0.6708122491836548,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[217, 210, 817, 246, 309]",0.3,0.9,0.7,3.0,ok,,False
6,uniform,3,0.7,,,,132,refine,0.509472131729126,0.669418454170227,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[217, 208, 817, 246, 311]",0.3,0.9,0.8,3.0,ok,,False
6,uniform,3,0.7,,,,133,refine,0.5100799202919006,0.6708008646965027,4,"fused_9_medium, fused_6_low, fused_10_low, fused_5_low","[218, 208, 817, 245, 311]",0.3,0.9,0.9,3.0,ok,,False
7,uniform,3,0.65,,,,0,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.2,2.0,failed_empty_cluster,Empty clusters are not defined by the paper: [1].,False
7,uniform,3,0.65,,,,1,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.2,3.0,failed_empty_cluster,Empty clusters are not defined by the paper: [1].,False
7,uniform,3,0.65,,,,2,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.2,4.0,failed_empty_cluster,"Empty clusters are not defined by the paper: [0, 4].",False
7,uniform,3,0.65,,,,3,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.2,5.0,failed_empty_cluster,"Empty clusters are not defined by the paper: [0, 1, 4].",False
7,uniform,3,0.65,,,,4,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.5,2.0,failed_empty_cluster,Empty clusters are not defined by the paper: [1].,False
7,uniform,3,0.65,,,,5,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.5,3.0,failed_empty_cluster,Empty clusters are not defined by the paper: [1].,False
7,uniform,3,0.65,,,,6,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.5,4.0,failed_empty_cluster,"Empty clusters are not defined by the paper: [1, 4].",False
7,uniform,3,0.65,,,,7,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.5,5.0,failed_empty_cluster,"Empty clusters are not defined by the paper: [1, 4].",False
7,uniform,3,0.65,,,,8,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.8,2.0,failed_empty_cluster,"Empty clusters are not defined by the paper: [0, 1, 4].",False
7,uniform,3,0.65,,,,9,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.8,3.0,failed_empty_cluster,"Empty clusters are not defined by the paper: [1, 4].",False
7,uniform,3,0.65,,,,10,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.8,4.0,failed_empty_cluster,Empty clusters are not defined by the paper: [1].,False
7,uniform,3,0.65,,,,11,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.2,0.8,5.0,failed_empty_cluster,"Empty clusters are not defined by the paper: [0, 1, 4].",False
7,uniform,3,0.65,,,,12,coarse,0.5156108736991882,0.6029592156410217,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 221, 978, 270, 174]",0.2,0.5,0.2,2.0,ok,,False
7,uniform,3,0.65,,,,13,coarse,0.5145328044891357,0.60335773229599,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[157, 221, 983, 273, 165]",0.2,0.5,0.2,3.0,ok,,False
7,uniform,3,0.65,,,,14,coarse,0.5147269368171692,0.6041567921638489,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 221, 983, 273, 164]",0.2,0.5,0.2,4.0,ok,,False
7,uniform,3,0.65,,,,15,coarse,0.5148986577987671,0.6048644781112671,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 221, 983, 274, 163]",0.2,0.5,0.2,5.0,ok,,False
7,uniform,3,0.65,,,,16,coarse,0.4753342270851135,0.514769971370697,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[160, 134, 976, 363, 166]",0.2,0.5,0.5,2.0,ok,,False
7,uniform,3,0.65,,,,17,coarse,0.5170997977256775,0.6070258617401123,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 221, 977, 273, 170]",0.2,0.5,0.5,3.0,ok,,False
7,uniform,3,0.65,,,,18,coarse,0.5159783363342285,0.6068305969238281,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 223, 980, 272, 166]",0.2,0.5,0.5,4.0,ok,,False
7,uniform,3,0.65,,,,19,coarse,0.5151335000991821,0.6059173941612244,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 223, 982, 272, 164]",0.2,0.5,0.5,5.0,ok,,False
7,uniform,3,0.65,,,,20,coarse,,,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high",[],0.2,0.5,0.8,2.0,failed_empty_cluster,Empty clusters are not defined by the paper: [1].,False
7,uniform,3,0.65,,,,21,coarse,0.47535941004753113,0.5151705145835876,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[159, 137, 983, 360, 160]",0.2,0.5,0.8,3.0,ok,,False
7,uniform,3,0.65,,,,22,coarse,0.5170431733131409,0.6099984645843506,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[160, 223, 978, 273, 165]",0.2,0.5,0.8,4.0,ok,,False
7,uniform,3,0.65,,,,23,coarse,0.5163145661354065,0.608230471611023,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 223, 980, 274, 164]",0.2,0.5,0.8,5.0,ok,,False
7,uniform,3,0.65,,,,24,coarse,0.5321983098983765,0.6298506259918213,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[162, 243, 825, 362, 207]",0.2,0.8,0.2,2.0,ok,,False
7,uniform,3,0.65,,,,25,coarse,0.5324886441230774,0.631138801574707,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 244, 824, 360, 207]",0.2,0.8,0.2,3.0,ok,,False
7,uniform,3,0.65,,,,26,coarse,0.532185971736908,0.6302204728126526,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 243, 823, 361, 208]",0.2,0.8,0.2,4.0,ok,,False
7,uniform,3,0.65,,,,27,coarse,0.5320445895195007,0.6292223334312439,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 243, 822, 361, 210]",0.2,0.8,0.2,5.0,ok,,False
7,uniform,3,0.65,,,,28,coarse,0.5316292643547058,0.6275474429130554,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[162, 239, 827, 366, 205]",0.2,0.8,0.5,2.0,ok,,False
7,uniform,3,0.65,,,,29,coarse,0.5333969593048096,0.6331154108047485,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 246, 827, 359, 204]",0.2,0.8,0.5,3.0,ok,,False
7,uniform,3,0.65,,,,30,coarse,0.5332041382789612,0.6325580477714539,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 244, 827, 361, 203]",0.2,0.8,0.5,4.0,ok,,False
7,uniform,3,0.65,,,,31,coarse,0.5329527854919434,0.632044792175293,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[165, 243, 827, 361, 203]",0.2,0.8,0.5,5.0,ok,,False
7,uniform,3,0.65,,,,32,coarse,0.5325734615325928,0.630778968334198,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[165, 240, 831, 366, 197]",0.2,0.8,0.8,2.0,ok,,False
7,uniform,3,0.65,,,,33,coarse,0.5323073863983154,0.6297860741615295,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 239, 827, 367, 202]",0.2,0.8,0.8,3.0,ok,,False
7,uniform,3,0.65,,,,34,coarse,0.5332041382789612,0.6325580477714539,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 244, 827, 361, 203]",0.2,0.8,0.8,4.0,ok,,False
7,uniform,3,0.65,,,,35,coarse,0.5334945321083069,0.6331045627593994,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 244, 829, 361, 201]",0.2,0.8,0.8,5.0,ok,,False
7,uniform,3,0.65,,,,36,coarse,0.4227084815502167,0.4360779821872711,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 126, 1176, 170, 171]",0.5,0.2,0.2,2.0,ok,,False
7,uniform,3,0.65,,,,37,coarse,0.42268258333206177,0.4392991065979004,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[155, 148, 1164, 165, 167]",0.5,0.2,0.2,3.0,ok,,False
7,uniform,3,0.65,,,,38,coarse,0.42143264412879944,0.4380861520767212,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[155, 148, 1168, 165, 163]",0.5,0.2,0.2,4.0,ok,,False
7,uniform,3,0.65,,,,39,coarse,0.4205542802810669,0.43600720167160034,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[155, 148, 1161, 172, 163]",0.5,0.2,0.2,5.0,ok,,False
7,uniform,3,0.65,,,,40,coarse,0.42245402932167053,0.44129931926727295,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 147, 1173, 150, 173]",0.5,0.2,0.5,2.0,ok,,False
7,uniform,3,0.65,,,,41,coarse,0.42345017194747925,0.44350749254226685,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[155, 171, 1149, 156, 168]",0.5,0.2,0.5,3.0,ok,,False
7,uniform,3,0.65,,,,42,coarse,0.42311930656433105,0.440190851688385,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 146, 1167, 163, 167]",0.5,0.2,0.5,4.0,ok,,False
7,uniform,3,0.65,,,,43,coarse,0.4221112132072449,0.43893134593963623,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 146, 1169, 164, 164]",0.5,0.2,0.5,5.0,ok,,False
7,uniform,3,0.65,,,,44,coarse,0.41922134160995483,0.4469199776649475,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 179, 1184, 107, 173]",0.5,0.2,0.8,2.0,ok,,False
7,uniform,3,0.65,,,,45,coarse,0.423312246799469,0.4462597370147705,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 170, 1165, 137, 171]",0.5,0.2,0.8,3.0,ok,,False
7,uniform,3,0.65,,,,46,coarse,0.4244663715362549,0.4427635073661804,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[157, 146, 1172, 158, 166]",0.5,0.2,0.8,4.0,ok,,False
7,uniform,3,0.65,,,,47,coarse,0.42311930656433105,0.440190851688385,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 146, 1167, 163, 167]",0.5,0.2,0.8,5.0,ok,,False
7,uniform,3,0.65,,,,48,coarse,0.5177913904190063,0.5562997460365295,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 213, 861, 364, 205]",0.5,0.5,0.2,2.0,ok,,False
7,uniform,3,0.65,,,,49,coarse,0.5119993686676025,0.5477226376533508,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[156, 204, 885, 354, 200]",0.5,0.5,0.2,3.0,ok,,False
7,uniform,3,0.65,,,,50,coarse,0.5134365558624268,0.5499604940414429,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[157, 204, 886, 354, 198]",0.5,0.5,0.2,4.0,ok,,False
7,uniform,3,0.65,,,,51,coarse,0.513573944568634,0.5502316355705261,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[157, 204, 887, 354, 197]",0.5,0.5,0.2,5.0,ok,,False
7,uniform,3,0.65,,,,52,coarse,0.51174396276474,0.5502039194107056,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[157, 213, 853, 372, 204]",0.5,0.5,0.5,2.0,ok,,False
7,uniform,3,0.65,,,,53,coarse,0.5129117369651794,0.5493221879005432,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[157, 205, 888, 352, 197]",0.5,0.5,0.5,3.0,ok,,False
7,uniform,3,0.65,,,,54,coarse,0.5127407312393188,0.5490263104438782,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 203, 889, 353, 196]",0.5,0.5,0.5,4.0,ok,,False
7,uniform,3,0.65,,,,55,coarse,0.513990044593811,0.5507756471633911,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 203, 888, 355, 195]",0.5,0.5,0.5,5.0,ok,,False
7,uniform,3,0.65,,,,56,coarse,0.5055903196334839,0.5433301329612732,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[161, 213, 840, 377, 208]",0.5,0.5,0.8,2.0,ok,,False
7,uniform,3,0.65,,,,57,coarse,0.5132081508636475,0.5504945516586304,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 205, 895, 350, 191]",0.5,0.5,0.8,3.0,ok,,False
7,uniform,3,0.65,,,,58,coarse,0.5125162601470947,0.5489305853843689,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 203, 892, 351, 195]",0.5,0.5,0.8,4.0,ok,,False
7,uniform,3,0.65,,,,59,coarse,0.5137796998023987,0.5505045652389526,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[158, 203, 889, 355, 194]",0.5,0.5,0.8,5.0,ok,,False
7,uniform,3,0.65,,,,60,coarse,0.5149855613708496,0.5547760725021362,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[159, 224, 807, 375, 234]",0.5,0.8,0.2,2.0,ok,,False
7,uniform,3,0.65,,,,61,coarse,0.5192165970802307,0.5594298839569092,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[161, 220, 820, 376, 222]",0.5,0.8,0.2,3.0,ok,,False
7,uniform,3,0.65,,,,62,coarse,0.5196458697319031,0.5598345994949341,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 220, 821, 375, 220]",0.5,0.8,0.2,4.0,ok,,False
7,uniform,3,0.65,,,,63,coarse,0.5187453031539917,0.5583372712135315,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 219, 824, 373, 220]",0.5,0.8,0.2,5.0,ok,,False
7,uniform,3,0.65,,,,64,coarse,0.5086365342140198,0.5484737157821655,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[166, 229, 790, 371, 243]",0.5,0.8,0.5,2.0,ok,,False
7,uniform,3,0.65,,,,65,coarse,0.5150737762451172,0.5549769401550293,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 223, 806, 374, 232]",0.5,0.8,0.5,3.0,ok,,False
7,uniform,3,0.65,,,,66,coarse,0.5181276202201843,0.5580236911773682,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 220, 817, 374, 224]",0.5,0.8,0.5,4.0,ok,,False
7,uniform,3,0.65,,,,67,coarse,0.5194296836853027,0.5597140789031982,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 220, 820, 375, 220]",0.5,0.8,0.5,5.0,ok,,False
7,uniform,3,0.65,,,,68,coarse,0.5036891102790833,0.5424665212631226,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[166, 229, 785, 371, 248]",0.5,0.8,0.8,2.0,ok,,False
7,uniform,3,0.65,,,,69,coarse,0.5104564428329468,0.5490466356277466,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[166, 223, 795, 373, 242]",0.5,0.8,0.8,3.0,ok,,False
7,uniform,3,0.65,,,,70,coarse,0.512810468673706,0.551565945148468,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[166, 221, 802, 374, 236]",0.5,0.8,0.8,4.0,ok,,False
7,uniform,3,0.65,,,,71,coarse,0.5184147953987122,0.5581094026565552,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[162, 220, 818, 375, 224]",0.5,0.8,0.8,5.0,ok,,False
7,uniform,3,0.65,,,,72,coarse,0.4823463559150696,0.4570121169090271,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[157, 199, 850, 362, 231]",0.8,0.2,0.2,2.0,ok,,False
7,uniform,3,0.65,,,,73,coarse,0.49196574091911316,0.46467581391334534,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[159, 201, 852, 365, 222]",0.8,0.2,0.2,3.0,ok,,False
7,uniform,3,0.65,,,,74,coarse,0.4962521493434906,0.4677800238132477,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[159, 200, 858, 367, 215]",0.8,0.2,0.2,4.0,ok,,False
7,uniform,3,0.65,,,,75,coarse,0.49681344628334045,0.46819379925727844,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[161, 200, 856, 368, 214]",0.8,0.2,0.2,5.0,ok,,False
7,uniform,3,0.65,,,,76,coarse,0.46995997428894043,0.4459720551967621,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[161, 202, 825, 371, 240]",0.8,0.2,0.5,2.0,ok,,False
7,uniform,3,0.65,,,,77,coarse,0.4869605302810669,0.46076154708862305,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[160, 199, 845, 368, 227]",0.8,0.2,0.5,3.0,ok,,False
7,uniform,3,0.65,,,,78,coarse,0.4932519197463989,0.46558186411857605,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[160, 199, 851, 369, 220]",0.8,0.2,0.5,4.0,ok,,False
7,uniform,3,0.65,,,,79,coarse,0.49771979451179504,0.46889054775238037,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[160, 200, 848, 374, 217]",0.8,0.2,0.5,5.0,ok,,False
7,uniform,3,0.65,,,,80,coarse,0.4613809585571289,0.43808937072753906,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[165, 204, 802, 384, 244]",0.8,0.2,0.8,2.0,ok,,False
7,uniform,3,0.65,,,,81,coarse,0.4819507598876953,0.45642662048339844,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 201, 834, 367, 234]",0.8,0.2,0.8,3.0,ok,,False
7,uniform,3,0.65,,,,82,coarse,0.488147497177124,0.4616570770740509,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[161, 199, 839, 371, 229]",0.8,0.2,0.8,4.0,ok,,False
7,uniform,3,0.65,,,,83,coarse,0.4958195388317108,0.46732112765312195,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[161, 200, 848, 372, 218]",0.8,0.2,0.8,5.0,ok,,False
7,uniform,3,0.65,,,,84,coarse,0.4781123399734497,0.4529343843460083,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[160, 204, 794, 392, 249]",0.8,0.5,0.2,2.0,ok,,False
7,uniform,3,0.65,,,,85,coarse,0.48562121391296387,0.45974868535995483,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 202, 805, 383, 246]",0.8,0.5,0.2,3.0,ok,,False
7,uniform,3,0.65,,,,86,coarse,0.4913264214992523,0.4639068841934204,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 203, 815, 382, 236]",0.8,0.5,0.2,4.0,ok,,False
7,uniform,3,0.65,,,,87,coarse,0.4928973317146301,0.4650404155254364,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 203, 816, 383, 234]",0.8,0.5,0.2,5.0,ok,,False
7,uniform,3,0.65,,,,88,coarse,0.4702925980091095,0.4447093605995178,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[165, 216, 772, 390, 256]",0.8,0.5,0.5,2.0,ok,,False
7,uniform,3,0.65,,,,89,coarse,0.4784817695617676,0.45384132862091064,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[165, 203, 794, 386, 251]",0.8,0.5,0.5,3.0,ok,,False
7,uniform,3,0.65,,,,90,coarse,0.4842055141925812,0.4585356116294861,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 203, 799, 385, 248]",0.8,0.5,0.5,4.0,ok,,False
7,uniform,3,0.65,,,,91,coarse,0.48888644576072693,0.4622699022293091,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[161, 203, 807, 384, 244]",0.8,0.5,0.5,5.0,ok,,False
7,uniform,3,0.65,,,,92,coarse,0.46158355474472046,0.43661436438560486,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[167, 218, 771, 385, 258]",0.8,0.5,0.8,2.0,ok,,False
7,uniform,3,0.65,,,,93,coarse,0.477337509393692,0.45279383659362793,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 203, 792, 388, 252]",0.8,0.5,0.8,3.0,ok,,False
7,uniform,3,0.65,,,,94,coarse,0.48441529273986816,0.45876213908195496,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[163, 203, 800, 385, 248]",0.8,0.5,0.8,4.0,ok,,False
7,uniform,3,0.65,,,,95,coarse,0.48605605959892273,0.45993682742118835,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[164, 203, 802, 384, 246]",0.8,0.5,0.8,5.0,ok,,False
7,uniform,3,0.65,,,,96,coarse,0.47681429982185364,0.4511585533618927,5,"fused_9_medium, fused_10_low, fused_5_low+fused_6_low, fused_4_high, fused_11_high","[166, 213, 770, 392, 258]",0.8,0.8,0.2,2.0,ok,,False
